name,gcode,vgenus,jk_poly_normed,en_poly_normed,is_cc,is_ac,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,reverse,mirror_img,rev_mir_img,diag_sym_type,r3_orbit,r3_orbit_length,namelink,outPoly,uPoly,cable_arr_poly,slice
8.1233001,O1O2U1O3U4O5U2U6O4O6U7U3O7O8U5U8,3,4z^2+73z+131,4w^3z^2+73w^2z+131w,False,False,"[[ 0 -1  0  1 -1  0  1 -1  1],[ 1  0  1  1  0  1  1  1  0],[ 0 -1  0  0  0  1  1 -1  1],[-1 -1  0  0 -2 -1  0 -1  1],[ 1  0  0  2  0  1  1  0  0],[ 0 -1 -1  1 -1  0  0  0  1],[-1 -1 -1  0 -1  0  0 -2  1],[ 1 -1  1  1  0  0  2  0  1],[-1  0 -1 -1  0 -1 -1 -1  0]]","[[ 0  1  1  1  0  0 -1 -1 -1],[-1  0  1  0  0 -1 -1 -1 -2],[-1 -1  0 -1 -1 -1  0  0 -1],[-1  0  1  0 -1  0 -1 -2 -1],[ 0  0  1  1  0 -1 -1 -1  0],[ 0  1  1  0  1  0 -1  0 -1],[ 1  1  0  1  1  1  0  0  1],[ 1  1  0  2  1  0  0  0  0],[ 1  2  1  1  0  1 -1  0  0]]",True,"[-1,-1,-1,0,0,1,1,1,-1,0,0,1,1,1,2,1,1,1,0,0,1,1,0,1,2,1,1,1,1,0,1,0,1,0,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,-1,0,0,1,2,2,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,-1,0]",t^8+25t^6+101t^4+77t^2,"[-1,-1,-1,0,0,1,1,1,-1,0,0,0,1,1,2,0,0,1,0,1,1,1,0,1,0,2,-1,0,1,0,1,0,0,0,-1,-1]","[-1,-1,-1,0,0,1,1,1,-1,-1,0,0,1,2,2,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,0,1,1,1,2,0,1,1,0,1,1,1,0,0,2,1,-1,1,1,0,1,0,1,-1,-1,0]",c,"[[{8, 1}, {3, 7}, {4, 6}, {2, 5}], [{8, 1}, {6, 7}, {2, 5}, {3, 4}]]",0,- 28 K_1^2 - 8 K_1 K_2 + 4 K_1 + 14 K_2 + 4 K_3 + 15,O1O2U3U4O3O5U6U5O7O8U7U1O4U8O6U2,O1O2U3U2O4O5U4U6O7O6U8U1O8U5O3U7,O1O2U3O4U5O6U2U6O7O3U7U8O5O8U1U4,c,{'O1O2U1O3U4O5U2U6O4O6U7U3O7O8U5U8'},1,"<a href=""/flatknot/8.1233001"">8.1233001</a>",t^9-25t^7-34t^6+73t^5+124t^4-t^3-42t^2-12t,0,,
8.1233002,O1O2U1O3U4O5U2U6O4O6U7U5O7O8U3U8,4,13z^2+98z+145,13w^3z^2+98w^2z+145w,False,False,"[[ 0 -1  0  0 -1  1  1 -1  1],[ 1  0  1  1  0  1  1  1  0],[ 0 -1  0  1  0  0  1 -1  1],[ 0 -1 -1  0  0  0  1 -1  1],[ 1  0  0  0  0  2  1  1  1],[-1 -1  0  0 -2  0 -1 -1  0],[-1 -1 -1 -1 -1  1  0 -2  1],[ 1 -1  1  1 -1  1  2  0  1],[-1  0 -1 -1 -1  0 -1 -1  0]]","[[ 0  1  1  1  0  0 -1 -1 -1],[-1  0  1  1 -1 -1 -1 -1 -2],[-1 -1  0  0  0  0 -1 -2 -1],[-1 -1  0  0 -1 -1  0 -1 -1],[ 0  1  0  1  0  1 -1  0 -1],[ 0  1  0  1 -1  0 -1  0 -1],[ 1  1  1  0  1  1  0  0  1],[ 1  1  2  1  0  0  0  0  1],[ 1  2  1  1  1  1 -1 -1  0]]",True,"[-1,-1,-1,0,0,1,1,1,-1,-1,1,1,1,1,2,0,0,0,1,2,1,1,1,0,1,1,-1,1,0,1,1,0,1,0,-1,-1]","[-1,-1,-1,0,0,1,1,1,-1,-1,1,1,1,1,2,0,0,0,1,2,1,1,1,0,1,1,-1,1,0,1,1,0,1,0,-1,-1]",t^8+27t^6+127t^4+57t^2+4,"[-1,-1,-1,0,0,1,1,1,-1,0,0,0,1,1,2,1,0,0,0,1,1,1,1,1,0,1,-1,0,1,0,0,1,0,-1,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,0,0,1,1,2,1,0,0,0,1,1,1,1,1,0,1,-1,0,1,0,0,1,0,-1,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,-1,1,1,1,1,2,0,0,0,1,2,1,1,1,0,1,1,-1,1,0,1,1,0,1,0,-1,-1]",-,"[[{8, 1}, {6, 7}, {4, 5}, {2, 3}]]",0,- 20 K_1^2 - 8 K_1 K_2 + 4 K_1 + 10 K_2 + 4 K_3 + 11,O1O2U3U4O3O5U6U5O7O8U7U1O6U8O4U2,O1O2U3U2O4O5U4U6O7O6U8U1O8U7O3U5,O1O2U3O4U5O6U2U6O7O5U7U8O3O8U1U4,c,{'O1O2U1O3U4O5U2U6O4O6U7U5O7O8U3U8'},1,"<a href=""/flatknot/8.1233002"">8.1233002</a>",t^9-27t^7-64t^6+23t^5+196t^4+159t^3-12t^2-36t,0,,
8.1233003,O1O2U1O3U4O5U2U6O4O6U7U8O7O8U3U5,4,4z^3+37z^2+110z+105,4w^4z^3+37w^3z^2+110w^2z+105w,False,False,"[[ 0 -1  0  0 -1  1  1 -1  1],[ 1  0  1  1  0  1  1  1  1],[ 0 -1  0  0  0  1  1  0  0],[ 0 -1  0  0 -1  0  1 -1  1],[ 1  0  0  1  0  2  1  0  2],[-1 -1 -1  0 -2  0 -1 -2  0],[-1 -1 -1 -1 -1  1  0 -2  0],[ 1 -1  0  1  0  2  2  0  1],[-1 -1  0 -1 -2  0  0 -1  0]]","[[ 0  1  1  1  0  0 -1 -1 -1],[-1  0  1  0 -1 -1 -1 -1 -2],[-1 -1  0  0  0 -1 -1 -2 -2],[-1  0  0  0 -1  0 -1 -2 -1],[ 0  1  0  1  0  0 -1 -1 -1],[ 0  1  1  0  0  0 -1  0  0],[ 1  1  1  1  1  1  0  0  1],[ 1  1  2  2  1  0  0  0  0],[ 1  2  2  1  1  0 -1  0  0]]",True,"[-1,-1,-1,0,0,1,1,1,-1,0,1,1,1,1,2,0,0,1,1,2,2,1,0,1,2,1,0,1,1,1,1,0,0,0,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0]",t^8+31t^6+115t^4+89t^2+4,"[-1,-1,-1,0,0,1,1,1,-1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0]","[-1,-1,-1,0,0,1,1,1,-1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,0,1,1,2,2,0,1,1,1,1,1,0,1,2,1,2,0,0,1,1,1,1,0,0,0,1]",c,"[[{8, 4}, {5, 7}, {1, 6}, {2, 3}], [{8, 4}, {5, 7}, {1, 6}, {3}, {2}], [{8, 7}, {1, 6}, {4, 5}, {2, 3}], [{8, 7}, {1, 6}, {4, 5}, {3}, {2}], [{8, 7}, {3, 6}, {2, 5}, {1, 4}], [{8, 7}, {3, 6}, {2, 5}, {4}, {1}], [{8, 7}, {4, 6}, {1, 5}, {2, 3}], [{8, 7}, {5, 6}, {1, 4}, {2, 3}]]",1,16 K_1^3 - 24 K_1^2 - 20 K_1 K_2 - 2 K_1 + 12 K_2 + 6 K_3 + 13,O1O2U3U4O5O6U5U6O7O8U7U1O3U8O4U2,O1O2U3U2O4O5U4U5O6O7U8U1O8U6O3U7,O1O2U3O4U5O6U2U6O3O5U7U8O7O8U1U4,c,{'O1O2U1O3U4O5U2U6O4O6U7U8O7O8U3U5'},1,"<a href=""/flatknot/8.1233003"">8.1233003</a>",t^9-31t^7-48t^6+75t^5+126t^4-26t^3-36t^2+21t-2,0,,
8.1233004,O1O2U1O3U4O5U2U6O4O6U7U3O8O7U8U5,4,14z^2+99z+143,14w^3z^2+99w^2z+143w,False,False,"[[ 0 -1  0  1 -1  1  1  0 -1],[ 1  0  1  1  0  1  1  1  0],[ 0 -1  0  0  0  1  1 -1  0],[-1 -1  0  0 -2 -1  0 -1 -1],[ 1  0  0  2  0  2  1  1 -1],[-1 -1 -1  1 -2  0 -1  0 -1],[-1 -1 -1  0 -1  1  0 -1 -1],[ 0 -1  1  1 -1  0  1  0 -1],[ 1  0  0  1  1  1  1  1  0]]","[[ 0  1  1  1  0  0 -1 -1 -1],[-1  0  1  0 -1 -1 -1 -1 -1],[-1 -1  0  1  0 -1 -1 -1 -2],[-1  0 -1  0 -1  0 -1 -1 -2],[ 0  1  0  1  0  1 -1 -1 -1],[ 0  1  1  0 -1  0  0 -1  0],[ 1  1  1  1  1  0  0  0  1],[ 1  1  1  1  1  1  0  0  0],[ 1  1  2  2  1  0 -1  0  0]]",True,"[-1,-1,-1,0,0,1,1,1,-1,0,1,1,1,1,1,-1,0,1,1,1,2,1,0,1,1,2,-1,1,1,1,0,1,0,0,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,0,1,0,1,1,-1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,-1,0]",t^8+27t^6+124t^4+60t^2+4,"[-1,-1,-1,0,0,1,1,1,-1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,-1,0,1,0,1,0,0,1,0,1]","[-1,-1,-1,0,0,1,1,1,-1,0,0,1,0,1,1,-1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,0,1,1,2,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,0,0,1,-1]",c,"[[{8, 1}, {2, 7}, {3, 6}, {4, 5}], [{8, 1}, {4, 7}, {3, 6}, {2, 5}], [{8, 1}, {5, 7}, {3, 6}, {2, 4}], [{8, 1}, {7}, {3, 6}, {2, 5}, {4}], [{8, 2}, {4, 7}, {3, 6}, {1, 5}], [{8, 3}, {2, 7}, {1, 6}, {4, 5}], [{8, 5}, {2, 7}, {1, 6}, {3, 4}], [{8, 5}, {2, 7}, {3, 6}, {1, 4}], [{8, 5}, {2, 7}, {4, 6}, {1, 3}], [{8, 6}, {2, 7}, {4, 5}, {1, 3}], [{8}, {5, 7}, {3, 6}, {2, 4}, {1}]]",1,4 K_1^3 - 28 K_1^2 - 16 K_1 K_2 + 5 K_1 + 14 K_2 + 7 K_3 + 15,O1O2U3U4O5O4U6U5O7O8U7U1O3U8O6U2,O1O2U3U2O4O5U6U4O6O7U8U1O8U5O3U7,O1O2U3O4U5O6U2U6O3O7U8U7O5O8U1U4,c,{'O1O2U1O3U4O5U2U6O4O6U7U3O8O7U8U5'},1,"<a href=""/flatknot/8.1233004"">8.1233004</a>",t^9-27t^7-54t^6+32t^5+120t^4+47t^3+4t^2+20t,0,,
8.1233005,O1O2U1O3U4O5U2U6O4O6U7U5O8O7U3U8,4,14z^2+91z+127,14w^3z^2+91w^2z+127w,False,False,"[[ 0 -1  0  0 -1  1  1  0  0],[ 1  0  1  1  0  1  1  1  0],[ 0 -1  0  1  0  0  1 -1  1],[ 0 -1 -1  0  0  0  1 -1  0],[ 1  0  0  0  0  2  1  2  0],[-1 -1  0  0 -2  0 -1 -1 -1],[-1 -1 -1 -1 -1  1  0 -1  0],[ 0 -1  1  1 -2  1  1  0  0],[ 0  0 -1  0  0  1  0  0  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  1  0 -1 -1 -1 -1 -1],[-1 -1  0 -1  0  0 -1 -1 -2],[ 0  0  1  0  0 -1  0  0  0],[ 0  1  0  0  0 -1 -1 -1  0],[ 0  1  0  1  1  0 -1 -1  0],[ 0  1  1  0  1  1  0 -1 -2],[ 1  1  1  0  1  1  1  0  0],[ 1  1  2  0  0  0  2  0  0]]",True,"[-1,-1,0,0,0,0,1,1,-1,0,1,1,1,1,1,1,0,0,1,1,2,0,1,0,0,0,1,1,1,0,1,1,0,1,2,0]","[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,-1,0,-1,0,1,1,1,1,0,1,0,0]",t^8+24t^6+132t^4+88t^2+9,"[-1,-1,0,0,0,0,1,1,0,-1,1,1,1,0,1,0,0,0,1,1,1,-1,-1,0,0,0,-1,-1,1,0,0,1,0,0,1,1]","[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,-1,0,-1,0,1,1,1,1,0,1,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,2,1,2,0,1,1,1,1,1,-1,0,0,0,1,1,-1,1,0,-1,1,0,1,1,1]",c,"[[{8, 2}, {3, 7}, {1, 6}, {4, 5}]]",1,8 K_1^3 - 20 K_1^2 - 16 K_1 K_2 + 2 K_1 + 10 K_2 + 6 K_3 + 11,O1O2U3U4O5O3U6U5O7O8U7U1O6U8O4U2,O1O2U3U2O4O5U6U4O7O6U8U1O8U7O3U5,O1O2U3O4U5O6U2U6O7O5U8U7O3O8U1U4,c,{'O1O2U1O3U4O5U2U6O4O6U7U5O8O7U3U8'},1,"<a href=""/flatknot/8.1233005"">8.1233005</a>",t^9-24t^7-40t^6+50t^5+122t^4+44t^3-26t^2-28t-10,0,,
8.1233006,O1O2U1O3U4O5U2U6O4O7U3U7O6O8U5U8,3,14z^2+91z+127,14w^3z^2+91w^2z+127w,False,False,"[[ 0 -1  0  0 -1  0  0  1  1],[ 1  0  1  1  0  1  1  0  0],[ 0 -1  0  0  0  1  0  1  1],[ 0 -1  0  0  0  0  0  1  1],[ 1  0  0  0  0  1  0  1  0],[ 0 -1 -1  0 -1  0  0  0  1],[ 0 -1  0  0  0  0  0  1  1],[-1  0 -1 -1 -1  0 -1  0  0],[-1  0 -1 -1  0 -1 -1  0  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  0  0 -1 -1 -1  0 -1],[-1  0  0 -1 -1 -1 -1  0  0],[ 0  0  1  0  0  0 -1 -1 -1],[ 0  1  1  0  0  0  0 -1  0],[ 0  1  1  0  0  0  0 -1  0],[ 0  1  1  1  0  0  0 -1  0],[ 1  0  0  1  1  1  1  0  0],[ 1  1  0  1  0  0  0  0  0]]",True,"[-1,-1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0]",t^8+14t^6+28t^4+4t^2,"[-1,-1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0]",c,"[[{8, 1}, {3, 7}, {4, 6}, {2, 5}], [{8, 1}, {4, 7}, {2, 6}, {3, 5}], [{8, 1}, {4, 7}, {3, 6}, {2, 5}], [{8, 1}, {4, 7}, {5, 6}, {2, 3}], [{8, 1}, {4, 7}, {6}, {2, 5}, {3}], [{8, 1}, {6, 7}, {2, 5}, {3, 4}]]",1,4 K_1^3 - 24 K_1^2 - 8 K_1 K_2 + K_1 + 12 K_2 + 3 K_3 + 13,O1O2U3U4O3O5U6U7O6O8U5U1O4U8O7U2,O1O2U3U4O5O4U2U6O7O6U8U1O8U5O3U7,O1O2U3O4U5O6U2U6O7O3U7U1O8O5U8U4,c,{'O1O2U1O3U4O5U2U6O4O7U3U7O6O8U5U8'},1,"<a href=""/flatknot/8.1233006"">8.1233006</a>",t^9-14t^7-4t^6+34t^5-12t^4-10t^3+4t^2,0,,
8.1233007,O1O2U1O3U4O5U2U6O4O7U3U8O6O8U5U7,4,2z^3+25z^2+104z+125,2w^4z^3+25w^3z^2+104w^2z+125w,False,False,"[[ 0 -1  0  0 -1  0  0  1  1],[ 1  0  1  1  0  1  1  0  1],[ 0 -1  0  0  0  1  0  2  0],[ 0 -1  0  0  0 -1  1  1  1],[ 1  0  0  0  0  1  0  1  1],[ 0 -1 -1  1 -1  0 -1  0  1],[ 0 -1  0 -1  0  1  0  2  0],[-1  0 -2 -1 -1  0 -2  0 -1],[-1 -1  0 -1 -1 -1  0  1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  1  0  0 -1 -1 -1 -1],[-1 -1  0 -2 -2  0 -1  0 -1],[ 0  0  2  0  0  1  0 -1  0],[ 0  0  2  0  0  1 -1 -1  0],[ 0  1  0 -1 -1  0  1 -1 -1],[ 0  1  1  0  1 -1  0 -1  0],[ 1  1  0  1  1  1  1  0  0],[ 1  1  1  0  0  1  0  0  0]]",True,"[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,1,1,2,2,0,1,0,1,0,-1,0,1,0,-1,1,1,0,-1,1,1,1,0,0]","[-1,-1,0,0,0,0,1,1,-1,-1,-1,0,1,1,2,1,1,0,0,1,1,0,-1,1,1,0,0,1,1,0,-1,1,0,0,0,0]",t^8+24t^6+127t^4+98t^2+9,"[-1,-1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1,1,1,1,1,-1,1,1,0,1,-1,0,0,0,0,1,-1,1,-1,-1]","[-1,-1,0,0,0,0,1,1,-1,-1,-1,0,1,1,2,1,1,0,0,1,1,0,-1,1,1,0,0,1,1,0,-1,1,0,0,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,-1,0,1,2,0,0,-1,1,1,1,2,0,0,1,-1]",c,"[[{8, 1}, {4, 7}, {2, 6}, {3, 5}], [{8, 4}, {1, 7}, {3, 6}, {2, 5}], [{8, 4}, {3, 7}, {1, 6}, {2, 5}], [{8, 4}, {6, 7}, {2, 5}, {1, 3}]]",1,8 K_1^3 - 20 K_1^2 - 8 K_1 K_2 - 2 K_1 + 10 K_2 + 2 K_3 + 11,O1O2U3U4O5O6U5U7O3O8U6U1O4U8O7U2,O1O2U3U4O5O6U2U6O7O4U8U1O8U5O3U7,O1O2U3O4U5O6U2U6O7O3U8U1O8O5U7U4,c,{'O1O2U1O3U4O5U2U6O4O7U3U8O6O8U5U7'},1,"<a href=""/flatknot/8.1233007"">8.1233007</a>",t^9-24t^7-24t^6+59t^5+30t^4-40t^3+14t^2-4t,0,,
8.1233008,O1O2U1O3U4O5U2U6O4O7U5U3O6O8U7U8,4,2z^3+25z^2+104z+125,2w^4z^3+25w^3z^2+104w^2z+125w,False,False,"[[ 0 -1  0  1 -1  0  0  0  1],[ 1  0  1  1  0  1  1  0  0],[ 0 -1  0  1  0  0 -1  2  0],[-1 -1 -1  0  0 -1 -1  1  1],[ 1  0  0  0  0  0  1  0  1],[ 0 -1  0  1  0  0  0  0  1],[ 0 -1  1  1 -1  0  0  0  0],[ 0  0 -2 -1  0  0  0  0  1],[-1  0  0 -1 -1 -1  0 -1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  1  1 -1 -1 -1  0 -1],[-1 -1  0 -1  0  0 -1 -1  0],[ 0 -1  1  0  0 -2  0  0  0],[ 0  1  0  0  0  1  0 -1 -1],[ 0  1  0  2 -1  0  0  0 -1],[ 0  1  1  0  0  0  0  0 -1],[ 1  0  1  0  1  0  0  0  0],[ 1  1  0  0  1  1  1  0  0]]",True,"[-1,-1,0,0,0,0,1,1,-1,-1,1,1,1,0,1,1,0,0,1,1,0,0,2,0,0,0,-1,0,1,1,0,0,1,0,1,0]","[-1,-1,0,0,0,0,1,1,-1,-1,1,1,1,0,1,1,0,0,1,1,0,0,2,0,0,0,-1,0,1,1,0,0,1,0,1,0]",t^8+18t^6+70t^4+39t^2,"[-1,-1,0,0,0,0,1,1,0,0,0,0,1,1,2,0,1,1,1,2,1,-1,0,0,0,1,0,-2,0,1,0,0,0,2,0,-1]","[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,1,2,0,2,0,0,2,1,0,0,0,1,0,-2,0,1,1,-1,1,0,0,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,-2,0,0,-1,1,0,-1,1,0,0,1,1,1,0,1]",c,"[[{8, 4}, {6, 7}, {2, 5}, {1, 3}]]",1,- 16 K_1^2 + 8 K_2 + 9,O1O2U3U4O3O5U6U7O4O8U5U1O7U8O6U2,O1O2U3U4O5O6U2U7O4O7U8U1O8U6O3U5,O1O2U3O4U5O6U2U6O7O8U7U1O5O3U8U4,c,{'O1O2U1O3U4O5U2U6O4O7U5U3O6O8U7U8'},1,"<a href=""/flatknot/8.1233008"">8.1233008</a>",t^9-18t^7-16t^6+64t^5+46t^4-96t^3-30t^2+53t-4,0,,
8.1233009,O1O2U1O3U4O5U2U6O4O7U5U7O6O8U3U8,4,2z^3+26z^2+105z+123,2w^4z^3+26w^3z^2+105w^2z+123w,False,False,"[[ 0 -1  0  0 -1  0  0  1  1],[ 1  0  1  1  0  1  1  0  0],[ 0 -1  0  1  0  0  0  1  1],[ 0 -1 -1  0  0 -1  0  1  1],[ 1  0  0  0  0  0  1  0  1],[ 0 -1  0  1  0  0 -1  1  0],[ 0 -1  0  0 -1  1  0  1  1],[-1  0 -1 -1  0 -1 -1  0  0],[-1  0 -1 -1 -1  0 -1  0  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  0  0 -1 -1 -1  0 -1],[-1  0  0 -1 -1 -1 -1  0  0],[ 0  0  1  0  1  0 -1 -1  0],[ 0  1  1 -1  0 -1  0 -1  0],[ 0  1  1  0  1  0  0 -1  0],[ 0  1  1  1  0  0  0 -1 -1],[ 1  0  0  1  1  1  1  0  0],[ 1  1  0  0  0  0  1  0  0]]",True,"[-1,-1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,-1,0,1,1,0,1,0,1,0,0,1,0,1,1,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,1,2,-1,0,-1,1,0,0,0,1,0,1,0,0,1,0,0]",t^8+16t^6+47t^4+6t^2,"[-1,-1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,1,1,1,2,-1,0,0,0,0,-1,0,1,0,1,0,0,0,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,1,2,-1,0,-1,1,0,0,0,1,0,1,0,0,1,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,-1,-1,0,1,1,0,-1,1,0,0,1,1,1,1,0]",c,"[[{8, 1}, {2, 7}, {3, 6}, {4, 5}], [{8, 1}, {4, 7}, {3, 6}, {2, 5}], [{8, 1}, {5, 7}, {3, 6}, {2, 4}], [{8, 2}, {1, 7}, {3, 6}, {4, 5}], [{8, 2}, {1, 7}, {3, 6}, {5}, {4}], [{8, 4}, {1, 7}, {2, 6}, {3, 5}], [{8, 4}, {1, 7}, {3, 6}, {2, 5}], [{8, 4}, {1, 7}, {3, 6}, {5}, {2}], [{8, 4}, {1, 7}, {5, 6}, {2, 3}], [{8, 5}, {1, 7}, {3, 6}, {2, 4}], [{8, 5}, {7}, {3, 6}, {2, 4}, {1}], [{8, 7}, {3, 6}, {1, 5}, {2, 4}], [{8}, {1, 7}, {3, 6}, {5}, {2, 4}]]",1,4 K_1^3 - 16 K_1^2 - 8 K_1 K_2 + K_1 + 8 K_2 + 3 K_3 + 9,O1O2U3U4O3O5U6U7O6O8U5U1O7U8O4U2,O1O2U3U4O5O4U2U6O7O6U8U1O8U7O3U5,O1O2U3O4U5O6U2U6O7O5U7U1O8O3U8U4,c,{'O1O2U1O3U4O5U2U6O4O7U5U7O6O8U3U8'},1,"<a href=""/flatknot/8.1233009"">8.1233009</a>",t^9-16t^7-16t^6+41t^5+40t^4-31t^3-16t^2+6t,0,,
8.1233010,O1O2U1O3U4O5U2U6O4O7U5U8O6O8U3U7,4,16z^2+93z+123,16w^3z^2+93w^2z+123w,False,False,"[[ 0 -1  0  0 -1  0  0  1  1],[ 1  0  1  1  0  1  1  0  1],[ 0 -1  0  1  0  0  0  2  0],[ 0 -1 -1  0  0  0 -1  1  1],[ 1  0  0  0  0  0  1  1  1],[ 0 -1  0  0  0  0  0  0  1],[ 0 -1  0  1 -1  0  0  2  0],[-1  0 -2 -1 -1  0 -2  0 -1],[-1 -1  0 -1 -1 -1  0  1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  1  0  0 -1 -1 -1 -1],[-1 -1  0 -2 -2  0 -1  0 -1],[ 0  0  2  0  0  0  1 -1  0],[ 0  0  2  0  0  0  1 -1 -1],[ 0  1  0  0  0  0  0 -1  0],[ 0  1  1 -1 -1  0  0 -1  0],[ 1  1  0  1  1  1  1  0  0],[ 1  1  1  0  1  0  0  0  0]]",True,"[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,1,1,2,2,0,1,0,1,0,0,-1,1,0,0,-1,1,1,0,1,0,1,0,0]","[-1,-1,0,0,0,0,1,1,-1,-1,-1,0,1,1,2,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0]",t^8+22t^6+88t^4+78t^2+4,"[-1,-1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1,1,1,1,1,-1,0,0,1,-1,0,1,0,0,0,0,1,1,-1,-1]","[-1,-1,0,0,0,0,1,1,-1,-1,-1,0,1,1,2,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,-1,0,-1,1,1,0,0,2,0,0,0,1,2,0,-1]",c,"[[{8, 1}, {4, 7}, {3, 6}, {2, 5}], [{8, 1}, {4, 7}, {3, 6}, {5}, {2}], [{8, 4}, {1, 7}, {3, 6}, {2, 5}], [{8, 4}, {2, 7}, {3, 6}, {1, 5}], [{8, 4}, {5, 7}, {3, 6}, {1, 2}], [{8, 7}, {3, 6}, {1, 5}, {2, 4}]]",1,4 K_1^3 - 28 K_1^2 - 8 K_1 K_2 + K_1 + 14 K_2 + 3 K_3 + 15,O1O2U3U4O5O6U5U7O3O8U6U1O7U8O4U2,O1O2U3U4O5O6U2U6O7O4U8U1O8U7O3U5,O1O2U3O4U5O6U2U6O7O5U8U1O8O3U7U4,c,{'O1O2U1O3U4O5U2U6O4O7U5U8O6O8U3U7'},1,"<a href=""/flatknot/8.1233010"">8.1233010</a>",t^9-22t^7-22t^6+64t^5+62t^4-47t^3-18t^2-3t-6,0,,
