name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,namelink,reverse,mirror_img,rev_mir_img,diag_sym_type,r3_orbit,r3_orbit_length,cable_arr_poly,slice,same_arrowpoly,same_phi,same_outPoly,same_cable_arr_poly,sameflatknot,uPoly,vgenus,jk_poly_normed,en_poly_normed,is_cc,is_ac
7.9001,O1O2O3O4O5U6O7U2U5U7U1O6U3U4,"[[ 0 -1 -3  1  3  1 -3  2],[ 1  0 -2  1  2  0 -1  2],[ 3  2  0  2  3  1  1  2],[-1 -1 -2  0  1  0 -2  1],[-3 -2 -3 -1  0  0 -4  1],[-1  0 -1  0  0  0 -2  1],[ 3  1 -1  2  4  2  0  2],[-2 -2 -2 -1 -1 -1 -2  0]]","[[ 0  3  2  1  1 -1 -3 -3],[-3  0  1  0 -1 -2 -3 -4],[-2 -1  0 -1 -1 -2 -2 -2],[-1  0  1  0  0  0 -1 -2],[-1  1  1  0  0 -1 -2 -2],[ 1  2  2  0  1  0 -2 -1],[ 3  3  2  1  2  2  0  1],[ 3  4  2  2  2  1 -1  0]]",True,"[-3,-2,-1,-1,1,3,3,-1,0,1,2,3,4,1,1,2,2,2,0,0,1,2,1,2,2,2,1,-1]","[-3,-3,-1,1,1,2,3,-1,0,2,3,3,3,1,2,2,3,2,1,2,1,2,0,0,1,0,2,2]",t^7+65t^5+115t^3+3t,t^8+99t^6+218t^4+26t^2,"[-3,-3,-1,1,1,2,3,-1,0,2,3,3,3,1,2,2,3,2,1,2,1,2,0,0,1,0,2,2]","[-3,-2,-1,-1,1,3,3,2,1,2,2,2,3,0,0,1,3,3,0,1,2,2,2,2,3,1,0,-1]","[-3,-3,-1,1,1,2,3,-1,1,2,2,2,4,2,1,2,2,3,0,1,2,2,0,1,0,1,1,-1]",c,"[[{1, 7}, {2, 6}, {3, 5}, {4}], [{1, 7}, {2, 6}, {4, 5}, {3}], [{1, 7}, {2, 6}, {5}, {3, 4}], [{1, 7}, {3, 6}, {2, 5}, {4}], [{1, 7}, {3, 6}, {4, 5}, {2}], [{1, 7}, {3, 6}, {5}, {2, 4}], [{1, 7}, {4, 6}, {2, 5}, {3}], [{1, 7}, {4, 6}, {3, 5}, {2}], [{1, 7}, {4, 6}, {5}, {2, 3}], [{1, 7}, {5, 6}, {2, 4}, {3}], [{1, 7}, {5, 6}, {3, 4}, {2}], [{1, 7}, {5, 6}, {4}, {2, 3}], [{1, 7}, {5, 6}, {4}, {3}, {2}], [{1, 7}, {6}, {2, 5}, {3, 4}], [{1, 7}, {6}, {3, 5}, {2, 4}], [{1, 7}, {6}, {4, 5}, {2, 3}], [{1, 7}, {6}, {5}, {2, 4}, {3}], [{2, 7}, {1, 6}, {3, 5}, {4}], [{2, 7}, {1, 6}, {4, 5}, {3}], [{2, 7}, {1, 6}, {5}, {3, 4}], [{2, 7}, {3, 6}, {1, 5}, {4}], [{2, 7}, {3, 6}, {4, 5}, {1}], [{2, 7}, {3, 6}, {5}, {1, 4}], [{2, 7}, {3, 6}, {5}, {4}, {1}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {4, 6}, {3, 5}, {1}], [{2, 7}, {4, 6}, {5}, {1, 3}], [{2, 7}, {4, 6}, {5}, {3}, {1}], [{2, 7}, {5, 6}, {1, 4}, {3}], [{2, 7}, {5, 6}, {3, 4}, {1}], [{2, 7}, {5, 6}, {4}, {1, 3}], [{2, 7}, {5, 6}, {4}, {3}, {1}], [{2, 7}, {6}, {1, 5}, {3, 4}], [{2, 7}, {6}, {3, 5}, {1, 4}], [{2, 7}, {6}, {3, 5}, {4}, {1}], [{2, 7}, {6}, {4, 5}, {1, 3}], [{2, 7}, {6}, {4, 5}, {3}, {1}], [{2, 7}, {6}, {5}, {3, 4}, {1}], [{3, 7}, {1, 6}, {2, 5}, {4}], [{3, 7}, {1, 6}, {4, 5}, {2}], [{3, 7}, {1, 6}, {5}, {2, 4}], [{3, 7}, {2, 6}, {1, 5}, {4}], [{3, 7}, {2, 6}, {4, 5}, {1}], [{3, 7}, {2, 6}, {5}, {1, 4}], [{3, 7}, {2, 6}, {5}, {4}, {1}], [{3, 7}, {4, 6}, {1, 5}, {2}], [{3, 7}, {4, 6}, {2, 5}, {1}], [{3, 7}, {4, 6}, {5}, {1, 2}], [{3, 7}, {5, 6}, {1, 4}, {2}], [{3, 7}, {5, 6}, {2, 4}, {1}], [{3, 7}, {5, 6}, {4}, {1, 2}], [{3, 7}, {5, 6}, {4}, {2}, {1}], [{3, 7}, {6}, {1, 5}, {2, 4}], [{3, 7}, {6}, {2, 5}, {1, 4}], [{3, 7}, {6}, {2, 5}, {4}, {1}], [{3, 7}, {6}, {4, 5}, {1, 2}], [{4, 7}, {1, 6}, {2, 5}, {3}], [{4, 7}, {1, 6}, {3, 5}, {2}], [{4, 7}, {1, 6}, {5}, {2, 3}], [{4, 7}, {1, 6}, {5}, {3}, {2}], [{4, 7}, {2, 6}, {1, 5}, {3}], [{4, 7}, {2, 6}, {3, 5}, {1}], [{4, 7}, {2, 6}, {5}, {1, 3}], [{4, 7}, {3, 6}, {1, 5}, {2}], [{4, 7}, {3, 6}, {2, 5}, {1}], [{4, 7}, {3, 6}, {5}, {1, 2}], [{4, 7}, {5, 6}, {1, 3}, {2}], [{4, 7}, {5, 6}, {2, 3}, {1}], [{4, 7}, {5, 6}, {3}, {1, 2}], [{4, 7}, {5, 6}, {3}, {2}, {1}], [{4, 7}, {6}, {1, 5}, {2, 3}], [{4, 7}, {6}, {1, 5}, {3}, {2}], [{4, 7}, {6}, {2, 5}, {1, 3}], [{4, 7}, {6}, {3, 5}, {1, 2}], [{5, 7}, {1, 6}, {2, 4}, {3}], [{5, 7}, {1, 6}, {3, 4}, {2}], [{5, 7}, {1, 6}, {4}, {2, 3}], [{5, 7}, {2, 6}, {1, 4}, {3}], [{5, 7}, {2, 6}, {3, 4}, {1}], [{5, 7}, {2, 6}, {4}, {1, 3}], [{5, 7}, {3, 6}, {1, 4}, {2}], [{5, 7}, {3, 6}, {2, 4}, {1}], [{5, 7}, {3, 6}, {4}, {1, 2}], [{5, 7}, {4, 6}, {1, 3}, {2}], [{5, 7}, {4, 6}, {2, 3}, {1}], [{5, 7}, {4, 6}, {3}, {1, 2}], [{5, 7}, {6}, {1, 4}, {2, 3}], [{5, 7}, {6}, {1, 4}, {3}, {2}], [{5, 7}, {6}, {2, 4}, {1, 3}], [{5, 7}, {6}, {3, 4}, {1, 2}], [{6, 7}, {1, 5}, {2, 4}, {3}], [{6, 7}, {1, 5}, {3, 4}, {2}], [{6, 7}, {1, 5}, {4}, {2, 3}], [{6, 7}, {2, 5}, {1, 4}, {3}], [{6, 7}, {2, 5}, {3, 4}, {1}], [{6, 7}, {2, 5}, {4}, {1, 3}], [{6, 7}, {3, 5}, {1, 4}, {2}], [{6, 7}, {3, 5}, {2, 4}, {1}], [{6, 7}, {3, 5}, {4}, {1, 2}], [{6, 7}, {4, 5}, {1, 3}, {2}], [{6, 7}, {4, 5}, {2, 3}, {1}], [{6, 7}, {4, 5}, {3}, {1, 2}], [{6, 7}, {5}, {1, 4}, {2, 3}], [{6, 7}, {5}, {1, 4}, {3}, {2}], [{6, 7}, {5}, {2, 4}, {1, 3}], [{6, 7}, {5}, {3, 4}, {1, 2}], [{7}, {1, 6}, {2, 5}, {3, 4}], [{7}, {1, 6}, {3, 5}, {2, 4}], [{7}, {1, 6}, {4, 5}, {2, 3}], [{7}, {2, 6}, {1, 5}, {3, 4}], [{7}, {2, 6}, {3, 5}, {1, 4}], [{7}, {2, 6}, {4, 5}, {1, 3}], [{7}, {3, 6}, {1, 5}, {2, 4}], [{7}, {3, 6}, {2, 5}, {1, 4}], [{7}, {3, 6}, {4, 5}, {1, 2}], [{7}, {3, 6}, {4, 5}, {2}, {1}], [{7}, {4, 6}, {1, 5}, {2, 3}], [{7}, {4, 6}, {2, 5}, {1, 3}], [{7}, {4, 6}, {3, 5}, {1, 2}], [{7}, {4, 6}, {3, 5}, {2}, {1}], [{7}, {5, 6}, {1, 4}, {2, 3}], [{7}, {5, 6}, {1, 4}, {3}, {2}], [{7}, {5, 6}, {2, 4}, {1, 3}], [{7}, {5, 6}, {2, 4}, {3}, {1}], [{7}, {5, 6}, {3, 4}, {1, 2}], [{7}, {5, 6}, {3, 4}, {2}, {1}], [{7}, {5, 6}, {4}, {1, 3}, {2}], [{7}, {5, 6}, {4}, {2, 3}, {1}], [{7}, {5, 6}, {4}, {3}, {1, 2}], [{7}, {5, 6}, {4}, {3}, {2}, {1}]]",2,-12*K1**3 + 6*K1**2 + 6*K1*K2 + 6*K1 - 3*K2 - 2,"<a href=""/flatknot/7.9001"">7.9001</a>",O1O2O3O4O5U2U3O6U5U7U1U4O7U6,O1O2O3O4U5O6O7U4U1U6U7U2O5U3,O1O2O3O4U2O5U3U6U7U4U1O6O7U5,c,"{'O1O2O3O4O5U6U1O7U5U2U7O6U3U4', 'O1O2O3O4O5U6O7U2U5U7U1O6U3U4'}",2,,False,"['7.4898', '7.5954', '7.6516', '7.6764', '7.6943', '7.7739', '7.7744', '7.8424', '7.9001', '7.9079', '7.9111', '7.9282', '7.9767', '7.10264', '7.10366', '7.10646', '7.10648', '7.10664', '7.10762', '7.10918', '7.11732', '7.11745', '7.11747', '7.11993', '7.12108', '7.12225', '7.17858', '7.17897', '7.17919', '7.18006', '7.18007', '7.18061', '7.18062', '7.18140', '7.18592', '7.18598', '7.18611', '7.18677', '7.18678', '7.18781', '7.19062', '7.19137', '7.19139', '7.19187', '7.19189', '7.19205', '7.19228', '7.19268', '7.19278', '7.19311', '7.19312', '7.19315', '7.19325', '7.19615', '7.20008', '7.20426', '7.20430', '7.20587', '7.20609', '7.21165', '7.21190', '7.22231', '7.22237', '7.22953', '7.22994', '7.23010', '7.23203', '7.23225', '7.23228', '7.23256', '7.23330', '7.23351', '7.23764', '7.24733', '7.24734', '7.24784', '7.24993', '7.25571', '7.26833', '7.26841', '7.26848', '7.26852', '7.26897', '7.26899', '7.26918', '7.26936', '7.27145', '7.27165', '7.27183', '7.27216', '7.27294', '7.27311', '7.27387', '7.27397', '7.27534', '7.28095', '7.28587', '7.28966', '7.30361', '7.30816', '7.31202', '7.32205', '7.32275', '7.32384', '7.32426', '7.32449', '7.33456', '7.33831', '7.33995', '7.34028', '7.34927', '7.35045', '7.35133']",['7.9001'],['7.9001'],,,t^3-t^2-t,3,-7z^2-30z-31,-7w^3z^2+4w^3z-34w^2z-31w,False,False
7.9002,O1O2O3O4O5U6O7U2U5U7U1O6U4U3,"[[ 0 -1 -3  2  2  1 -3  2],[ 1  0 -2  2  1  0 -1  2],[ 3  2  0  3  2  1  1  2],[-2 -2 -3  0  0  0 -3  1],[-2 -1 -2  0  0  0 -3  1],[-1  0 -1  0  0  0 -2  1],[ 3  1 -1  3  3  2  0  2],[-2 -2 -2 -1 -1 -1 -2  0]]","[[ 0  2  2  2  1 -1 -3 -3],[-2  0  1  0  0 -1 -2 -3],[-2 -1  0 -1 -1 -2 -2 -2],[-2  0  1  0  0 -2 -3 -3],[-1  0  1  0  0  0 -1 -2],[ 1  1  2  2  0  0 -2 -1],[ 3  2  2  3  1  2  0  1],[ 3  3  2  3  2  1 -1  0]]",True,"[-2,-2,-2,-1,1,3,3,-1,0,0,1,2,3,1,1,2,2,2,0,2,3,3,0,1,2,2,1,-1]","[-3,-3,-1,1,2,2,2,-1,0,3,2,3,3,1,2,2,2,3,2,1,2,1,1,1,0,0,-1,-1]",t^7+62t^5+125t^3+3t,t^8+94t^6+238t^4+26t^2,"[-3,-3,-1,1,2,2,2,-1,0,3,2,3,3,1,2,2,2,3,2,1,2,1,1,1,0,0,-1,-1]","[-2,-2,-2,-1,1,3,3,-1,-1,0,1,3,3,0,1,1,2,2,1,2,2,3,2,2,3,1,0,-1]","[-3,-3,-1,1,2,2,2,-1,1,2,2,3,3,2,1,2,2,3,0,2,1,2,1,0,0,-1,-1,0]",c,"[[{4, 7}, {2, 6}, {1, 5}, {3}]]",1,2*K1**2 - K2,"<a href=""/flatknot/7.9002"">7.9002</a>",O1O2O3O4O5U3U2O6U5U7U1U4O7U6,O1O2O3O4U5O6O7U4U1U7U6U2O5U3,O1O2O3O4U2O5U3U6U7U4U1O7O6U5,c,"{'O1O2O3O4O5U6O7U2U5U7U1O6U4U3', 'O1O2O3O4O5U6U1O7U5U2U7O6U4U3'}",2,,False,"['3.1', '5.15', '5.45', '5.50', '5.52', '5.68', '5.69', '5.70', '5.72', '5.74', '5.77', '5.78', '5.80', '5.87', '5.98', '5.101', '5.108', '6.63', '6.301', '6.347', '6.885', '6.998', '6.1190', '6.1268', '6.1318', '6.1487', '6.1583', '6.1715', '6.1877', '6.1934', '7.329', '7.337', '7.357', '7.380', '7.681', '7.707', '7.733', '7.915', '7.931', '7.1595', '7.1601', '7.1711', '7.2232', '7.2234', '7.2236', '7.2244', '7.2264', '7.2280', '7.2288', '7.2294', '7.2586', '7.2617', '7.2639', '7.2643', '7.2937', '7.2954', '7.2959', '7.3318', '7.3338', '7.3365', '7.3366', '7.3637', '7.3661', '7.4204', '7.4233', '7.4537', '7.4635', '7.4680', '7.4681', '7.4815', '7.5102', '7.5300', '7.5366', '7.5486', '7.5612', '7.5648', '7.5801', '7.6484', '7.6529', '7.6534', '7.6653', '7.6736', '7.7039', '7.8409', '7.8501', '7.8521', '7.8525', '7.8620', '7.9002', '7.9663', '7.9672', '7.9688', '7.9692', '7.9700', '7.9708', '7.9768', '7.9904', '7.9935', '7.10822', '7.11703', '7.11716', '7.11717', '7.11720', '7.11721', '7.11725', '7.11830', '7.11865', '7.11878', '7.11880', '7.11881', '7.11885', '7.12033', '7.12046', '7.12047', '7.12048', '7.12051', '7.12123', '7.12135', '7.12307', '7.12327', '7.12444', '7.12534', '7.12735', '7.12736', '7.12739', '7.12748', '7.12751', '7.12823', '7.12832', '7.12850', '7.12861', '7.12961', '7.12976', '7.13424', '7.13437', '7.13444', '7.13458', '7.13471', '7.13483', '7.13550', '7.13554', '7.13611', '7.13830', '7.13860', '7.13938', '7.14204', '7.14228', '7.14246', '7.14310', '7.14498', '7.14597', '7.14727', '7.14787', '7.15079', '7.15080', '7.15085', '7.15096', '7.15098', '7.15102', '7.15107', '7.15116', '7.15158', '7.15353', '7.15667', '7.15841', '7.16200', '7.16208', '7.16211', '7.16212', '7.16218', '7.16225', '7.16468', '7.16470', '7.16476', '7.16577', '7.16583', '7.16715', '7.16716', '7.16718', '7.16722', '7.16791', '7.17000', '7.17177', '7.17179', '7.17226', '7.17274', '7.17275', '7.17300', '7.17429', '7.17452', '7.17509', '7.17524', '7.17601', '7.17603', '7.17661', '7.17691', '7.17720', '7.17721', '7.17725', '7.17753', '7.17772', '7.17855', '7.17857', '7.17994', '7.18597', '7.18601', '7.18607', '7.18608', '7.19134', '7.19136', '7.19138', '7.19140', '7.19198', '7.19203', '7.19380', '7.19419', '7.19684', '7.19926', '7.20366', '7.21136', '7.21137', '7.21146', '7.21151', '7.21176', '7.21223', '7.21321', '7.21323', '7.21339', '7.21375', '7.21410', '7.21428', '7.21434', '7.21439', '7.21729', '7.21739', '7.21787', '7.21791', '7.22090', '7.22134', '7.22257', '7.22319', '7.22323', '7.22555', '7.22759', '7.23434', '7.23572', '7.23664', '7.23803', '7.24149', '7.24151', '7.24307', '7.24346', '7.24356', '7.24360', '7.24482', '7.24496', '7.24499', '7.24696', '7.24853', '7.24854', '7.24865', '7.24867', '7.24910', '7.24964', '7.24988', '7.24992', '7.25034', '7.25052', '7.25125', '7.25328', '7.25333', '7.25341', '7.25348', '7.25357', '7.25367', '7.25394', '7.25485', '7.25493', '7.25541', '7.25614', '7.25841', '7.25850', '7.25878', '7.25994', '7.26006', '7.26013', '7.26051', '7.26061', '7.26072', '7.26081', '7.26120', '7.26156', '7.26178', '7.26452', '7.26456', '7.26457', '7.26571', '7.26810', '7.26814', '7.26818', '7.26822', '7.26829', '7.26955', '7.26971', '7.26989', '7.27023', '7.27050', '7.27160', '7.27161', '7.27307', '7.27328', '7.27545', '7.27575', '7.27576', '7.27596', '7.27612', '7.27631', '7.27694', '7.27736', '7.27744', '7.27851', '7.27956', '7.28159', '7.28168', '7.28170', '7.28171', '7.28173', '7.28178', '7.28191', '7.28194', '7.28315', '7.28358', '7.28365', '7.28374', '7.28375', '7.28380', '7.28458', '7.28502', '7.28514', '7.28654', '7.28668', '7.28701', '7.28952', '7.28953', '7.29045', '7.29058', '7.29082', '7.29105', '7.29112', '7.29113', '7.29115', '7.29118', '7.29121', '7.29122', '7.29186', '7.29471', '7.29487', '7.29495', '7.29502', '7.29505', '7.29679', '7.29682', '7.29835', '7.29852', '7.29985', '7.30040', '7.30095', '7.30161', '7.30190', '7.30391', '7.30621', '7.30636', '7.30944', '7.30953', '7.30957', '7.30959', '7.31090', '7.31103', '7.31110', '7.31113', '7.31119', '7.31256', '7.31462', '7.31490', '7.31516', '7.31738', '7.31752', '7.31881', '7.32043', '7.32072', '7.32083', '7.32108', '7.32123', '7.32132', '7.32140', '7.32146', '7.32156', '7.32198', '7.32287', '7.32517', '7.32520', '7.32528', '7.32573', '7.32635', '7.32691', '7.32773', '7.32776', '7.32777', '7.32778', '7.32850', '7.32891', '7.32900', '7.32921', '7.33010', '7.33016', '7.33041', '7.33043', '7.33123', '7.33125', '7.33145', '7.33183', '7.33239', '7.33244', '7.33254', '7.33290', '7.33311', '7.33485', '7.33512', '7.33533', '7.33535', '7.33540', '7.33579', '7.33598', '7.33733', '7.33734', '7.33796', '7.33810', '7.33811', '7.33839', '7.34193', '7.34197', '7.34201', '7.34287', '7.34339', '7.34410', '7.34432', '7.34525', '7.34680', '7.34691', '7.34865', '7.34966', '7.34979', '7.35002', '7.35004', '7.35034', '7.35058', '7.35084', '7.35130', '7.35141', '7.35292', '7.35294', '7.35311', '7.35317', '7.35324', '7.35327', '7.35388', '7.35389', '7.35396', '7.35397', '7.35414', '7.35426', '7.35434', '7.35435', '7.35437', '7.35439', '7.35440', '7.35477', '7.35479', '7.35481', '7.35483', '7.35497', '7.35544', '7.35552', '7.35559', '7.35575', '7.35576', '7.35578', '7.35600', '7.35602', '7.35619', '7.35637', '7.35641', '7.35650', '7.35671', '7.35674', '7.35702', '7.35715', '7.35739', '7.35799', '7.35813', '7.35877', '7.35913', '7.35939', '7.35941', '7.35970', '7.35996', '7.36005', '7.36007', '7.36031', '7.36101', '7.36129', '7.36130', '7.36136', '7.36152', '7.36211', '7.36238', '7.36297', '7.36310', '7.36311', '7.36317', '7.36325', '7.36343', '7.36344', '7.36345', '7.36349', '7.36354', '7.36371', '7.36372', '7.36374', '7.36380', '7.36385', '7.36387', '7.36390', '7.36391', '7.36393', '7.36394', '7.36399', '7.36402', '7.36404', '7.36406', '7.36429', '7.36432', '7.36434', '7.36437', '7.36438', '7.36446', '7.36448', '7.36452', '7.36453', '7.36454', '7.36461', '7.36464', '7.36473', '7.36484', '7.36495', '7.36499', '7.36500', '7.36503', '7.36508', '7.36512', '7.36530', '7.36535', '7.36543', '7.36548', '7.36549', '7.36550', '7.36553', '7.36566', '7.36567', '7.36568', '7.36569', '7.36572', '7.36575', '7.36578', '7.36595', '7.36596', '7.36600', '7.36608', '7.36612', '7.36626', '7.36628', '7.36629', '7.36635', '7.36637', '7.36642', '7.36644', '7.36645', '7.36650', '7.36654', '7.36658', '7.36664', '7.36668', '7.36676', '7.36679', '7.36682', '7.36701', '7.36702', '7.36710', '7.36716', '7.36717', '7.36721', '7.36722', '7.36797', '7.36934', '7.36963', '7.37037', '7.37083', '7.37100', '7.37106', '7.37115', '7.37136', '7.37178', '7.37198', '7.37260', '7.37364', '7.37461', '7.37464', '7.37472', '7.37480', '7.37483', '7.37693', '7.37704', '7.37705', '7.37709', '7.37711', '7.37714', '7.37734', '7.37764', '7.37869', '7.37877', '7.37908', '7.37930', '7.37940', '7.37954', '7.37959', '7.38111', '7.38156', '7.38217', '7.38236', '7.38237', '7.38239', '7.38279', '7.38392', '7.38443', '7.38446', '7.38448', '7.38536', '7.38546', '7.38548', '7.38549', '7.38606', '7.38708', '7.38730', '7.38751', '7.38752', '7.38753', '7.38757', '7.38987', '7.38988', '7.38991', '7.38994', '7.39008', '7.39011', '7.39013', '7.39014', '7.39035', '7.39050', '7.39061', '7.39062', '7.39066', '7.39068', '7.39074', '7.39075', '7.39093', '7.39094', '7.39098', '7.39104', '7.39105', '7.39125', '7.39127', '7.39136', '7.39144', '7.39145', '7.39148', '7.39149', '7.39173', '7.39182', '7.39191', '7.39220', '7.39228', '7.39236', '7.39237', '7.39238', '7.39239', '7.39240', '7.39245', '7.39247', '7.39251', '7.39252', '7.39253', '7.39254', '7.39281', '7.39306', '7.39310', '7.39346', '7.39351', '7.39550', '7.39555', '7.39557', '7.39612', '7.39640', '7.39643', '7.39658', '7.39746', '7.39762', '7.39843', '7.40173', '7.40381', '7.40389', '7.40528', '7.40555', '7.40566', '7.40644', '7.40655', '7.40670', '7.40790', '7.40824', '7.40862', '7.40924', '7.40969', '7.40981', '7.41002', '7.41008', '7.41046', '7.41085', '7.41128', '7.41180', '7.41244', '7.41247', '7.41267', '7.41313', '7.41322', '7.41569', '7.41584', '7.41756', '7.41758', '7.41761', '7.41762', '7.41765', '7.41768', '7.42158', '7.42437', '7.42575', '7.42613', '7.42713', '7.42735', '7.42737', '7.42741', '7.42745', '7.42747', '7.43169', '7.43357', '7.43430', '7.43638', '7.43653', '7.43824', '7.43854', '7.43855', '7.43895', '7.43925', '7.43926', '7.43930', '7.44076', '7.44078', '7.44153', '7.44172', '7.44232', '7.44245', '7.44247', '7.44251', '7.44280', '7.44289', '7.44306', '7.44308', '7.44313', '7.44337', '7.44338', '7.44367', '7.44385', '7.44388', '7.44395', '7.44407', '7.44460', '7.44463', '7.44474', '7.44478', '7.44479', '7.44500', '7.44511', '7.44516', '7.44534', '7.44550', '7.44560', '7.44561', '7.44574', '7.44600', '7.44608', '7.44611', '7.44619', '7.44620', '7.44622', '7.44643', '7.44647', '7.44648', '7.44660', '7.44816', '7.44842', '7.44868', '7.44972', '7.45037', '7.45038', '7.45040', '7.45049', '7.45058', '7.45070']",['7.9002'],['7.9002'],,,2t^3-3t^2,3,-7z^2-30z-31,2w^4z^2-9w^3z^2+2w^3z-32w^2z-31w,False,False
