name,gcode,vgenus,jk_poly_normed,en_poly_normed,is_cc,is_ac,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,reverse,mirror_img,rev_mir_img,diag_sym_type,r3_orbit,r3_orbit_length,namelink,outPoly,uPoly,cable_arr_poly,slice
8.982501,O1O2O3U1O4O5U3U6U4O6O7U2O8U7U8U5,4,26z^2+111z+119,26w^3z^2+111w^2z+119w,False,False,"[[ 0 -2 -1 -1  1  3 -1  0  1],[ 2  0  2  1  1  2  2  1  0],[ 1 -2  0 -1  2  4  0  1  1],[ 1 -1  1  0  1  2  0  0  0],[-1 -1 -2 -1  0  0 -1  0  0],[-3 -2 -4 -2  0  0 -3 -1  1],[ 1 -2  0  0  1  3  0  0  1],[ 0 -1 -1  0  0  1  0  0  1],[-1  0 -1  0  0 -1 -1 -1  0]]","[[ 0  3  1  1  0 -1 -1 -1 -2],[-3  0  1  0 -1 -2 -3 -4 -2],[-1 -1  0  0 -1  0 -1 -1  0],[-1  0  0  0  0 -1 -1 -2 -1],[ 0  1  1  0  0  0  0 -1 -1],[ 1  2  0  1  0  0  0  1 -1],[ 1  3  1  1  0  0  0  0 -2],[ 1  4  1  2  1 -1  0  0 -2],[ 2  2  0  1  1  1  2  2  0]]",True,"[-3,-1,-1,0,1,1,1,2,-1,0,1,2,3,4,2,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,0,-1,1,0,2,2]","[-3,-1,-1,0,1,1,1,2,-1,0,1,2,3,4,2,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,0,-1,1,0,2,2]",t^8+57t^6+122t^4+35t^2,"[-2,-1,-1,-1,0,1,1,3,-1,-1,0,1,2,3,3,0,0,1,1,1,1,1,0,0,1,0,1,1,2,2,1,0,2,0,2,3]","[-3,-1,-1,0,1,1,1,2,2,3,2,0,1,2,3,0,1,0,1,1,2,0,1,1,2,3,0,1,1,1,0,-1,-1,0,-1,0]","[-2,-1,-1,-1,0,1,1,3,1,2,2,1,0,1,2,0,1,0,0,1,2,0,0,1,1,3,1,1,2,4,1,0,1,0,-1,0]",c,"[[{8, 7}, {2, 6}, {3, 5}, {1, 4}], [{8, 7}, {5, 6}, {1, 4}, {2, 3}]]",1,8 K_1^3 - 10 K_1^2 - 6 K_1 K_2 - 3 K_1 + 5 K_2 + K_3 + 6,O1O2O3U4U5U6O5U2O6O7U8U7U1O4O8U3,O1O2O3U2U4O5U6O4O6O7U8U5U1O8U3U7,O1O2O3U2O4U3U5O6O5O7U1U6O8U7U4U8,c,{'O1O2O3U1O4O5U3U6U4O6O7U2O8U7U8U5'},1,"<a href=""/flatknot/8.982501"">8.982501</a>",t^9-53t^7-152t^6-t^5+244t^4+167t^3-20t^2-105t-24,-t^3+t^2+t,,
8.982502,O1O2O3U1O4O5U3U6U4O6O7U5O8U2U7U8,4,19z^2+104z+133,19w^3z^2+104w^2z+133w,False,False,"[[ 0 -2 -1 -1  1  1 -1  1  2],[ 2  0  2  1  1  1  2  1  1],[ 1 -2  0 -2  1  2  0  2  2],[ 1 -1  2  0  1  2  0  1  0],[-1 -1 -1 -1  0  0 -1  1  0],[-1 -1 -2 -2  0  0 -1  1  1],[ 1 -2  0  0  1  1  0  1  2],[-1 -1 -2 -1 -1 -1 -1  0  1],[-2 -1 -2  0  0 -1 -2 -1  0]]","[[ 0  2  1  1  1 -1 -1 -1 -2],[-2  0  0 -1 -1  0 -2 -2 -1],[-1  0  0  1  0 -1 -1 -1 -1],[-1  1 -1  0 -1 -1 -1 -2 -1],[-1  1  0  1  0 -2 -1 -2 -1],[ 1  0  1  1  2  0  0  2 -1],[ 1  2  1  1  1  0  0  0 -2],[ 1  2  1  2  2 -2  0  0 -2],[ 2  1  1  1  1  1  2  2  0]]",True,"[-2,-1,-1,-1,1,1,1,2,0,1,1,0,2,2,1,-1,0,1,1,1,1,1,1,1,2,1,2,1,2,1,0,-2,1,0,2,2]","[-2,-1,-1,-1,1,1,1,2,-1,-1,0,2,2,2,3,0,0,1,1,1,1,2,0,0,1,1,0,1,1,3,-1,0,0,1,0,1]",t^8+47t^6+219t^4+112t^2+1,"[-2,-1,-1,-1,1,1,1,2,-1,-1,0,2,2,2,3,0,0,1,1,1,1,2,0,0,1,1,0,1,1,3,-1,0,0,1,0,1]","[-2,-1,-1,-1,1,1,1,2,0,0,1,1,1,3,3,-1,-1,0,1,1,2,0,0,1,0,2,1,1,1,2,0,-2,-1,0,-1,0]","[-2,-1,-1,-1,1,1,1,2,1,2,2,1,1,1,1,0,2,1,1,2,0,0,1,1,1,2,1,2,2,2,1,0,0,-1,1,1]",c,"[[{8, 1}, {2, 7}, {5, 6}, {3, 4}]]",1,8 K_1^3 - 24 K_1^2 - 12 K_1 K_2 + 12 K_2 + 4 K_3 + 13,O1O2O3U4U5U2O4U6O5O7U8U7U1O6O8U3,O1O2O3U2U4O5U6O7O4O6U8U7U1O8U3U5,O1O2O3U1O4U2U5O6O5O7U4U6O8U7U3U8,c,{'O1O2O3U1O4O5U3U6U4O6O7U5O8U2U7U8'},1,"<a href=""/flatknot/8.982502"">8.982502</a>",t^9-47t^7-160t^6-59t^5+366t^4+352t^3-128t^2-129t+20,0,,
8.982503,O1O2O3U1O4O5U3U6U4O6O7U5O8U2U8U7,4,17z^2+98z+129,17w^3z^2+98w^2z+129w,False,False,"[[ 0 -2 -1 -1  1  1 -1  2  1],[ 2  0  2  1  1  1  2  1  1],[ 1 -2  0 -2  1  2  0  3  1],[ 1 -1  2  0  1  2  0  1  0],[-1 -1 -1 -1  0  0 -1  1  0],[-1 -1 -2 -2  0  0 -1  1  0],[ 1 -2  0  0  1  1  0  2  1],[-2 -1 -3 -1 -1 -1 -2  0  0],[-1 -1 -1  0  0  0 -1  0  0]]","[[ 0  2  1  1  1 -1 -1 -1 -2],[-2  0  0 -1 -1 -1 -2 -3 -1],[-1  0  0  0  0  0 -1 -1 -1],[-1  1  0  0  0 -1 -1 -1 -1],[-1  1  0  0  0 -2 -1 -2 -1],[ 1  1  0  1  2  0  0  2 -1],[ 1  2  1  1  1  0  0  0 -2],[ 1  3  1  1  2 -2  0  0 -2],[ 2  1  1  1  1  1  2  2  0]]",True,"[-2,-1,-1,-1,1,1,1,2,0,1,1,1,2,3,1,0,0,0,1,1,1,0,1,1,1,1,2,1,2,1,0,-2,1,0,2,2]","[-2,-1,-1,-1,1,1,1,2,-1,-1,0,2,2,2,3,0,0,1,1,1,1,2,0,1,1,0,0,1,2,2,0,0,0,0,0,1]",t^8+47t^6+144t^4+24t^2,"[-2,-1,-1,-1,1,1,1,2,-1,-1,0,2,2,2,3,0,0,1,1,1,1,2,0,1,1,0,0,1,2,2,0,0,0,0,0,1]","[-2,-1,-1,-1,1,1,1,2,0,0,1,0,1,2,3,0,0,0,1,0,2,0,1,1,1,2,1,1,2,2,0,-2,-1,0,-1,0]","[-2,-1,-1,-1,1,1,1,2,1,2,2,1,1,1,1,0,2,0,1,2,1,0,1,1,1,2,1,1,2,3,0,0,0,0,1,1]",c,"[[{8, 2}, {1, 7}, {4, 6}, {3, 5}]]",0,- 24 K_1^2 - 8 K_1 K_2 + 4 K_1 + 12 K_2 + 4 K_3 + 13,O1O2O3U4U5U2O5U6O4O7U8U7U1O6O8U3,O1O2O3U2U4O5U6O7O6O4U8U7U1O8U3U5,O1O2O3U2O4U1U5O6O5O7U4U6O8U7U3U8,c,{'O1O2O3U1O4O5U3U6U4O6O7U5O8U2U8U7'},1,"<a href=""/flatknot/8.982503"">8.982503</a>",t^9-47t^7-148t^6-24t^5+346t^4+334t^3+74t^2-14t-4,0,,
8.982504,O1O2O3U1O4O5U3U6U4O6O7U5O8U7U2U8,4,28z^2+105z+99,28w^3z^2+105w^2z+99w,False,False,"[[ 0 -2  0 -1  1  1 -1  0  2],[ 2  0  2  1  1  1  2  0  1],[ 0 -2  0 -2  1  1 -1  1  2],[ 1 -1  2  0  1  2  0  1  0],[-1 -1 -1 -1  0  0 -1  1  0],[-1 -1 -1 -2  0  0 -1  1  1],[ 1 -2  1  0  1  1  0  0  2],[ 0  0 -1 -1 -1 -1  0  0  1],[-2 -1 -2  0  0 -1 -2 -1  0]]","[[ 0  2  1  1  0  0 -1 -1 -2],[-2  0  0 -1 -1 -2  0 -2 -1],[-1  0  0  0  1 -1 -1 -1 -1],[-1  1  0  0  1 -1 -2 -1 -1],[ 0  1 -1 -1  0 -1 -1  0  0],[ 0  2  1  1  1  0 -2 -1 -2],[ 1  0  1  2  1  2  0  0 -1],[ 1  2  1  1  0  1  0  0 -2],[ 2  1  1  1  0  2  1  2  0]]",True,"[-2,-1,-1,0,0,1,1,2,0,1,1,2,0,2,1,0,-1,1,1,1,1,-1,1,2,1,1,1,1,0,0,2,1,2,0,1,2]","[-2,-1,-1,0,0,1,1,2,-1,0,0,2,2,2,3,0,0,1,1,1,1,-1,0,0,1,3,-1,0,0,0,2,2,1,0,0,1]",t^8+40t^6+211t^4+76t^2,"[-2,-1,-1,0,0,1,1,2,-1,0,0,2,2,2,3,0,0,1,1,1,1,-1,0,0,1,3,-1,0,0,0,2,2,1,0,0,1]","[-2,-1,-1,0,0,1,1,2,0,1,0,1,1,3,3,0,0,2,1,0,2,0,2,1,1,2,1,0,-1,0,1,0,2,0,-1,0]","[-2,-1,-1,0,0,1,1,2,1,2,0,2,1,1,1,0,1,2,1,2,0,0,1,1,1,2,-1,-1,-1,1,1,1,2,0,0,1]",c,"[[{8, 7}, {5, 6}, {1, 4}, {2, 3}]]",1,20 K_1^3 - 8 K_1^2 - 12 K_1 K_2 - 9 K_1 + 4 K_2 + K_3 + 5,O1O2O3U4U2U5O4U6O5O7U8U7U1O6O8U3,O1O2O3U2U4O5U6O4O7O6U8U7U1O8U3U5,O1O2O3U1O4U3U5O6O5O7U4U6O8U7U2U8,c,{'O1O2O3U1O4O5U3U6U4O6O7U5O8U7U2U8'},1,"<a href=""/flatknot/8.982504"">8.982504</a>",t^9-40t^7-116t^6+21t^5+376t^4+262t^3-192t^2-151t+40,0,,
8.982505,O1O2O3U1O4O5U3U6U4O6O7U5O8U7U8U2,4,9z^2+94z+153,9w^3z^2+94w^2z+153w,False,False,"[[ 0 -2  1 -1  1  1 -1  0  1],[ 2  0  2  1  1  1  2  0  0],[-1 -2  0 -2  1  1 -2  0  1],[ 1 -1  2  0  1  2  0  1  0],[-1 -1 -1 -1  0  0 -1  1  0],[-1 -1 -1 -2  0  0 -1  1  1],[ 1 -2  2  0  1  1  0  0  1],[ 0  0  0 -1 -1 -1  0  0  1],[-1  0 -1  0  0 -1 -1 -1  0]]","[[ 0  1  1  1  1  0 -1 -1 -2],[-1  0  1  1  1  0 -2 -2 -2],[-1 -1  0  1  0  1 -1 -2 -1],[-1 -1 -1  0  0 -1 -1  0  0],[-1 -1  0  0  0  1 -1 -1 -1],[ 0  0 -1  1 -1  0  0 -1  0],[ 1  2  1  1  1  0  0  0 -2],[ 1  2  2  0  1  1  0  0 -1],[ 2  2  1  0  1  0  2  1  0]]",True,"[-1,-1,-1,-1,0,1,1,2,-1,-1,-1,0,2,2,2,-1,0,-1,1,2,1,0,1,1,0,0,-1,1,1,1,0,1,0,0,2,1]","[-2,-1,-1,0,1,1,1,1,-1,0,2,1,2,2,3,0,1,0,1,1,1,0,0,0,1,2,1,2,2,0,-1,-1,-1,0,-1,0]",t^8+35t^6+149t^4+99t^2+4,"[-2,-1,-1,0,1,1,1,1,-1,0,2,1,2,2,3,0,1,0,1,1,1,0,0,0,1,2,1,2,2,0,-1,-1,-1,0,-1,0]","[-1,-1,-1,-1,0,1,1,2,-1,-1,0,0,1,2,3,-1,0,2,1,0,2,1,1,0,0,1,2,1,1,2,1,0,2,0,-1,0]","[-2,-1,-1,0,1,1,1,1,1,2,0,0,1,1,2,0,1,0,1,2,2,0,1,1,1,2,1,-1,-1,0,0,-1,-1,0,-1,-1]",c,"[[{8, 1}, {3, 7}, {2, 6}, {4, 5}], [{8, 1}, {3, 7}, {5, 6}, {2, 4}]]",1,- 22 K_1^2 + 11 K_2 + 12,O1O2O3U2U4U5O4U6O5O7U8U7U1O6O8U3,O1O2O3U2U4O5U6O4O6O7U8U7U1O8U3U5,O1O2O3U2O4U3U5O6O5O7U4U6O8U7U1U8,c,{'O1O2O3U1O4O5U3U6U4O6O7U5O8U7U8U2'},1,"<a href=""/flatknot/8.982505"">8.982505</a>",t^9-37t^7-86t^6+88t^5+326t^4+50t^3-168t^2+24t,t^2-2t,,
8.982506,O1O2O3U1O4O5U3U6U5O6O7U2O8U4U7U8,4,17z^2+102z+137,17w^3z^2+102w^2z+137w,False,False,"[[ 0 -2 -1 -1  0  2 -1  1  2],[ 2  0  2  1  2  1  2  1  0],[ 1 -2  0 -1  2  2  0  2  2],[ 1 -1  1  0  2  1  0  1  1],[ 0 -2 -2 -2  0  1 -1  1  2],[-2 -1 -2 -1 -1  0 -2  0  0],[ 1 -2  0  0  1  2  0  1  2],[-1 -1 -2 -1 -1  0 -1  0  1],[-2  0 -2 -1 -2  0 -2 -1  0]]","[[ 0  2  2  1  0 -1 -1 -1 -2],[-2  0  0  0 -1 -1 -2 -2 -1],[-2  0  0 -1 -2 -1 -2 -2  0],[-1  0  1  0 -1 -1 -1 -2 -1],[ 0  1  2  1  0 -2 -1 -2 -2],[ 1  1  1  1  2  0  0  1 -1],[ 1  2  2  1  1  0  0  0 -2],[ 1  2  2  2  2 -1  0  0 -2],[ 2  1  0  1  2  1  2  2  0]]",True,"[-2,-2,-1,0,1,1,1,2,0,0,1,1,2,2,1,1,2,1,2,2,0,1,1,1,2,1,2,1,2,2,0,-1,1,0,2,2]","[-2,-2,-1,0,1,1,1,2,0,0,0,1,1,2,4,1,1,1,1,2,3,0,0,1,1,2,-1,0,-1,0,0,-1,-1,0,-1,0]",t^8+56t^6+115t^4+44t^2+1,"[-2,-1,-1,-1,0,1,2,2,-1,-1,0,0,2,3,4,0,0,0,1,1,1,1,-1,0,1,1,-1,1,2,2,0,1,0,1,0,0]","[-2,-2,-1,0,1,1,1,2,0,0,0,1,1,2,4,1,1,1,1,2,3,0,0,1,1,2,-1,0,-1,0,0,-1,-1,0,-1,0]","[-2,-1,-1,-1,0,1,2,2,1,2,2,2,1,0,1,0,1,2,1,1,1,0,1,1,2,2,2,2,2,2,1,2,1,1,0,0]",c,"[[{8, 3}, {2, 7}, {5, 6}, {1, 4}]]",1,8 K_1^3 - 20 K_1^2 - 20 K_1 K_2 - 2 K_1 K_3 + 4 K_1 - 2 K_2^2 + 11 K_2 + 8 K_3 + 2 K_4 + 12,O1O2O3U4U5U6O4U2O5O7U8U7U1O8O6U3,O1O2O3U2U4O5U6O7O4O6U8U5U1O8U7U3,O1O2O3U1O4U2U5O6O5O7U6U3O8U7U4U8,c,{'O1O2O3U1O4O5U3U6U5O6O7U2O8U4U7U8'},1,"<a href=""/flatknot/8.982506"">8.982506</a>",t^9-54t^7-194t^6-162t^5+62t^4+300t^3+272t^2-8t-20,-t^2+2t,,
8.982507,O1O2O3U1O4O5U3U6U5O6O7U2O8U4U8U7,4,8z^2+93z+155,8w^3z^2+93w^2z+155w,False,False,"[[ 0 -2 -1 -1  0  2 -1  2  1],[ 2  0  2  1  2  1  2  1  0],[ 1 -2  0 -1  2  2  0  2  1],[ 1 -1  1  0  2  1  0  1  1],[ 0 -2 -2 -2  0  1 -1  2  1],[-2 -1 -2 -1 -1  0 -2  0  0],[ 1 -2  0  0  1  2  0  2  1],[-2 -1 -2 -1 -2  0 -2  0  0],[-1  0 -1 -1 -1  0 -1  0  0]]","[[ 0  2  2  0 -1 -1 -2],[-2  0  0 -1 -1 -2 -1],[-2  0  0 -2 -1 -2 -1],[ 0  1  2  0 -2 -2 -2],[ 1  1  1  2  0  1 -1],[ 1  2  2  2 -1  0 -2],[ 2  1  1  2  1  2  0]]",False,"[-2,-2,0,1,1,2,0,1,1,2,1,2,1,2,1,2,2,2,-1,1,2]","[-2,-2,0,1,1,2,0,0,1,2,3,1,1,2,3,-1,-1,0,-1,-1,0]",t^6+35t^4+18t^2+1,"[-2,-1,-1,0,2,2,-1,0,0,3,3,1,-1,1,1,-1,2,2,0,1,0]","[-2,-2,0,1,1,2,0,0,1,2,3,1,1,2,3,-1,-1,0,-1,-1,0]","[-2,-1,-1,0,2,2,1,2,2,1,1,1,2,1,1,2,2,2,1,2,0]",c,"[[{8, 6}, {3, 7}, {2, 5}, {1, 4}]]",1,8 K_1^3 + 4 K_1^2 K_2 - 34 K_1^2 - 36 K_1 K_2 - 4 K_1 K_3 + 12 K_1 - 8 K_2^2 + 17 K_2 + 16 K_3 + 5 K_4 + 21,O1O2O3U4U5U6O5U2O4O7U8U7U1O8O6U3,O1O2O3U2U4O5U6O7O6O4U8U5U1O8U7U3,O1O2O3U2O4U1U5O6O5O7U6U3O8U7U4U8,c,{'O1O2O3U1O4O5U3U6U5O6O7U2O8U4U8U7'},1,"<a href=""/flatknot/8.982507"">8.982507</a>",t^7-33t^5-126t^4-205t^3-168t^2-45t+8,-t^2+2t,,
8.982508,O1O2O3U1O4O5U3U6U5O6O7U2O8U7U4U8,4,8z^2+85z+139,8w^3z^2+85w^2z+139w,False,False,"[[ 0 -2 -1 -1  1  2 -1  0  2],[ 2  0  2  1  2  1  2  1  0],[ 1 -2  0 -1  3  2  0  1  2],[ 1 -1  1  0  2  1  0  0  1],[-1 -2 -3 -2  0  1 -2  0  2],[-2 -1 -2 -1 -1  0 -2  0  0],[ 1 -2  0  0  2  2  0  0  2],[ 0 -1 -1  0  0  0  0  0  1],[-2  0 -2 -1 -2  0 -2 -1  0]]","[[ 0  2  2  1  0 -1 -1 -1 -2],[-2  0  0 -1  0 -1 -2 -2 -1],[-2  0  0 -2 -1 -1 -2 -2  0],[-1  1  2  0  0 -2 -2 -3 -2],[ 0  0  1  0  0  0  0 -1 -1],[ 1  1  1  2  0  0  0  1 -1],[ 1  2  2  2  0  0  0  0 -2],[ 1  2  2  3  1 -1  0  0 -2],[ 2  1  0  2  1  1  2  2  0]]",True,"[-2,-2,-1,0,1,1,1,2,0,1,0,1,2,2,1,2,1,1,2,2,0,0,2,2,3,2,0,0,1,1,0,-1,1,0,2,2]","[-2,-2,-1,0,1,1,1,2,0,-1,1,1,1,2,4,0,2,1,1,2,3,1,-1,0,0,1,0,1,1,1,0,-1,-1,0,-1,0]",t^8+58t^6+133t^4+60t^2,"[-2,-1,-1,-1,0,1,2,2,-1,-1,0,1,1,3,4,0,0,1,0,1,1,1,0,-1,1,1,1,0,2,2,1,2,1,0,-1,0]","[-2,-2,-1,0,1,1,1,2,0,-1,1,1,1,2,4,0,2,1,1,2,3,1,-1,0,0,1,0,1,1,1,0,-1,-1,0,-1,0]","[-2,-1,-1,-1,0,1,2,2,1,2,2,1,2,0,1,0,1,0,2,1,1,0,0,2,2,2,1,3,2,2,0,1,0,2,1,0]",c,"[[{8, 2}, {6, 7}, {3, 5}, {1, 4}]]",1,8 K_1^3 - 34 K_1^2 - 24 K_1 K_2 + 6 K_1 - 4 K_2^2 + 17 K_2 + 10 K_3 + 2 K_4 + 20,O1O2O3U4U5U6O4U2O6O7U8U7U1O8O5U3,O1O2O3U2U4O5U6O4O7O6U8U5U1O8U7U3,O1O2O3U1O4U3U5O6O5O7U6U2O8U7U4U8,c,{'O1O2O3U1O4O5U3U6U5O6O7U2O8U7U4U8'},1,"<a href=""/flatknot/8.982508"">8.982508</a>",t^9-56t^7-184t^6-68t^5+154t^4+174t^3+40t^2-91t+16,-t^2+2t,,
8.982509,O1O2O3U1O4O5U3U6U5O6O7U4O8U2U7U8,4,8z^2+61z+91,8w^3z^2+61w^2z+91w,False,False,"[[ 0 -2 -1 -1  0  2 -1  1  2],[ 2  0  2  1  1  1  2  1  1],[ 1 -2  0 -2  1  2  0  2  2],[ 1 -1  2  0  2  1  0  1  0],[ 0 -1 -1 -2  0  1 -1  1  1],[-2 -1 -2 -1 -1  0 -2  0  0],[ 1 -2  0  0  1  2  0  1  2],[-1 -1 -2 -1 -1  0 -1  0  1],[-2 -1 -2  0 -1  0 -2 -1  0]]","[[ 0  2  2  1  0 -1 -1 -1 -2],[-2  0  0  0 -1 -1 -2 -2 -1],[-2  0  0 -1 -1  0 -2 -2 -1],[-1  0  1  0 -1 -1 -1 -2 -1],[ 0  1  1  1  0 -2 -1 -1 -1],[ 1  1  0  1  2  0  0  2 -1],[ 1  2  2  1  1  0  0  0 -2],[ 1  2  2  2  1 -2  0  0 -2],[ 2  1  1  1  1  1  2  2  0]]",True,"[-2,-2,-1,0,1,1,1,2,0,0,1,1,2,2,1,1,1,0,2,2,1,1,1,1,2,1,2,1,1,1,0,-2,1,0,2,2]","[-2,-2,-1,0,1,1,1,2,0,0,1,1,1,3,3,1,1,1,1,2,3,0,0,1,1,2,0,0,-1,1,0,-2,-1,0,-1,0]",t^8+50t^6+210t^4+43t^2+1,"[-2,-1,-1,-1,0,1,2,2,-1,-1,0,1,2,3,3,0,0,0,1,1,1,2,0,0,1,1,-1,1,2,3,0,1,1,1,0,0]","[-2,-2,-1,0,1,1,1,2,0,0,1,1,1,3,3,1,1,1,1,2,3,0,0,1,1,2,0,0,-1,1,0,-2,-1,0,-1,0]","[-2,-1,-1,-1,0,1,2,2,1,2,2,1,1,1,1,0,2,2,1,0,1,0,1,1,2,2,1,2,2,2,1,1,1,1,0,0]",c,"[[{8, 5}, {3, 7}, {2, 6}, {1, 4}], [{8}, {3, 7}, {2, 6}, {5}, {1, 4}]]",1,4 K_1^3 + 4 K_1^2 K_2 - 20 K_1^2 - 12 K_1 K_2 - 2 K_1 K_3 + 3 K_1 - 2 K_2^2 + 9 K_2 + 5 K_3 + K_4 + 11,O1O2O3U4U5U2O4U6O5O7U8U7U1O8O6U3,O1O2O3U2U4O5U6O7O4O6U8U7U1O8U5U3,O1O2O3U1O4U2U5O6O5O7U6U4O8U7U3U8,c,"{'O1O2O3U1O4O5U3U6U5O6O7U4O8U2U7U8', 'O1O2O3U4O5U2U6U5O6O7O8U3U1U7O4U8'}",2,"<a href=""/flatknot/8.982509"">8.982509</a>",t^9-48t^7-164t^6-87t^5+244t^4+226t^3-54t^2-84t-18,-t^2+2t,,
8.982510,O1O2O3U1O4O5U3U6U5O6O7U4O8U2U8U7,4,19z^2+104z+133,19w^3z^2+104w^2z+133w,False,False,"[[ 0 -2 -1 -1  0  2 -1  2  1],[ 2  0  2  1  1  1  2  1  1],[ 1 -2  0 -2  1  2  0  3  1],[ 1 -1  2  0  2  1  0  1  0],[ 0 -1 -1 -2  0  1 -1  1  0],[-2 -1 -2 -1 -1  0 -2  0  0],[ 1 -2  0  0  1  2  0  2  1],[-2 -1 -3 -1 -1  0 -2  0  0],[-1 -1 -1  0  0  0 -1  0  0]]","[[ 0  2  2  1  0 -1 -1 -1 -2],[-2  0  0  0 -1 -1 -2 -2 -1],[-2  0  0  0 -1 -1 -2 -3 -1],[-1  0  0  0  0  0 -1 -1 -1],[ 0  1  1  0  0 -2 -1 -1 -1],[ 1  1  1  0  2  0  0  2 -1],[ 1  2  2  1  1  0  0  0 -2],[ 1  2  3  1  1 -2  0  0 -2],[ 2  1  1  1  1  1  2  2  0]]",True,"[-2,-2,-1,0,1,1,1,2,0,0,1,1,2,2,1,0,1,1,2,3,1,0,0,1,1,1,2,1,1,1,0,-2,1,0,2,2]","[-2,-2,-1,0,1,1,1,2,0,0,1,1,2,2,1,0,1,1,2,3,1,0,0,1,1,1,2,1,1,1,0,-2,1,0,2,2]",t^8+50t^6+172t^4+37t^2+1,"[-2,-1,-1,-1,0,1,2,2,-1,-1,0,1,2,3,3,0,0,0,1,1,1,2,0,1,0,1,-1,2,2,2,1,1,1,1,1,0]","[-2,-2,-1,0,1,1,1,2,0,1,1,0,1,2,3,1,1,1,1,2,3,1,1,1,2,2,0,0,-1,1,0,-2,-1,0,-1,0]","[-2,-1,-1,-1,0,1,2,2,1,2,2,1,1,1,1,0,2,2,0,1,1,0,1,1,2,2,1,1,2,3,0,1,1,0,0,0]",c,"[[{8, 2}, {3, 7}, {5, 6}, {1, 4}], [{8}, {3, 7}, {5, 6}, {1, 4}, {2}]]",1,- 12 K_1^2 - 12 K_1 K_2 - 2 K_1 K_3 + 6 K_1 - 2 K_2^2 + 7 K_2 + 6 K_3 + 2 K_4 + 8,O1O2O3U4U5U2O5U6O4O7U8U7U1O8O6U3,O1O2O3U2U4O5U6O7O6O4U8U7U1O8U5U3,O1O2O3U2O4U1U5O6O5O7U6U4O8U7U3U8,c,{'O1O2O3U1O4O5U3U6U5O6O7U4O8U2U8U7'},1,"<a href=""/flatknot/8.982510"">8.982510</a>",t^9-48t^7-150t^6-47t^5+220t^4+205t^3+112t^2-58t-8,-t^2+2t,,
