name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,namelink,reverse,mirror_img,rev_mir_img,diag_sym_type,r3_orbit,r3_orbit_length,cable_arr_poly,slice,same_arrowpoly,same_phi,same_outPoly,same_cable_arr_poly,sameflatknot,uPoly,vgenus,jk_poly_normed,en_poly_normed,is_cc,is_ac
7.21501,O1O2O3O4U1O5U4U6O7U3U7U5O6U2,"[[ 0 -3  1  0  0  3 -2  1],[ 3  0  3  2  1  2  2  1],[-1 -3  0 -1 -1  3 -3  1],[ 0 -2  1  0  0  3 -2  1],[ 0 -1  1  0  0  1 -1  0],[-3 -2 -3 -3 -1  0 -3  0],[ 2 -2  3  2  1  3  0  1],[-1 -1 -1 -1  0  0 -1  0]]","[[ 0  3  1  1  0  0 -2 -3],[-3  0  0 -3 -1 -3 -3 -2],[-1  0  0 -1  0 -1 -1 -1],[-1  3  1  0 -1 -1 -3 -3],[ 0  1  0  1  0  0 -1 -1],[ 0  3  1  1  0  0 -2 -2],[ 2  3  1  3  1  2  0 -2],[ 3  2  1  3  1  2  2  0]]",True,"[-3,-1,-1,0,0,2,3,0,3,1,3,3,2,1,0,1,1,1,1,1,3,3,0,1,1,2,2,2]","[-3,-2,0,0,1,1,3,-1,1,2,1,3,4,0,1,0,2,2,0,0,0,0,0,1,2,-1,-1,2]",t^7+70t^5+82t^3+15t,t^8+94t^6+121t^4+24t^2,"[-3,-2,0,0,1,1,3,-1,1,2,1,3,4,0,1,0,2,2,0,0,0,0,0,1,2,-1,-1,2]","[-3,-1,-1,0,0,2,3,-1,2,0,2,2,4,1,0,0,0,1,0,1,2,3,0,0,1,1,2,-1]","[-3,-2,0,0,1,1,3,2,1,2,1,3,2,1,2,1,3,3,0,0,1,1,1,1,3,-1,0,3]",c,"[[{2, 7}, {6}, {4, 5}, {1, 3}], [{4, 7}, {6}, {2, 5}, {1, 3}], [{6, 7}, {4, 5}, {1, 3}, {2}], [{7}, {2, 6}, {4, 5}, {1, 3}], [{7}, {5, 6}, {2, 4}, {1, 3}]]",1,14*K1**2 + 4*K1*K2 - 2*K1 - 7*K2 - 2*K3 - 6,"<a href=""/flatknot/7.21501"">7.21501</a>",O1O2O3O4U3O5U6U7U2O7U5U1O6U4,O1O2O3U4O5U6U5U1U7O6U3O7O4U2,O1O2O3U2O4O5U1O6U5U3U7U6O7U4,c,{'O1O2O3O4U1O5U4U6O7U3U7U5O6U2'},1,,False,"['7.6688', '7.6902', '7.7640', '7.9321', '7.10795', '7.11318', '7.11853', '7.12379', '7.12804', '7.12840', '7.12951', '7.15582', '7.15842', '7.16505', '7.16790', '7.16911', '7.17203', '7.17288', '7.17717', '7.18070', '7.18115', '7.18198', '7.18715', '7.18744', '7.20038', '7.20670', '7.20712', '7.20779', '7.20863', '7.20875', '7.21122', '7.21131', '7.21147', '7.21171', '7.21198', '7.21265', '7.21293', '7.21335', '7.21411', '7.21486', '7.21501', '7.21503', '7.21538', '7.21553', '7.21608', '7.21609', '7.21621', '7.21641', '7.21694', '7.21793', '7.22395', '7.22660', '7.23060', '7.23071', '7.23265', '7.23363', '7.23649', '7.24246', '7.24880', '7.25668', '7.26555', '7.27076', '7.27137', '7.27557', '7.27627', '7.27655', '7.27664', '7.27702', '7.27729', '7.27895', '7.28345', '7.28987', '7.30878', '7.31217', '7.31491', '7.31492', '7.31713', '7.31714', '7.31913', '7.32034', '7.32194', '7.32265', '7.32266', '7.32484', '7.32576', '7.32616', '7.32645', '7.32679', '7.32751', '7.32755', '7.32767', '7.32800', '7.33023', '7.33046', '7.33049', '7.33135', '7.33150', '7.33175', '7.33256', '7.33260', '7.33328', '7.33331', '7.33439', '7.33491', '7.34130', '7.34294', '7.34685', '7.34957', '7.35131', '7.35713', '7.35802', '7.35869', '7.35870', '7.35899', '7.35971', '7.35977', '7.36122', '7.36206', '7.36207', '7.36765', '7.36800', '7.36843', '7.36883', '7.36897', '7.36906', '7.36915', '7.36962', '7.37126', '7.37144', '7.37147', '7.37172', '7.37188', '7.37190', '7.37209', '7.37211', '7.37266', '7.37276', '7.37307', '7.37335', '7.37381', '7.37400', '7.37421', '7.37422', '7.37423', '7.37428', '7.37496', '7.37531', '7.37539', '7.37562', '7.37847', '7.38093', '7.38165', '7.38192', '7.38193', '7.38241', '7.38289', '7.38291', '7.38398', '7.38462', '7.38478', '7.38513', '7.38569', '7.38575', '7.38580', '7.38613', '7.38622', '7.38815', '7.38845', '7.38900', '7.38925', '7.39265', '7.39290', '7.39295', '7.39367', '7.39386', '7.39392', '7.39495', '7.39697', '7.39737', '7.40321', '7.40333', '7.40340', '7.40350', '7.40379', '7.40454', '7.40514', '7.40544', '7.40545', '7.40692', '7.40696', '7.40698', '7.40699', '7.40777', '7.40861', '7.40882', '7.40990', '7.41016', '7.41027', '7.41037', '7.41221', '7.42401', '7.42534', '7.42543', '7.42768', '7.42771', '7.42787', '7.42790', '7.42802', '7.42890', '7.42892', '7.42902', '7.42927', '7.42933', '7.42940', '7.42942', '7.42943', '7.43035', '7.43209', '7.43276', '7.43328', '7.43376', '7.43439', '7.43462', '7.43523', '7.43535', '7.43587', '7.44755', '7.44881', '7.44941']",['7.21501'],['7.21501'],,,t^2-2t,3,-4z^2-47z-77,-4w^3z^2-47w^2z-77w,False,False
7.21502,O1O2O3O4U1O5U4U6O7U5U7U2O6U3,"[[ 0 -3  1  2  0  1 -2  1],[ 3  0  2  3  1  1  2  0],[-1 -2  0  0 -1  0 -2  1],[-2 -3  0  0 -1  1 -3  1],[ 0 -1  1  1  0  1 -1  1],[-1 -1  0 -1 -1  0 -2  1],[ 2 -2  2  3  1  2  0  1],[-1  0 -1 -1 -1 -1 -1  0]]","[[ 0  2  1  1  1  0 -2 -3],[-2  0  1  1  0 -1 -3 -3],[-1 -1  0  1  0 -1 -2 -1],[-1 -1 -1  0 -1 -1 -1  0],[-1  0  0  1  0 -1 -2 -2],[ 0  1  1  1  1  0 -1 -1],[ 2  3  2  1  2  1  0 -2],[ 3  3  1  0  2  1  2  0]]",True,"[-2,-1,-1,-1,0,2,3,-1,-1,0,1,3,3,-1,0,1,2,1,1,1,1,0,1,2,2,1,1,2]","[-3,-2,0,1,1,1,2,-1,2,2,3,4,2,1,1,1,2,1,0,0,0,1,0,-1,1,-1,2,2]",t^7+46t^5+49t^3+5t,t^8+66t^6+105t^4+24t^2+1,"[-3,-2,0,1,1,1,2,-1,2,2,3,4,2,1,1,1,2,1,0,0,0,1,0,-1,1,-1,2,2]","[-2,-1,-1,-1,0,2,3,1,2,2,1,1,2,0,1,0,1,2,1,0,1,3,0,2,4,1,2,-1]","[-3,-2,0,1,1,1,2,2,1,0,1,2,3,1,1,2,2,3,1,1,1,1,-1,-1,-1,0,-1,0]",c,"[[{1, 7}, {2, 6}, {3, 5}, {4}], [{1, 7}, {2, 6}, {4, 5}, {3}], [{1, 7}, {2, 6}, {5}, {3, 4}], [{1, 7}, {3, 6}, {2, 5}, {4}], [{1, 7}, {3, 6}, {4, 5}, {2}], [{1, 7}, {3, 6}, {5}, {2, 4}], [{1, 7}, {4, 6}, {2, 5}, {3}], [{1, 7}, {4, 6}, {3, 5}, {2}], [{1, 7}, {4, 6}, {5}, {2, 3}], [{1, 7}, {5, 6}, {2, 4}, {3}], [{1, 7}, {5, 6}, {3, 4}, {2}], [{1, 7}, {5, 6}, {4}, {2, 3}], [{1, 7}, {6}, {2, 5}, {3, 4}], [{1, 7}, {6}, {3, 5}, {2, 4}], [{1, 7}, {6}, {3, 5}, {4}, {2}], [{1, 7}, {6}, {4, 5}, {2, 3}], [{2, 7}, {1, 6}, {3, 5}, {4}], [{2, 7}, {1, 6}, {4, 5}, {3}], [{2, 7}, {1, 6}, {5}, {3, 4}], [{2, 7}, {3, 6}, {1, 5}, {4}], [{2, 7}, {3, 6}, {4, 5}, {1}], [{2, 7}, {3, 6}, {5}, {1, 4}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {4, 6}, {3, 5}, {1}], [{2, 7}, {4, 6}, {5}, {1, 3}], [{2, 7}, {5, 6}, {1, 4}, {3}], [{2, 7}, {5, 6}, {3, 4}, {1}], [{2, 7}, {5, 6}, {4}, {1, 3}], [{2, 7}, {6}, {1, 5}, {3, 4}], [{2, 7}, {6}, {1, 5}, {4}, {3}], [{2, 7}, {6}, {3, 5}, {1, 4}], [{2, 7}, {6}, {4, 5}, {1, 3}], [{3, 7}, {1, 6}, {2, 5}, {4}], [{3, 7}, {1, 6}, {4, 5}, {2}], [{3, 7}, {1, 6}, {5}, {2, 4}], [{3, 7}, {2, 6}, {1, 5}, {4}], [{3, 7}, {2, 6}, {4, 5}, {1}], [{3, 7}, {2, 6}, {5}, {1, 4}], [{3, 7}, {4, 6}, {1, 5}, {2}], [{3, 7}, {4, 6}, {2, 5}, {1}], [{3, 7}, {4, 6}, {5}, {1, 2}], [{3, 7}, {5, 6}, {1, 4}, {2}], [{3, 7}, {5, 6}, {2, 4}, {1}], [{3, 7}, {5, 6}, {4}, {1, 2}], [{3, 7}, {6}, {1, 5}, {2, 4}], [{3, 7}, {6}, {2, 5}, {1, 4}], [{3, 7}, {6}, {4, 5}, {1, 2}], [{3, 7}, {6}, {4, 5}, {2}, {1}], [{4, 7}, {1, 6}, {2, 5}, {3}], [{4, 7}, {1, 6}, {3, 5}, {2}], [{4, 7}, {1, 6}, {5}, {2, 3}], [{4, 7}, {2, 6}, {1, 5}, {3}], [{4, 7}, {2, 6}, {3, 5}, {1}], [{4, 7}, {2, 6}, {5}, {1, 3}], [{4, 7}, {3, 6}, {1, 5}, {2}], [{4, 7}, {3, 6}, {2, 5}, {1}], [{4, 7}, {3, 6}, {5}, {1, 2}], [{4, 7}, {5, 6}, {1, 3}, {2}], [{4, 7}, {5, 6}, {2, 3}, {1}], [{4, 7}, {5, 6}, {3}, {1, 2}], [{4, 7}, {6}, {1, 5}, {2, 3}], [{4, 7}, {6}, {2, 5}, {1, 3}], [{4, 7}, {6}, {3, 5}, {1, 2}], [{4, 7}, {6}, {5}, {1, 3}, {2}], [{5, 7}, {1, 6}, {2, 4}, {3}], [{5, 7}, {1, 6}, {3, 4}, {2}], [{5, 7}, {1, 6}, {4}, {2, 3}], [{5, 7}, {2, 6}, {1, 4}, {3}], [{5, 7}, {2, 6}, {3, 4}, {1}], [{5, 7}, {2, 6}, {4}, {1, 3}], [{5, 7}, {3, 6}, {1, 4}, {2}], [{5, 7}, {3, 6}, {2, 4}, {1}], [{5, 7}, {3, 6}, {4}, {1, 2}], [{5, 7}, {4, 6}, {1, 3}, {2}], [{5, 7}, {4, 6}, {2, 3}, {1}], [{5, 7}, {4, 6}, {3}, {1, 2}], [{5, 7}, {6}, {1, 4}, {2, 3}], [{5, 7}, {6}, {2, 4}, {1, 3}], [{5, 7}, {6}, {3, 4}, {1, 2}], [{6, 7}, {1, 5}, {2, 4}, {3}], [{6, 7}, {1, 5}, {3, 4}, {2}], [{6, 7}, {1, 5}, {4}, {2, 3}], [{6, 7}, {2, 5}, {1, 4}, {3}], [{6, 7}, {2, 5}, {3, 4}, {1}], [{6, 7}, {2, 5}, {4}, {1, 3}], [{6, 7}, {2, 5}, {4}, {3}, {1}], [{6, 7}, {3, 5}, {1, 4}, {2}], [{6, 7}, {3, 5}, {2, 4}, {1}], [{6, 7}, {3, 5}, {4}, {1, 2}], [{6, 7}, {4, 5}, {1, 3}, {2}], [{6, 7}, {4, 5}, {2, 3}, {1}], [{6, 7}, {4, 5}, {3}, {1, 2}], [{6, 7}, {5}, {1, 4}, {2, 3}], [{6, 7}, {5}, {2, 4}, {1, 3}], [{6, 7}, {5}, {3, 4}, {1, 2}], [{6, 7}, {5}, {4}, {1, 3}, {2}], [{7}, {1, 6}, {2, 5}, {3, 4}], [{7}, {1, 6}, {3, 5}, {2, 4}], [{7}, {1, 6}, {4, 5}, {2, 3}], [{7}, {1, 6}, {4, 5}, {3}, {2}], [{7}, {2, 6}, {1, 5}, {3, 4}], [{7}, {2, 6}, {3, 5}, {1, 4}], [{7}, {2, 6}, {4, 5}, {1, 3}], [{7}, {2, 6}, {5}, {3, 4}, {1}], [{7}, {3, 6}, {1, 5}, {2, 4}], [{7}, {3, 6}, {1, 5}, {4}, {2}], [{7}, {3, 6}, {2, 5}, {1, 4}], [{7}, {3, 6}, {4, 5}, {1, 2}], [{7}, {4, 6}, {1, 5}, {2, 3}], [{7}, {4, 6}, {2, 5}, {1, 3}], [{7}, {4, 6}, {3, 5}, {1, 2}], [{7}, {4, 6}, {5}, {1, 3}, {2}], [{7}, {5, 6}, {1, 4}, {2, 3}], [{7}, {5, 6}, {1, 4}, {3}, {2}], [{7}, {5, 6}, {2, 4}, {1, 3}], [{7}, {5, 6}, {3, 4}, {1, 2}], [{7}, {6}, {3, 5}, {2, 4}, {1}]]",2,12*K1**2 + 2*K1*K2 - K1 - 6*K2 - K3 - 5,"<a href=""/flatknot/7.21502"">7.21502</a>",O1O2O3O4U2O5U3U6U7O6U5U1O7U4,O1O2O3U4O5U6U3U5U7O6U1O7O4U2,O1O2O3U2O4O5U3O6U5U7U1U6O7U4,c,{'O1O2O3O4U1O5U4U6O7U5U7U2O6U3'},1,,False,"['7.8128', '7.8900', '7.11992', '7.18099', '7.18176', '7.18178', '7.18187', '7.18205', '7.18274', '7.18336', '7.18360', '7.18382', '7.18384', '7.18410', '7.18459', '7.18504', '7.18548', '7.18552', '7.18553', '7.18645', '7.18667', '7.18675', '7.18718', '7.18748', '7.18776', '7.18797', '7.18799', '7.18818', '7.18827', '7.18842', '7.18958', '7.19065', '7.20589', '7.20614', '7.20677', '7.20910', '7.21039', '7.21044', '7.21045', '7.21066', '7.21075', '7.21076', '7.21085', '7.21095', '7.21096', '7.21102', '7.21167', '7.21168', '7.21173', '7.21178', '7.21193', '7.21212', '7.21218', '7.21249', '7.21271', '7.21273', '7.21275', '7.21360', '7.21438', '7.21444', '7.21502', '7.21565', '7.21568', '7.21576', '7.21624', '7.21659', '7.21662', '7.21674', '7.21746', '7.21753', '7.21815', '7.21816', '7.21838', '7.21841', '7.22965', '7.23283', '7.23305', '7.24331', '7.25618', '7.27838', '7.31574', '7.31590', '7.31655', '7.31681', '7.31756', '7.31826', '7.31833', '7.31873', '7.31900', '7.31935', '7.31991', '7.32013', '7.32019', '7.32090', '7.32093', '7.32096', '7.32102', '7.32109', '7.32173', '7.32177', '7.32183', '7.32842', '7.32854', '7.32856', '7.32931', '7.32943', '7.32949', '7.32979', '7.32986', '7.32988', '7.33178', '7.33310', '7.33319', '7.33354', '7.33372', '7.33411', '7.33423', '7.34767', '7.34786', '7.34790', '7.34910', '7.34926', '7.35028', '7.35082', '7.35151', '7.35152']",['7.21502'],['7.21502'],,,t^3-3t,4,-8z^2-51z-69,-8w^3z^2-51w^2z-69w,False,False
7.21503,O1O2O3O4U1O5U6U2O6U4U7U5O7U3,"[[ 0 -3 -1  2  1  3 -1 -1],[ 3  0  1  3  2  2  2  3],[ 1 -1  0  2  0  1  1  0],[-2 -3 -2  0 -1  2 -2 -3],[-1 -2  0  1  0  1 -1 -2],[-3 -2 -1 -2 -1  0 -3 -3],[ 1 -2 -1  2  1  3  0  0],[ 1 -3  0  3  2  3  0  0]]","[[ 0  3  2  1 -1 -1 -1 -3],[-3  0 -2 -1 -1 -3 -3 -2],[-2  2  0 -1 -2 -2 -3 -3],[-1  1  1  0  0 -1 -2 -2],[ 1  1  2  0  0  1  0 -1],[ 1  3  2  1 -1  0  0 -2],[ 1  3  3  2  0  0  0 -3],[ 3  2  3  2  1  2  3  0]]",True,"[-3,-2,-1,1,1,1,3,2,1,1,3,3,2,1,2,2,3,3,0,1,2,2,-1,0,1,0,2,3]","[-3,-2,-1,1,1,1,3,-1,1,1,1,3,4,0,0,1,1,2,0,1,2,2,0,0,-1,-1,0,1]",t^7+79t^5+217t^3+28t,t^8+105t^6+308t^4+48t^2+1,"[-3,-1,-1,-1,1,2,3,-1,0,1,2,2,4,0,0,0,0,1,1,1,1,1,2,1,3,0,1,-1]","[-3,-2,-1,1,1,1,3,-1,1,1,1,3,4,0,0,1,1,2,0,1,2,2,0,0,-1,-1,0,1]","[-3,-1,-1,-1,1,2,3,1,2,3,2,3,2,1,0,0,2,1,0,1,2,3,2,3,3,1,1,2]",c,"[[{1, 7}, {4, 6}, {2, 5}, {3}], [{6, 7}, {5}, {3, 4}, {1, 2}]]",1,14*K1**2 + 4*K1*K2 - 2*K1 - 7*K2 - 2*K3 - 6,"<a href=""/flatknot/7.21503"">7.21503</a>",O1O2O3O4U2O5U6U5U1O7U3U7O6U4,O1O2O3U2O4U5U6U4U1O5U3O7O6U7,O1O2O3U4O5O4U1O6U3U7U5U6O7U2,c,{'O1O2O3O4U1O5U6U2O6U4U7U5O7U3'},1,,False,"['7.6688', '7.6902', '7.7640', '7.9321', '7.10795', '7.11318', '7.11853', '7.12379', '7.12804', '7.12840', '7.12951', '7.15582', '7.15842', '7.16505', '7.16790', '7.16911', '7.17203', '7.17288', '7.17717', '7.18070', '7.18115', '7.18198', '7.18715', '7.18744', '7.20038', '7.20670', '7.20712', '7.20779', '7.20863', '7.20875', '7.21122', '7.21131', '7.21147', '7.21171', '7.21198', '7.21265', '7.21293', '7.21335', '7.21411', '7.21486', '7.21501', '7.21503', '7.21538', '7.21553', '7.21608', '7.21609', '7.21621', '7.21641', '7.21694', '7.21793', '7.22395', '7.22660', '7.23060', '7.23071', '7.23265', '7.23363', '7.23649', '7.24246', '7.24880', '7.25668', '7.26555', '7.27076', '7.27137', '7.27557', '7.27627', '7.27655', '7.27664', '7.27702', '7.27729', '7.27895', '7.28345', '7.28987', '7.30878', '7.31217', '7.31491', '7.31492', '7.31713', '7.31714', '7.31913', '7.32034', '7.32194', '7.32265', '7.32266', '7.32484', '7.32576', '7.32616', '7.32645', '7.32679', '7.32751', '7.32755', '7.32767', '7.32800', '7.33023', '7.33046', '7.33049', '7.33135', '7.33150', '7.33175', '7.33256', '7.33260', '7.33328', '7.33331', '7.33439', '7.33491', '7.34130', '7.34294', '7.34685', '7.34957', '7.35131', '7.35713', '7.35802', '7.35869', '7.35870', '7.35899', '7.35971', '7.35977', '7.36122', '7.36206', '7.36207', '7.36765', '7.36800', '7.36843', '7.36883', '7.36897', '7.36906', '7.36915', '7.36962', '7.37126', '7.37144', '7.37147', '7.37172', '7.37188', '7.37190', '7.37209', '7.37211', '7.37266', '7.37276', '7.37307', '7.37335', '7.37381', '7.37400', '7.37421', '7.37422', '7.37423', '7.37428', '7.37496', '7.37531', '7.37539', '7.37562', '7.37847', '7.38093', '7.38165', '7.38192', '7.38193', '7.38241', '7.38289', '7.38291', '7.38398', '7.38462', '7.38478', '7.38513', '7.38569', '7.38575', '7.38580', '7.38613', '7.38622', '7.38815', '7.38845', '7.38900', '7.38925', '7.39265', '7.39290', '7.39295', '7.39367', '7.39386', '7.39392', '7.39495', '7.39697', '7.39737', '7.40321', '7.40333', '7.40340', '7.40350', '7.40379', '7.40454', '7.40514', '7.40544', '7.40545', '7.40692', '7.40696', '7.40698', '7.40699', '7.40777', '7.40861', '7.40882', '7.40990', '7.41016', '7.41027', '7.41037', '7.41221', '7.42401', '7.42534', '7.42543', '7.42768', '7.42771', '7.42787', '7.42790', '7.42802', '7.42890', '7.42892', '7.42902', '7.42927', '7.42933', '7.42940', '7.42942', '7.42943', '7.43035', '7.43209', '7.43276', '7.43328', '7.43376', '7.43439', '7.43462', '7.43523', '7.43535', '7.43587', '7.44755', '7.44881', '7.44941']",['7.21503'],['7.21503'],,,-t^2+2t,4,-5z^2-48z-75,-5w^3z^2-48w^2z-75w,False,False
