name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,namelink,reverse,mirror_img,rev_mir_img,diag_sym_type,r3_orbit,r3_orbit_length,cable_arr_poly,slice,same_arrowpoly,same_phi,same_outPoly,same_cable_arr_poly,sameflatknot,uPoly,vgenus,jk_poly_normed,en_poly_normed,is_cc,is_ac
7.2501,O1O2O3O4O5O6U2U6O7U4U5U1U3U7,"[[ 0 -2 -4  1 -1  1  1  4],[ 2  0 -3  2  0  2  1  4],[ 4  3  0  4  2  3  1  3],[-1 -2 -4  0 -1  1  0  3],[ 1  0 -2  1  0  1  0  2],[-1 -2 -3 -1 -1  0  0  1],[-1 -1 -1  0  0  0  0  0],[-4 -4 -3 -3 -2 -1  0  0]]","[[ 0  4  1  1  1 -1 -2 -4],[-4  0  0 -1 -3 -2 -4 -3],[-1  0  0  0  0  0 -1 -1],[-1  1  0  0 -1 -1 -2 -3],[-1  3  0  1  0 -1 -2 -4],[ 1  2  0  1  1  0  0 -2],[ 2  4  1  2  2  0  0 -3],[ 4  3  1  3  4  2  3  0]]",True,"[-4,-1,-1,-1,1,2,4,0,1,3,2,4,3,0,0,0,1,1,1,1,2,3,1,2,4,0,2,3]","[-4,-2,-1,1,1,1,4,-1,1,1,2,4,5,1,1,1,2,2,1,1,2,3,-1,0,0,0,2,3]",t^7+90t^5+68t^3+7t,t^8+130t^6+195t^4+55t^2,"[-4,-2,-1,1,1,1,4,-1,1,1,2,4,5,1,1,1,2,2,1,1,2,3,-1,0,0,0,2,3]","[-4,-1,-1,-1,1,2,4,0,2,3,3,2,5,1,0,1,1,1,0,1,1,2,2,2,4,1,1,-1]","[-4,-2,-1,1,1,1,4,3,2,1,3,4,3,0,1,2,2,4,0,1,1,2,0,0,0,-1,1,3]",c,"[[{1, 7}, {2, 6}, {3, 5}, {4}], [{1, 7}, {2, 6}, {4, 5}, {3}], [{1, 7}, {2, 6}, {5}, {3, 4}], [{1, 7}, {3, 6}, {2, 5}, {4}], [{1, 7}, {3, 6}, {4, 5}, {2}], [{1, 7}, {3, 6}, {5}, {2, 4}], [{1, 7}, {4, 6}, {2, 5}, {3}], [{1, 7}, {4, 6}, {3, 5}, {2}], [{1, 7}, {4, 6}, {5}, {2, 3}], [{1, 7}, {5, 6}, {2, 4}, {3}], [{1, 7}, {5, 6}, {3, 4}, {2}], [{1, 7}, {5, 6}, {4}, {2, 3}], [{1, 7}, {6}, {2, 5}, {3, 4}], [{1, 7}, {6}, {3, 5}, {2, 4}], [{1, 7}, {6}, {4, 5}, {2, 3}], [{2, 7}, {1, 6}, {3, 5}, {4}], [{2, 7}, {1, 6}, {4, 5}, {3}], [{2, 7}, {1, 6}, {5}, {3, 4}], [{2, 7}, {3, 6}, {1, 5}, {4}], [{2, 7}, {3, 6}, {4, 5}, {1}], [{2, 7}, {3, 6}, {5}, {1, 4}], [{2, 7}, {3, 6}, {5}, {4}, {1}], [{2, 7}, {4, 6}, {1, 5}, {3}], [{2, 7}, {4, 6}, {3, 5}, {1}], [{2, 7}, {4, 6}, {5}, {1, 3}], [{2, 7}, {5, 6}, {1, 4}, {3}], [{2, 7}, {5, 6}, {3, 4}, {1}], [{2, 7}, {5, 6}, {4}, {1, 3}], [{2, 7}, {6}, {1, 5}, {3, 4}], [{2, 7}, {6}, {3, 5}, {1, 4}], [{2, 7}, {6}, {4, 5}, {1, 3}], [{3, 7}, {1, 6}, {2, 5}, {4}], [{3, 7}, {1, 6}, {4, 5}, {2}], [{3, 7}, {1, 6}, {5}, {2, 4}], [{3, 7}, {2, 6}, {1, 5}, {4}], [{3, 7}, {2, 6}, {4, 5}, {1}], [{3, 7}, {2, 6}, {5}, {1, 4}], [{3, 7}, {4, 6}, {1, 5}, {2}], [{3, 7}, {4, 6}, {2, 5}, {1}], [{3, 7}, {4, 6}, {5}, {1, 2}], [{3, 7}, {5, 6}, {1, 4}, {2}], [{3, 7}, {5, 6}, {2, 4}, {1}], [{3, 7}, {5, 6}, {4}, {1, 2}], [{3, 7}, {6}, {1, 5}, {2, 4}], [{3, 7}, {6}, {2, 5}, {1, 4}], [{3, 7}, {6}, {2, 5}, {4}, {1}], [{3, 7}, {6}, {4, 5}, {1, 2}], [{4, 7}, {1, 6}, {2, 5}, {3}], [{4, 7}, {1, 6}, {3, 5}, {2}], [{4, 7}, {1, 6}, {5}, {2, 3}], [{4, 7}, {2, 6}, {1, 5}, {3}], [{4, 7}, {2, 6}, {3, 5}, {1}], [{4, 7}, {2, 6}, {5}, {1, 3}], [{4, 7}, {3, 6}, {1, 5}, {2}], [{4, 7}, {3, 6}, {2, 5}, {1}], [{4, 7}, {3, 6}, {5}, {1, 2}], [{4, 7}, {5, 6}, {1, 3}, {2}], [{4, 7}, {5, 6}, {2, 3}, {1}], [{4, 7}, {5, 6}, {3}, {1, 2}], [{4, 7}, {6}, {1, 5}, {2, 3}], [{4, 7}, {6}, {2, 5}, {1, 3}], [{4, 7}, {6}, {2, 5}, {3}, {1}], [{4, 7}, {6}, {3, 5}, {1, 2}], [{5, 7}, {1, 6}, {2, 4}, {3}], [{5, 7}, {1, 6}, {3, 4}, {2}], [{5, 7}, {1, 6}, {4}, {2, 3}], [{5, 7}, {2, 6}, {1, 4}, {3}], [{5, 7}, {2, 6}, {3, 4}, {1}], [{5, 7}, {2, 6}, {4}, {1, 3}], [{5, 7}, {3, 6}, {1, 4}, {2}], [{5, 7}, {3, 6}, {2, 4}, {1}], [{5, 7}, {3, 6}, {4}, {1, 2}], [{5, 7}, {4, 6}, {1, 3}, {2}], [{5, 7}, {4, 6}, {2, 3}, {1}], [{5, 7}, {4, 6}, {3}, {1, 2}], [{5, 7}, {6}, {1, 4}, {2, 3}], [{5, 7}, {6}, {2, 4}, {1, 3}], [{5, 7}, {6}, {2, 4}, {3}, {1}], [{5, 7}, {6}, {3, 4}, {1, 2}], [{6, 7}, {1, 5}, {2, 4}, {3}], [{6, 7}, {1, 5}, {3, 4}, {2}], [{6, 7}, {1, 5}, {4}, {2, 3}], [{6, 7}, {2, 5}, {1, 4}, {3}], [{6, 7}, {2, 5}, {3, 4}, {1}], [{6, 7}, {2, 5}, {4}, {1, 3}], [{6, 7}, {3, 5}, {1, 4}, {2}], [{6, 7}, {3, 5}, {2, 4}, {1}], [{6, 7}, {3, 5}, {4}, {1, 2}], [{6, 7}, {4, 5}, {1, 3}, {2}], [{6, 7}, {4, 5}, {2, 3}, {1}], [{6, 7}, {4, 5}, {3}, {1, 2}], [{6, 7}, {5}, {1, 4}, {2, 3}], [{6, 7}, {5}, {1, 4}, {3}, {2}], [{6, 7}, {5}, {2, 4}, {1, 3}], [{6, 7}, {5}, {3, 4}, {1, 2}], [{6, 7}, {5}, {4}, {2, 3}, {1}], [{7}, {1, 6}, {2, 5}, {3, 4}], [{7}, {1, 6}, {3, 5}, {2, 4}], [{7}, {1, 6}, {3, 5}, {4}, {2}], [{7}, {1, 6}, {4, 5}, {2, 3}], [{7}, {2, 6}, {1, 5}, {3, 4}], [{7}, {2, 6}, {3, 5}, {1, 4}], [{7}, {2, 6}, {3, 5}, {4}, {1}], [{7}, {2, 6}, {4, 5}, {1, 3}], [{7}, {3, 6}, {1, 5}, {2, 4}], [{7}, {3, 6}, {2, 5}, {1, 4}], [{7}, {3, 6}, {4, 5}, {1, 2}], [{7}, {4, 6}, {1, 5}, {2, 3}], [{7}, {4, 6}, {2, 5}, {1, 3}], [{7}, {4, 6}, {3, 5}, {1, 2}], [{7}, {5, 6}, {1, 4}, {2, 3}], [{7}, {5, 6}, {2, 4}, {1, 3}], [{7}, {5, 6}, {3, 4}, {1, 2}], [{7}, {5, 6}, {4}, {1, 3}, {2}], [{7}, {6}, {2, 5}, {3, 4}, {1}], [{7}, {6}, {3, 5}, {4}, {1, 2}], [{7}, {6}, {5}, {1, 4}, {2, 3}]]",2,16*K1**4 + 8*K1**3*K2 - 8*K1**3 - 8*K1**2*K2 - 4*K1**2*K3 - 6*K1**2 - 4*K1*K2**2 + 4*K1*K2 + 2*K1*K4 + 3*K1 - K2 - K3,"<a href=""/flatknot/7.2501"">7.2501</a>",O1O2O3O4O5O6U7U4U6U2U3O7U1U5,O1O2O3O4O5U3U6U4U1U2U7O6O7U5,O1O2O3O4O5U1O6O7U6U4U5U2U7U3,c,{'O1O2O3O4O5O6U2U6O7U4U5U1U3U7'},1,,False,['7.2501'],['7.2501'],['7.2501'],,,t^2-2t,3,-6z^2-25z-25,8w^4z^2-14w^3z^2+18w^3z-43w^2z-25w,False,False
7.2502,O1O2O3O4O5O6U2U6O7U4U5U1U7U3,"[[ 0 -2 -4  2 -1  1  1  3],[ 2  0 -3  3  0  2  1  3],[ 4  3  0  4  2  3  1  2],[-2 -3 -4  0 -2  0  0  2],[ 1  0 -2  2  0  1  0  2],[-1 -2 -3  0 -1  0  0  1],[-1 -1 -1  0  0  0  0  0],[-3 -3 -2 -2 -2 -1  0  0]]","[[ 0  3  2  1  1 -1 -2 -4],[-3  0 -2  0 -1 -2 -3 -2],[-2  2  0  0  0 -2 -3 -4],[-1  0  0  0  0  0 -1 -1],[-1  1  0  0  0 -1 -2 -3],[ 1  2  2  0  1  0  0 -2],[ 2  3  3  1  2  0  0 -3],[ 4  2  4  1  3  2  3  0]]",True,"[-3,-2,-1,-1,1,2,4,2,0,1,2,3,2,0,0,2,3,4,0,0,1,1,1,2,3,0,2,3]","[-4,-2,-1,1,1,2,3,-1,1,2,4,2,5,1,1,2,1,2,1,2,1,2,0,1,1,1,2,-1]",t^7+80t^5+56t^3+3t,t^8+116t^6+118t^4+24t^2,"[-4,-2,-1,1,1,2,3,-1,1,2,4,2,5,1,1,2,1,2,1,2,1,2,0,1,1,1,2,-1]","[-3,-2,-1,-1,1,2,4,-1,1,2,2,2,5,1,1,1,1,2,0,1,1,2,2,2,4,1,1,-1]","[-4,-2,-1,1,1,2,3,3,2,1,3,4,2,0,1,2,3,3,0,1,2,2,0,0,0,0,1,2]",c,"[[{4, 7}, {5, 6}, {3}, {1, 2}]]",1,8*K1**4 - 4*K1**3 - 8*K1**2*K2 + 8*K1**2 + 10*K1*K2 + 4*K1*K3 - 2*K1 - 6*K2 - 4*K3 - K4 - 4,"<a href=""/flatknot/7.2502"">7.2502</a>",O1O2O3O4O5O6U4U7U6U2U3O7U1U5,O1O2O3O4O5U3U6U5U1U2U7O6O7U4,O1O2O3O4O5U2O6O7U6U4U5U1U7U3,c,"{'O1O2O3O4O5O6U2U6U3O7U5U1U4U7', 'O1O2O3O4O5O6U2U6O7U4U5U1U7U3'}",2,,False,['7.2502'],['7.2502'],['7.2502'],,,t^4-t^3-t,3,-5z^2-30z-39,2w^4z^2-7w^3z^2-30w^2z-39w,False,False
7.2503,O1O2O3O4O5O6U2U6O7U4U5U3U1U7,"[[ 0 -1 -4  0 -1  1  1  4],[ 1  0 -4  1  0  2  1  4],[ 4  4  0  4  2  3  1  3],[ 0 -1 -4  0 -1  1  0  3],[ 1  0 -2  1  0  1  0  2],[-1 -2 -3 -1 -1  0  0  1],[-1 -1 -1  0  0  0  0  0],[-4 -4 -3 -3 -2 -1  0  0]]","[[ 0  4  1  1  0 -1 -1 -4],[-4  0  0 -1 -3 -2 -4 -3],[-1  0  0  0  0  0 -1 -1],[-1  1  0  0 -1 -1 -2 -3],[ 0  3  0  1  0 -1 -1 -4],[ 1  2  0  1  1  0  0 -2],[ 1  4  1  2  1  0  0 -4],[ 4  3  1  3  4  2  4  0]]",True,"[-4,-1,-1,0,1,1,4,0,1,3,2,4,3,0,0,0,1,1,1,1,2,3,1,1,4,0,2,4]","[-4,-1,-1,0,1,1,4,-1,1,0,2,4,5,0,0,0,1,1,0,1,2,3,0,1,1,0,2,3]",t^7+94t^5+72t^3+4t,t^8+130t^6+206t^4+43t^2+1,"[-4,-1,-1,0,1,1,4,-1,1,0,2,4,5,0,0,0,1,1,0,1,2,3,0,1,1,0,2,3]","[-4,-1,-1,0,1,1,4,2,3,1,1,3,5,0,0,0,1,2,1,1,2,4,0,0,0,0,-1,1]","[-4,-1,-1,0,1,1,4,2,4,4,1,3,3,0,1,0,1,2,1,1,2,4,0,1,3,0,0,1]",c,"[[{2, 7}, {1, 6}, {4, 5}, {3}]]",1,8*K1**3*K2 - 16*K1**3 - 8*K1**2*K2 - 4*K1**2*K3 + 20*K1**2 - 4*K1*K2**2 + 16*K1*K2 + 4*K1*K3 + 2*K1*K4 + 3*K1 - 8*K2 - 5*K3 - 7,"<a href=""/flatknot/7.2503"">7.2503</a>",O1O2O3O4O5O6U7U6U4U2U3O7U1U5,O1O2O3O4O5U4U6U3U1U2U7O6O7U5,O1O2O3O4O5U1O6O7U6U4U5U3U7U2,c,{'O1O2O3O4O5O6U2U6O7U4U5U3U1U7'},1,,False,"['7.2503', '7.2516', '7.9383']",['7.2503'],['7.2503'],,,0,4,-z^3-14z^2-54z-59,-w^4z^3-14w^3z^2-54w^2z-59w,False,False
7.2504,O1O2O3O4O5O6U2U6O7U4U5U7U1U3,"[[ 0 -1 -4  2 -1  1  1  2],[ 1  0 -3  2 -1  1  1  2],[ 4  3  0  4  2  3  1  2],[-2 -2 -4  0 -2  0  0  2],[ 1  1 -2  2  0  1  0  2],[-1 -1 -3  0 -1  0  0  1],[-1 -1 -1  0  0  0  0  0],[-2 -2 -2 -2 -2 -1  0  0]]","[[ 0  2  2  1 -1 -4],[-2  0  2  0 -2 -4],[-2 -2  0 -1 -2 -2],[-1  0  1  0 -1 -3],[ 1  2  2  1  0 -2],[ 4  4  2  3  2  0]]",False,"[-2,-2,-1,1,4,-2,0,2,4,1,2,2,1,3,2]","[-4,-1,1,2,2,1,2,2,4,1,1,1,1,0,-2]",t^5+47t^3+12t,t^6+73t^4+42t^2+4,"[-4,-1,1,2,2,1,2,2,4,1,1,1,1,0,-2]","[-2,-2,-1,1,4,-2,0,1,4,1,1,2,1,2,1]","[-4,-1,1,2,2,2,3,2,4,1,2,2,1,0,-2]",c,"[[{2, 7}, {1, 6}, {4, 5}, {3}], [{3, 7}, {1, 6}, {4, 5}, {2}], [{7}, {1, 6}, {4, 5}, {2, 3}]]",1,-16*K1**3 - 8*K1**2*K2 + 6*K1**2 + 8*K1*K2 + 6*K1*K3 + 8*K1 - 2*K2 - K4,"<a href=""/flatknot/7.2504"">7.2504</a>",O1O2O3O4O5O6U4U6U7U2U3O7U1U5,O1O2O3O4O5U4U6U5U1U2U7O6O7U3,O1O2O3O4O5U3O6O7U6U4U5U1U7U2,c,{'O1O2O3O4O5O6U2U6O7U4U5U7U1U3'},1,,False,['7.2504'],['7.2504'],['7.2504'],,,t^4-2t^2,3,-10z^2-37z-33,4w^4z^2-14w^3z^2+16w^3z-53w^2z-33w,False,False
7.2505,O1O2O3O4O5O6U2U6O7U4U7U1U3U5,"[[ 0 -2 -4  1 -1  4  1  1],[ 2  0 -2  2  0  4  1  1],[ 4  2  0  3  2  4  1  1],[-1 -2 -3  0 -1  2  0  1],[ 1  0 -2  1  0  2  0  1],[-4 -4 -4 -2 -2  0  0  0],[-1 -1 -1  0  0  0  0  0],[-1 -1 -1 -1 -1  0  0  0]]","[[ 0  4  1  1  1 -1 -2 -4],[-4  0  0  0 -2 -2 -4 -4],[-1  0  0  0  0  0 -1 -1],[-1  0  0  0 -1 -1 -1 -1],[-1  2  0  1  0 -1 -2 -3],[ 1  2  0  1  1  0  0 -2],[ 2  4  1  1  2  0  0 -2],[ 4  4  1  1  3  2  2  0]]",True,"[-4,-1,-1,-1,1,2,4,0,0,2,2,4,4,0,0,0,1,1,1,1,1,1,1,2,3,0,2,2]","[-4,-2,-1,1,1,1,4,0,1,2,4,4,4,1,1,2,2,2,1,1,2,3,-1,0,1,0,3,3]",t^7+68t^5+69t^3+9t,t^8+108t^6+132t^4+20t^2,"[-4,-2,-1,1,1,1,4,0,1,2,4,4,4,1,1,2,2,2,1,1,2,3,-1,0,1,0,3,3]","[-4,-1,-1,-1,1,2,4,1,3,3,3,2,4,0,1,1,1,2,0,2,2,4,1,2,4,1,1,0]","[-4,-2,-1,1,1,1,4,2,2,1,1,3,4,0,1,1,2,4,0,1,1,2,0,0,0,-1,0,2]",c,"[[{6, 7}, {1, 5}, {2, 4}, {3}], [{6, 7}, {3, 5}, {2, 4}, {1}], [{6, 7}, {5}, {2, 4}, {1, 3}], [{6, 7}, {5}, {2, 4}, {3}, {1}]]",1,-4*K1**3 + 14*K1**2 + 12*K1*K2 - 3*K1 + 4*K2**2 - 7*K2 - 5*K3 - 2*K4 - 8,"<a href=""/flatknot/7.2505"">7.2505</a>",O1O2O3O4O5O6U2U4U6U7U3O7U1U5,O1O2O3O4O5U3U6U4U1U5U7O6O7U2,O1O2O3O4O5U4O6O7U6U1U5U2U7U3,c,{'O1O2O3O4O5O6U2U6O7U4U7U1U3U5'},1,,False,['7.2505'],['7.2505'],['7.2505'],,,t^2-2t,3,-7z^2-42z-55,-7w^3z^2-42w^2z-55w,False,False
7.2506,O1O2O3O4O5O6U2U6O7U4U7U1U5U3,"[[ 0 -2 -4  2 -1  3  1  1],[ 2  0 -2  3  0  3  1  1],[ 4  2  0  4  2  3  1  1],[-2 -3 -4  0 -2  1  0  1],[ 1  0 -2  2  0  2  0  1],[-3 -3 -3 -1 -2  0  0  0],[-1 -1 -1  0  0  0  0  0],[-1 -1 -1 -1 -1  0  0  0]]","[[ 0  3  2  1  1 -1 -2 -4],[-3  0 -1  0  0 -2 -3 -3],[-2  1  0  1  0 -2 -3 -4],[-1  0 -1  0  0 -1 -1 -1],[-1  0  0  0  0  0 -1 -1],[ 1  2  2  1  0  0  0 -2],[ 2  3  3  1  1  0  0 -2],[ 4  3  4  1  1  2  2  0]]",True,"[-3,-2,-1,-1,1,2,4,1,0,0,2,3,3,-1,0,2,3,4,0,1,1,1,0,1,1,0,2,2]","[-4,-2,-1,1,1,2,3,0,1,4,4,2,4,1,2,2,1,2,1,2,1,2,0,2,2,1,2,0]",t^7+66t^5+49t^3+4t,t^8+102t^6+101t^4+12t^2,"[-4,-2,-1,1,1,2,3,0,1,4,4,2,4,1,2,2,1,2,1,2,1,2,0,2,2,1,2,0]","[-3,-2,-1,-1,1,2,4,0,2,2,2,2,4,1,2,1,1,2,0,2,2,4,1,2,4,1,1,0]","[-4,-2,-1,1,1,2,3,2,2,1,1,4,3,0,1,1,3,3,0,1,2,2,0,0,0,-1,0,1]",c,"[[{2, 7}, {3, 6}, {5}, {1, 4}], [{6, 7}, {4, 5}, {2, 3}, {1}], [{7}, {1, 6}, {2, 5}, {3, 4}]]",1,10*K1**2 + 10*K1*K2 + 2*K1*K3 - 5*K1 + 4*K2**2 - 6*K2 - 5*K3 - 3*K4 - 6,"<a href=""/flatknot/7.2506"">7.2506</a>",O1O2O3O4O5O6U4U2U6U7U3O7U1U5,O1O2O3O4O5U3U6U5U1U4U7O6O7U2,O1O2O3O4O5U4O6O7U6U2U5U1U7U3,c,{'O1O2O3O4O5O6U2U6O7U4U7U1U5U3'},1,,False,['7.2506'],['7.2506'],['7.2506'],,,t^4-t^3-t,3,-5z^2-40z-59,-5w^3z^2-40w^2z-59w,False,False
7.2507,O1O2O3O4O5O6U2U6O7U4U7U3U1U5,"[[ 0 -1 -4  0 -1  4  1  1],[ 1  0 -3  1  0  4  1  1],[ 4  3  0  3  2  4  1  1],[ 0 -1 -3  0 -1  2  0  1],[ 1  0 -2  1  0  2  0  1],[-4 -4 -4 -2 -2  0  0  0],[-1 -1 -1  0  0  0  0  0],[-1 -1 -1 -1 -1  0  0  0]]","[[ 0  4  1  0 -1 -4],[-4  0  0 -2 -2 -4],[-1  0  0  0  0 -1],[ 0  2  0  0 -1 -3],[ 1  2  0  1  0 -2],[ 4  4  1  3  2  0]]",False,"[-4,-1,0,1,4,0,2,2,4,0,0,1,1,3,2]","[-4,-1,0,1,4,0,2,2,4,0,0,1,1,3,2]",t^5+39t^3+13t,t^6+73t^4+77t^2,"[-4,-1,0,1,4,1,1,4,4,0,2,3,1,2,3]","[-4,-1,0,1,4,3,2,3,4,1,2,4,0,1,1]","[-4,-1,0,1,4,2,3,1,4,1,0,2,0,2,0]",c,"[[{1, 7}, {4, 6}, {2, 5}, {3}], [{1, 7}, {4, 6}, {3, 5}, {2}], [{1, 7}, {4, 6}, {5}, {2, 3}], [{4, 7}, {1, 6}, {2, 5}, {3}], [{6, 7}, {5}, {1, 4}, {2, 3}]]",1,10*K1**2 + 12*K1*K2 + 2*K1*K3 - 6*K1 + 2*K2**2 - 6*K2 - 6*K3 - 2*K4 - 5,"<a href=""/flatknot/7.2507"">7.2507</a>",O1O2O3O4O5O6U2U6U4U7U3O7U1U5,O1O2O3O4O5U4U6U3U1U5U7O6O7U2,O1O2O3O4O5U4O6O7U6U1U5U3U7U2,c,"{'O1O2O3O4O5O6U2U6O7U4U7U3U1U5', 'O1O2O3O4O5O6U2U6U3O7U4U7U1U5'}",2,,False,"['7.2507', '7.2548', '7.4332', '7.4342', '7.6400', '7.6845', '7.7402', '7.7814', '7.9812', '7.10148', '7.19844', '7.19850', '7.20255', '7.23983', '7.24024', '7.29716']",['7.2507'],['7.2507'],,,0,2,-20z-39,-20w^2z-39w,False,False
7.2508,O1O2O3O4O5O6U2U6O7U4U7U5U1U3,"[[ 0 -1 -4  2 -1  2  1  1],[ 1  0 -3  2 -1  2  1  1],[ 4  3  0  4  2  3  1  1],[-2 -2 -4  0 -2  1  0  1],[ 1  1 -2  2  0  2  0  1],[-2 -2 -3 -1 -2  0  0  0],[-1 -1 -1  0  0  0  0  0],[-1 -1 -1 -1 -1  0  0  0]]","[[ 0  2  2  1 -1 -4],[-2  0  1  1 -2 -4],[-2 -1  0  0 -2 -3],[-1 -1  0  0 -1 -1],[ 1  2  2  1  0 -2],[ 4  4  3  1  2  0]]",False,"[-2,-2,-1,1,4,-1,-1,2,4,0,2,3,1,1,2]","[-4,-1,1,2,2,1,4,2,3,1,1,1,2,1,-1]",t^5+41t^3+6t,t^6+67t^4+20t^2,"[-4,-1,1,2,2,1,4,2,3,1,1,1,2,1,-1]","[-2,-2,-1,1,4,-1,1,1,3,2,1,2,1,4,1]","[-4,-1,1,2,2,2,1,3,4,1,2,2,0,-1,-1]",c,"[[{4, 7}, {1, 6}, {2, 5}, {3}], [{4, 7}, {1, 6}, {3, 5}, {2}], [{4, 7}, {1, 6}, {5}, {2, 3}], [{4, 7}, {2, 6}, {5}, {1, 3}], [{5, 7}, {1, 6}, {4}, {2, 3}], [{6, 7}, {2, 5}, {1, 4}, {3}], [{7}, {1, 6}, {4, 5}, {2, 3}], [{7}, {1, 6}, {5}, {4}, {2, 3}]]",1,-8*K1**3 - 8*K1**2*K2 + 14*K1**2 + 16*K1*K2 + 6*K1*K3 - 2*K1 + 4*K2**2 - 6*K2 - 6*K3 - 3*K4 - 6,"<a href=""/flatknot/7.2508"">7.2508</a>",O1O2O3O4O5O6U4U6U2U7U3O7U1U5,O1O2O3O4O5U4U6U5U1U3U7O6O7U2,O1O2O3O4O5U4O6O7U6U3U5U1U7U2,c,{'O1O2O3O4O5O6U2U6O7U4U7U5U1U3'},1,,False,['7.2508'],['7.2508'],"['7.2508', '7.12174']",,,t^4-2t^2,3,-9z^2-51z-65,-9w^3z^2-51w^2z-65w,False,False
