name,gcode,vgenus,jk_poly_normed,en_poly_normed,is_cc,is_ac,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,reverse,mirror_img,rev_mir_img,diag_sym_type,r3_orbit,r3_orbit_length,namelink,outPoly,uPoly,cable_arr_poly,slice
8.439001,O1O2O3O4O5U6U4U7O6O8O7U8U5U3U1U2,3,18z^2+61z+51,18w^3z^2+61w^2z+51w,False,False,"[[ 0 -1  1  0  0  1 -2  2 -1],[ 1  0  1  0  0  1 -1  3 -1],[-1 -1  0  0  0  1 -3  1 -1],[ 0  0  0  0  0  1 -2  2 -1],[ 0  0  0  0  0  0  0  1  0],[-1 -1 -1 -1  0  0 -2  1 -1],[ 2  1  3  2  0  2  0  3  0],[-2 -3 -1 -2 -1 -1 -3  0 -1],[ 1  1  1  1  0  1  0  1  0]]","[[ 0  2  1  1  0  0 -1 -1 -2],[-2  0 -1 -1 -1 -2 -1 -3 -3],[-1  1  0  1  0  0 -1 -1 -3],[-1  1 -1  0  0 -1 -1 -1 -2],[ 0  1  0  0  0  0  0  0  0],[ 0  2  0  1  0  0 -1  0 -2],[ 1  1  1  1  0  1  0  1  0],[ 1  3  1  1  0  0 -1  0 -1],[ 2  3  3  2  0  2  0  1  0]]",True,"[-2,-1,-1,0,0,1,1,2,1,1,1,2,1,3,3,-1,0,0,1,1,3,0,1,1,1,2,0,0,0,0,1,0,2,-1,0,1]","[-2,-1,-1,0,0,1,1,2,0,0,0,1,0,2,1,-1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,-1,0,1]",t^8+52t^6+147t^4+20t^2,"[-2,-1,-1,0,0,1,1,2,0,1,0,2,0,1,1,1,1,1,1,1,0,0,1,1,1,2,0,1,0,0,1,1,1,-1,0,0]","[-2,-1,-1,0,0,1,1,2,0,0,0,1,0,2,1,-1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,-1,0,1]","[-2,-1,-1,0,0,1,1,2,0,1,0,2,2,3,3,1,0,1,1,1,1,0,0,1,1,3,0,0,0,1,1,0,2,-1,1,1]",c,"[[{8, 4}, {3, 7}, {5, 6}, {1, 2}], [{8, 4}, {7}, {5, 6}, {3}, {1, 2}], [{8, 5}, {3, 7}, {4, 6}, {1, 2}], [{8, 5}, {4, 7}, {3, 6}, {1, 2}], [{8, 5}, {4, 7}, {6}, {3}, {1, 2}], [{8, 5}, {6, 7}, {3, 4}, {1, 2}], [{8, 5}, {6, 7}, {4}, {3}, {1, 2}], [{8, 5}, {7}, {4, 6}, {3}, {1, 2}]]",1,8 K_1^3 + 8 K_1^2 K_2 - 2 K_1^2 - 8 K_1 K_2 - 6 K_1 K_3 - 2 K_1 - 2 K_2^2 + 2 K_3 + 2 K_4 + 1,O1O2O3O4O5U4U5U3U1U6O7O6O8U7U2U8,O1O2O3O4O5U4U5U3U6U2O7O6O8U7U1U8,O1O2O3O4O5U6U5U7O6O8O7U4U8U3U1U2,c,"{'O1O2O3O4U5U3U6O5O7O6U7U4U8U1O8U2', 'O1O2O3O4O5U6U4U7O6O8O7U8U5U3U1U2'}",2,"<a href=""/flatknot/8.439001"">8.439001</a>",t^9-52t^7-140t^6+39t^5+138t^4-32t^3-22t^2+4t,0,,
8.439002,O1O2O3O4O5U6U5U7O6O8O7U8U1U2U3U4,3,5z+11,16w^5z^2-16w^4z^2+44w^4z-44w^3z+5w^2z+11w,False,False,"[[ 0 -3 -1  1  3  1 -2  2 -1],[ 3  0  1  2  3  1  1  5 -1],[ 1 -1  0  1  2  1 -1  3 -1],[-1 -2 -1  0  1  1 -3  1 -1],[-3 -3 -2 -1  0  1 -5 -1 -1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 2 -1  1  3  5  1  0  3  0],[-2 -5 -3 -1  1  0 -3  0 -1],[ 1  1  1  1  1  0  0  1  0]]","[[ 0  3  2  1  1 -1 -1 -2 -3],[-3  0 -1  1 -1 -1 -2 -5 -3],[-2  1  0  0 -1 -1 -3 -3 -5],[-1 -1  0  0 -1  0 -1 -1 -1],[-1  1  1  1  0 -1 -1 -3 -2],[ 1  1  1  0  1  0  1  0  1],[ 1  2  3  1  1 -1  0 -1 -1],[ 2  5  3  1  3  0  1  0 -1],[ 3  3  5  1  2 -1  1  1  0]]",True,"[-3,-2,-1,-1,1,1,2,3,1,-1,1,1,2,5,3,0,1,1,3,3,5,1,0,1,1,1,1,1,3,2,-1,0,-1,1,1,1]","[-3,-2,-1,-1,1,1,2,3,0,1,3,2,3,0,3,0,1,0,2,1,0,1,1,1,0,2,1,2,2,3,-1,0,1,1,3,0]",t^8+111t^6+757t^4+180t^2,"[-3,-2,-1,-1,1,1,2,3,0,1,3,2,3,0,3,0,1,0,2,1,0,1,1,1,0,2,1,2,2,3,-1,0,1,1,3,0]","[-3,-2,-1,-1,1,1,2,3,0,1,3,2,3,0,3,0,1,0,2,1,0,1,1,1,0,2,1,2,2,3,-1,0,1,1,3,0]","[-3,-2,-1,-1,1,1,2,3,1,-1,1,1,2,5,3,0,1,1,3,3,5,1,0,1,1,1,1,1,3,2,-1,0,-1,1,1,1]",-,"[[{8, 5}, {6, 7}, {1, 4}, {2, 3}]]",0,32 K_1^5 - 16 K_1^4 - 32 K_1^3 K_2 - 8 K_1^3 + 8 K_1^2 K_2 + 8 K_1^2 K_3 + 4 K_1^2 + 2 K_2 + 3,O1O2O3O4O5U2U3U4U5U6O7O6O8U7U1U8,O1O2O3O4O5U2U3U4U5U6O7O6O8U7U1U8,Same,-,{'O1O2O3O4O5U6U5U7O6O8O7U8U1U2U3U4'},1,"<a href=""/flatknot/8.439002"">8.439002</a>",t^9-111t^7-408t^6+17t^5+984t^4+744t^3+144t^2+4t,0,,
8.439003,O1O2O3O4O5U6U5U7O6O8O7U8U1U2U4U3,4,8z^3+51z^2+108z+77,8w^4z^3-4w^4z^2+55w^3z^2+108w^2z+77w,False,False,"[[ 0 -3 -1  2  2  1 -2  2 -1],[ 3  0  1  3  2  1  1  5 -1],[ 1 -1  0  2  1  1 -1  3 -1],[-2 -3 -2  0  0  1 -4  0 -1],[-2 -2 -1  0  0  1 -4  0 -1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 2 -1  1  4  4  1  0  3  0],[-2 -5 -3  0  0  0 -3  0 -1],[ 1  1  1  1  1  0  0  1  0]]","[[ 0  2  2  2  1 -1 -1 -2 -3],[-2  0  0  0  1 -1 -1 -4 -2],[-2  0  0  0  1 -1 -2 -4 -3],[-2  0  0  0  0 -1 -3 -3 -5],[-1 -1 -1  0  0  0 -1 -1 -1],[ 1  1  1  1  0  0  1  0  1],[ 1  1  2  3  1 -1  0 -1 -1],[ 2  4  4  3  1  0  1  0 -1],[ 3  2  3  5  1 -1  1  1  0]]",True,"[-2,-2,-2,-1,1,1,2,3,0,0,-1,1,1,4,2,0,-1,1,2,4,3,0,1,3,3,5,0,1,1,1,-1,0,-1,1,1,1]","[-3,-2,-1,-1,1,2,2,2,0,1,3,3,0,2,3,0,1,2,1,0,0,1,1,0,1,2,2,2,2,2,1,2,2,0,0,0]",t^8+106t^6+735t^4+226t^2+9,"[-3,-2,-1,-1,1,2,2,2,0,1,3,3,0,2,3,0,1,2,1,0,0,1,1,0,1,2,2,2,2,2,1,2,2,0,0,0]","[-2,-2,-2,-1,1,1,2,3,0,0,1,0,2,1,0,0,2,1,2,0,2,2,2,2,0,3,1,2,2,3,-1,0,1,1,3,0]","[-3,-2,-1,-1,1,2,2,2,1,-1,1,1,2,3,5,0,1,1,4,4,3,1,0,1,1,1,1,1,2,3,-1,-1,0,0,0,0]",c,"[[{8, 5}, {6, 7}, {1, 4}, {2, 3}], [{8, 5}, {6, 7}, {2, 4}, {1, 3}], [{8, 5}, {6, 7}, {3, 4}, {1, 2}], [{8, 5}, {6, 7}, {3, 4}, {2}, {1}]]",1,4 K_1^3 + 4 K_1^2 K_2 + 4 K_1^2 K_3 - 8 K_1^2 - 10 K_1 K_2 - 4 K_1 K_3 - 4 K_1 K_4 + K_1 + 4 K_2 + 4 K_3 + K_4 + K_5 + 4,O1O2O3O4O5U3U2U4U5U6O7O6O8U7U1U8,O1O2O3O4O5U2U3U5U4U6O7O6O8U7U1U8,O1O2O3O4O5U6U5U7O6O8O7U8U2U1U3U4,c,{'O1O2O3O4O5U6U5U7O6O8O7U8U1U2U4U3'},1,"<a href=""/flatknot/8.439003"">8.439003</a>",t^9-108t^7-254t^6+515t^5+974t^4-26t^3-178t^2-29t,t^3-2t^2+t,,
8.439004,O1O2O3O4O5U6U5U7O6O8O7U8U1U3U2U4,3,8z^2+43z+55,-8w^4z^2+4w^4z+16w^3z^2-22w^3z+61w^2z+55w,False,False,"[[ 0 -3  0  0  3  1 -2  2 -1],[ 3  0  2  1  3  1  1  5 -1],[ 0 -2  0  0  2  1 -2  2 -1],[ 0 -1  0  0  1  1 -2  2 -1],[-3 -3 -2 -1  0  1 -5 -1 -1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 2 -1  2  2  5  1  0  3  0],[-2 -5 -2 -2  1  0 -3  0 -1],[ 1  1  1  1  1  0  0  1  0]]","[[ 0  3  2  1  0  0 -1 -2 -3],[-3  0 -1  1 -1 -2 -1 -5 -3],[-2  1  0  0 -2 -2 -1 -3 -5],[-1 -1  0  0 -1 -1  0 -1 -1],[ 0  1  2  1  0  0 -1 -2 -1],[ 0  2  2  1  0  0 -1 -2 -2],[ 1  1  1  0  1  1  0  0  1],[ 2  5  3  1  2  2  0  0 -1],[ 3  3  5  1  1  2 -1  1  0]]",True,"[-3,-2,-1,0,0,1,2,3,1,-1,1,2,1,5,3,0,2,2,1,3,5,1,1,0,1,1,0,1,2,1,1,2,2,0,-1,1]","[-3,-2,-1,0,0,1,2,3,0,3,1,2,3,0,3,1,0,0,2,1,0,0,0,2,2,3,0,0,0,1,0,0,2,1,3,0]",t^8+106t^6+734t^4+179t^2,"[-3,-2,-1,0,0,1,2,3,0,3,1,2,3,0,3,1,0,0,2,1,0,0,0,2,2,3,0,0,0,1,0,0,2,1,3,0]","[-3,-2,-1,0,0,1,2,3,0,3,1,2,3,0,3,1,0,0,2,1,0,0,0,2,2,3,0,0,0,1,0,0,2,1,3,0]","[-3,-2,-1,0,0,1,2,3,1,-1,1,2,1,5,3,0,2,2,1,3,5,1,1,0,1,1,0,1,2,1,1,2,2,0,-1,1]",-,"[[{8, 5}, {6, 7}, {1, 4}, {2, 3}], [{8, 5}, {6, 7}, {1, 4}, {3}, {2}]]",0,8 K_1^2 K_3 - 4 K_1^2 - 4 K_1 K_2 - 4 K_1 K_3 - 4 K_1 K_4 + 2 K_1 - 4 K_2 K_3 + 4 K_2 + 2 K_4 + 2 K_5 + 3,O1O2O3O4O5U2U4U3U5U6O7O6O8U7U1U8,O1O2O3O4O5U2U4U3U5U6O7O6O8U7U1U8,Same,-,{'O1O2O3O4O5U6U5U7O6O8O7U8U1U3U2U4'},1,"<a href=""/flatknot/8.439004"">8.439004</a>",t^9-106t^7-418t^6-22t^5+978t^4+217t^3-62t^2-12t,0,,
8.439005,O1O2O3O4O5U6U5U7O6O8O7U8U1U3U4U2,4,4z^3+38z^2+109z+99,4w^4z^3-2w^4z^2+40w^3z^2+109w^2z+99w,False,False,"[[ 0 -3  1  0  2  1 -2  2 -1],[ 3  0  3  1  2  1  1  5 -1],[-1 -3  0 -1  1  1 -3  1 -1],[ 0 -1  1  0  1  1 -2  2 -1],[-2 -2 -1 -1  0  1 -4  0 -1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 2 -1  3  2  4  1  0  3  0],[-2 -5 -1 -2  0  0 -3  0 -1],[ 1  1  1  1  1  0  0  1  0]]","[[ 0  2  2  1  1  0 -1 -2 -3],[-2  0  0  1 -1 -1 -1 -4 -2],[-2  0  0  0 -1 -2 -1 -3 -5],[-1 -1  0  0 -1 -1  0 -1 -1],[-1  1  1  1  0 -1 -1 -3 -3],[ 0  1  2  1  1  0 -1 -2 -1],[ 1  1  1  0  1  1  0  0  1],[ 2  4  3  1  3  2  0  0 -1],[ 3  2  5  1  3  1 -1  1  0]]",True,"[-2,-2,-1,-1,0,1,2,3,0,-1,1,1,1,4,2,0,1,2,1,3,5,1,1,0,1,1,1,1,3,3,1,2,1,0,-1,1]","[-3,-2,-1,0,1,1,2,2,0,3,2,1,3,0,3,1,0,0,2,1,0,0,1,2,2,2,0,0,0,1,-1,0,0,1,2,0]",t^8+96t^6+614t^4+183t^2+4,"[-3,-2,-1,0,1,1,2,2,0,3,2,1,3,0,3,1,0,0,2,1,0,0,1,2,2,2,0,0,0,1,-1,0,0,1,2,0]","[-2,-2,-1,-1,0,1,2,3,0,0,1,0,2,1,0,0,2,1,2,0,3,1,0,1,0,1,0,2,2,3,0,0,2,1,3,0]","[-3,-2,-1,0,1,1,2,2,1,-1,1,1,3,2,5,0,2,1,3,4,3,1,0,1,1,1,1,1,1,2,-1,-1,0,1,1,0]",c,"[[{8, 5}, {6, 7}, {1, 4}, {2, 3}], [{8, 5}, {6, 7}, {2, 4}, {1, 3}], [{8, 5}, {6, 7}, {3, 4}, {1, 2}], [{8, 5}, {6, 7}, {4}, {2, 3}, {1}]]",1,- 8 K_1^4 - 8 K_1^3 K_2 + 40 K_1^3 + 12 K_1^2 K_2 + 8 K_1^2 K_3 - 20 K_1^2 - 30 K_1 K_2 - 6 K_1 K_3 - 2 K_1 K_4 - 13 K_1 + 11 K_2 + 5 K_3 + K_4 + 11,O1O2O3O4O5U4U2U3U5U6O7O6O8U7U1U8,O1O2O3O4O5U2U5U3U4U6O7O6O8U7U1U8,O1O2O3O4O5U6U5U7O6O8O7U8U2U3U1U4,c,{'O1O2O3O4O5U6U5U7O6O8O7U8U1U3U4U2'},1,"<a href=""/flatknot/8.439005"">8.439005</a>",t^9-100t^7-316t^6+221t^5+1198t^4+762t^3-110t^2-63t+4,t^3-t^2-t,,
8.439006,O1O2O3O4O5U6U5U7O6O8O7U8U1U4U2U3,4,15z^2+68z+77,-10w^4z^2+25w^3z^2-22w^3z+90w^2z+77w,False,False,"[[ 0 -3  0  2  1  1 -2  2 -1],[ 3  0  2  3  1  1  1  5 -1],[ 0 -2  0  1  0  1 -2  2 -1],[-2 -3 -1  0  0  1 -4  0 -1],[-1 -1  0  0  0  1 -3  1 -1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 2 -1  2  4  3  1  0  3  0],[-2 -5 -2  0 -1  0 -3  0 -1],[ 1  1  1  1  1  0  0  1  0]]","[[ 0  2  2  1  1  0 -1 -2 -3],[-2  0  0  1  0 -1 -1 -4 -3],[-2  0  0  0 -1 -2 -1 -3 -5],[-1 -1  0  0 -1 -1  0 -1 -1],[-1  0  1  1  0  0 -1 -3 -1],[ 0  1  2  1  0  0 -1 -2 -2],[ 1  1  1  0  1  1  0  0  1],[ 2  4  3  1  3  2  0  0 -1],[ 3  3  5  1  1  2 -1  1  0]]",True,"[-2,-2,-1,-1,0,1,2,3,0,-1,0,1,1,4,3,0,1,2,1,3,5,1,1,0,1,1,0,1,3,1,1,2,2,0,-1,1]","[-3,-2,-1,0,1,1,2,2,0,3,1,3,3,0,2,1,0,0,2,1,0,0,1,2,2,2,1,0,0,1,-1,0,1,1,2,0]",t^8+94t^6+649t^4+172t^2+1,"[-3,-2,-1,0,1,1,2,2,0,3,1,3,3,0,2,1,0,0,2,1,0,0,1,2,2,2,1,0,0,1,-1,0,1,1,2,0]","[-2,-2,-1,-1,0,1,2,3,0,0,1,0,2,1,0,1,2,1,2,0,2,1,1,1,0,3,0,2,2,3,0,0,1,1,3,0]","[-3,-2,-1,0,1,1,2,2,1,-1,2,1,1,3,5,0,2,1,3,4,3,1,0,1,1,1,1,0,1,2,-1,-1,0,0,1,0]",c,"[[{8, 5}, {6, 7}, {1, 4}, {2, 3}], [{8, 5}, {6, 7}, {2, 4}, {1, 3}], [{8, 5}, {6, 7}, {2, 4}, {3}, {1}], [{8, 5}, {6, 7}, {3, 4}, {1, 2}]]",1,- 8 K_1^4 - 8 K_1^3 K_2 + 40 K_1^3 + 12 K_1^2 K_2 + 8 K_1^2 K_3 - 20 K_1^2 - 30 K_1 K_2 - 6 K_1 K_3 - 2 K_1 K_4 - 13 K_1 + 11 K_2 + 5 K_3 + K_4 + 11,O1O2O3O4O5U3U4U2U5U6O7O6O8U7U1U8,O1O2O3O4O5U2U4U5U3U6O7O6O8U7U1U8,O1O2O3O4O5U6U5U7O6O8O7U8U3U1U2U4,c,{'O1O2O3O4O5U6U5U7O6O8O7U8U1U4U2U3'},1,"<a href=""/flatknot/8.439006"">8.439006</a>",t^9-98t^7-260t^6+394t^5+692t^4-183t^3-252t^2+48t+12,t^3-t^2-t,,
8.439007,O1O2O3O4O5U6U5U7O6O8O7U8U1U4U3U2,4,5z^2+26z+33,-20w^4z^2+25w^3z^2-44w^3z+70w^2z+33w,False,False,"[[ 0 -3  1  1  1  1 -2  2 -1],[ 3  0  3  2  1  1  1  5 -1],[-1 -3  0  0  0  1 -3  1 -1],[-1 -2  0  0  0  1 -3  1 -1],[-1 -1  0  0  0  1 -3  1 -1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 2 -1  3  3  3  1  0  3  0],[-2 -5 -1 -1 -1  0 -3  0 -1],[ 1  1  1  1  1  0  0  1  0]]","[[ 0  2  1  1  1  1 -1 -2 -3],[-2  0  0 -1 -1 -1 -1 -3 -5],[-1  0  0 -1 -1 -1  0 -1 -1],[-1  1  1  0  0  0 -1 -3 -1],[-1  1  1  0  0  0 -1 -3 -2],[-1  1  1  0  0  0 -1 -3 -3],[ 1  1  0  1  1  1  0  0  1],[ 2  3  1  3  3  3  0  0 -1],[ 3  5  1  1  2  3 -1  1  0]]",True,"[-2,-1,-1,-1,-1,1,2,3,0,1,1,1,1,3,5,1,1,1,0,1,1,0,0,1,3,1,0,1,3,2,1,3,3,0,-1,1]","[-3,-2,-1,1,1,1,1,2,0,3,1,2,3,3,0,1,0,0,0,2,1,1,1,1,2,2,0,0,-1,0,0,-1,0,-1,0,1]",t^8+89t^6+555t^4+146t^2,"[-3,-2,-1,1,1,1,1,2,0,3,1,2,3,3,0,1,0,0,0,2,1,1,1,1,2,2,0,0,-1,0,0,-1,0,-1,0,1]","[-2,-1,-1,-1,-1,1,2,3,0,0,0,1,2,1,0,0,0,1,1,0,1,0,1,1,0,2,1,1,0,3,2,2,3,1,3,0]","[-3,-2,-1,1,1,1,1,2,1,-1,1,1,2,3,5,0,1,3,3,3,3,0,1,1,1,1,-1,-1,-1,0,0,0,1,0,1,1]",c,"[[{8, 5}, {6, 7}, {1, 4}, {2, 3}], [{8, 5}, {6, 7}, {2, 4}, {1, 3}], [{8, 5}, {6, 7}, {2, 4}, {3}, {1}], [{8, 5}, {6, 7}, {3, 4}, {1, 2}]]",1,4 K_1^2 K_2 - 6 K_1^2 + 4 K_1 K_2^2 - 8 K_1 K_2 - 2 K_1 K_3 - 2 K_1 K_4 + 3 K_1 - 2 K_2^2 - 2 K_2 K_3 + 2 K_2 + 4 K_3 + K_4 + K_5 + 4,O1O2O3O4O5U4U3U2U5U6O7O6O8U7U1U8,O1O2O3O4O5U2U5U4U3U6O7O6O8U7U1U8,O1O2O3O4O5U6U5U7O6O8O7U8U3U2U1U4,c,{'O1O2O3O4O5U6U5U7O6O8O7U8U1U4U3U2'},1,"<a href=""/flatknot/8.439007"">8.439007</a>",t^9-95t^7-240t^6+355t^5+384t^4+126t^3-36t^2-6t,t^3-3t,,
8.439008,O1O2O3O4O5U6U5U7O6O8O7U8U2U1U4U3,4,12z^3+59z^2+92z+45,12w^4z^3-6w^4z^2+65w^3z^2-16w^3z+108w^2z+45w,False,False,"[[ 0 -2 -2  2  2  1 -2  2 -1],[ 2  0  0  3  2  1  0  4 -1],[ 2  0  0  2  1  1  0  4 -1],[-2 -3 -2  0  0  1 -4  0 -1],[-2 -2 -1  0  0  1 -4  0 -1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 2  0  0  4  4  1  0  3  0],[-2 -4 -4  0  0  0 -3  0 -1],[ 1  1  1  1  1  0  0  1  0]]","[[ 0  2  2  2  1 -1 -2 -2 -2],[-2  0  0  0  1 -1 -1 -2 -4],[-2  0  0  0  1 -1 -2 -3 -4],[-2  0  0  0  0 -1 -4 -4 -3],[-1 -1 -1  0  0  0 -1 -1 -1],[ 1  1  1  1  0  0  1  1  0],[ 2  1  2  4  1 -1  0  0  0],[ 2  2  3  4  1 -1  0  0  0],[ 2  4  4  3  1  0  0  0  0]]",True,"[-2,-2,-2,-1,1,2,2,2,0,0,-1,1,1,2,4,0,-1,1,2,3,4,0,1,4,4,3,0,1,1,1,-1,-1,0,0,0,0]","[-2,-2,-2,-1,1,2,2,2,0,0,-1,1,1,2,4,0,-1,1,2,3,4,0,1,4,4,3,0,1,1,1,-1,-1,0,0,0,0]",t^8+101t^6+704t^4+205t^2+1,"[-2,-2,-2,-1,1,2,2,2,0,0,1,2,0,0,1,0,2,2,1,2,0,2,2,2,3,0,2,2,2,2,2,2,1,0,0,0]","[-2,-2,-2,-1,1,2,2,2,0,0,1,2,0,0,1,0,2,2,1,2,0,2,2,2,3,0,2,2,2,2,2,2,1,0,0,0]","[-2,-2,-2,-1,1,2,2,2,0,0,-1,1,1,2,4,0,-1,1,2,3,4,0,1,4,4,3,0,1,1,1,-1,-1,0,0,0,0]",-,"[[{8, 5}, {6, 7}, {2, 4}, {1, 3}]]",0,- 4 K_1^2 + 2 K_2 + 3,O1O2O3O4O5U3U2U5U4U6O7O6O8U7U1U8,O1O2O3O4O5U3U2U5U4U6O7O6O8U7U1U8,Same,-,{'O1O2O3O4O5U6U5U7O6O8O7U8U2U1U4U3'},1,"<a href=""/flatknot/8.439008"">8.439008</a>",t^9-101t^7-64t^6+704t^5+232t^4-45t^3-8t^2+t,0,,
8.439009,O1O2O3O4O5U6U5U7O6O8O7U8U2U4U1U3,3,8z^2+43z+55,8w^3z^2+43w^2z+55w,False,False,"[[ 0 -1 -2  2  1  1 -2  2 -1],[ 1  0 -1  2  1  1 -1  3 -1],[ 2  1  0  2  1  1  0  4 -1],[-2 -2 -2  0  0  1 -4  0 -1],[-1 -1 -1  0  0  1 -3  1 -1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 2  1  0  4  3  1  0  3  0],[-2 -3 -4  0 -1  0 -3  0 -1],[ 1  1  1  1  1  0  0  1  0]]","[[ 0  2  2  1  1 -1 -1 -2 -2],[-2  0  0  1  0 -1 -2 -2 -4],[-2  0  0  0 -1 -1 -3 -4 -3],[-1 -1  0  0 -1  0 -1 -1 -1],[-1  0  1  1  0 -1 -1 -1 -3],[ 1  1  1  0  1  0  1  1  0],[ 1  2  3  1  1 -1  0 -1 -1],[ 2  2  4  1  1 -1  1  0  0],[ 2  4  3  1  3  0  1  0  0]]",True,"[-2,-2,-1,-1,1,1,2,2,0,-1,0,1,2,2,4,0,1,1,3,4,3,1,0,1,1,1,1,1,1,3,-1,-1,0,1,1,0]","[-2,-2,-1,-1,1,1,2,2,0,-1,0,1,2,2,4,0,1,1,3,4,3,1,0,1,1,1,1,1,1,3,-1,-1,0,1,1,0]",t^8+82t^6+438t^4+107t^2,"[-2,-2,-1,-1,1,1,2,2,0,0,1,0,2,0,1,0,2,2,2,2,0,1,1,1,1,0,1,2,2,2,-1,1,0,2,1,0]","[-2,-2,-1,-1,1,1,2,2,0,0,1,0,2,0,1,1,2,1,2,2,0,1,1,1,2,0,1,2,2,2,-1,0,0,2,1,0]","[-2,-2,-1,-1,1,1,2,2,0,-1,1,1,1,2,4,0,1,1,3,4,3,1,0,1,1,1,1,1,2,3,-1,-1,0,0,1,0]",c,"[[{8, 5}, {6, 7}, {1, 4}, {2, 3}]]",0,8 K_1^3 + 8 K_1^2 K_2 - 12 K_1^2 - 12 K_1 K_2 - 4 K_1 K_3 - 4 K_2^2 + 4 K_2 + 4 K_3 + 2 K_4 + 7,O1O2O3O4O5U3U5U2U4U6O7O6O8U7U1U8,O1O2O3O4O5U4U2U5U3U6O7O6O8U7U1U8,O1O2O3O4O5U6U5U7O6O8O7U8U3U1U4U2,c,"{'O1O2O3O4O5U6U5U7O6O8O7U8U2U4U1U3', 'O1O2O3O4U5U4U6O5O7O6U7U1U8U2O8U3'}",2,"<a href=""/flatknot/8.439009"">8.439009</a>",t^9-82t^7-170t^6+350t^5+550t^4-7t^3-18t^2,0,,
8.439010,O1O2O3O4O5U6U5U7O6O8O7U8U3U4U1U2,4,4z^3+39z^2+111z+99,4w^4z^3+39w^3z^2+111w^2z+99w,False,False,"[[ 0 -1  1 -1  1  1 -2  2 -1],[ 1  0  1 -1  1  1 -1  3 -1],[-1 -1  0 -1  1  1 -3  1 -1],[ 1  1  1  0  1  1 -1  3 -1],[-1 -1 -1 -1  0  1 -3  1 -1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 2  1  3  1  3  1  0  3  0],[-2 -3 -1 -3 -1  0 -3  0 -1],[ 1  1  1  1  1  0  0  1  0]]","[[ 0  2  1  1  1 -1 -1 -1 -2],[-2  0  0 -1 -1 -1 -3 -3 -3],[-1  0  0 -1 -1  0 -1 -1 -1],[-1  1  1  0  1 -1 -1 -1 -3],[-1  1  1 -1  0 -1 -1 -1 -3],[ 1  1  0  1  1  0  1  1  0],[ 1  3  1  1  1 -1  0  1 -1],[ 1  3  1  1  1 -1 -1  0 -1],[ 2  3  1  3  3  0  1  1  0]]",True,"[-2,-1,-1,-1,1,1,1,2,0,1,1,1,3,3,3,1,1,0,1,1,1,-1,1,1,1,3,1,1,1,3,-1,-1,0,-1,1,1]","[-2,-1,-1,-1,1,1,1,2,0,0,1,0,0,2,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,2,2,-1,-1,0,-1,0,1]",t^8+65t^6+236t^4+73t^2+1,"[-2,-1,-1,-1,1,1,1,2,0,0,1,0,0,2,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,2,2,-1,-1,0,-1,0,1]","[-2,-1,-1,-1,1,1,1,2,0,0,1,0,0,2,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,2,2,-1,-1,0,-1,0,1]","[-2,-1,-1,-1,1,1,1,2,0,1,1,1,3,3,3,1,1,0,1,1,1,-1,1,1,1,3,1,1,1,3,-1,-1,0,-1,1,1]",-,"[[{8, 5}, {6, 7}, {3, 4}, {1, 2}]]",0,- 16 K_1^4 + 32 K_1^3 + 24 K_1^2 K_2 - 28 K_1^2 - 28 K_1 K_2 - 12 K_1 K_3 - 10 K_1 + 16 K_2 + 6 K_3 + 2 K_4 + 15,O1O2O3O4O5U4U5U2U3U6O7O6O8U7U1U8,O1O2O3O4O5U4U5U2U3U6O7O6O8U7U1U8,Same,-,{'O1O2O3O4O5U6U5U7O6O8O7U8U3U4U1U2'},1,"<a href=""/flatknot/8.439010"">8.439010</a>",t^9-65t^7-224t^6-80t^5+320t^4+307t^3+72t^2+5t,0,,
