name,gcode,vgenus,jk_poly_normed,en_poly_normed,is_cc,is_ac,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,reverse,mirror_img,rev_mir_img,diag_sym_type,r3_orbit,r3_orbit_length,namelink,outPoly,uPoly,cable_arr_poly,slice
8.166501,O1O2O3O4O5O6U4U5U7O8O7U2U6U8U1U3,4,2z^3+27z^2+98z+105,2w^4z^3-2w^4z^2+29w^3z^2-8w^3z+106w^2z+105w,False,False,"[[ 0 -1 -3  2 -2  0  2  1  1],[ 1  0 -2  2 -2  0  2  2  1],[ 3  2  0  3 -1  1  3  3  1],[-2 -2 -3  0 -2  0  1 -1  0],[ 2  2  1  2  0  1  2  2  1],[ 0  0 -1  0 -1  0  1  0  1],[-2 -2 -3 -1 -2 -1  0 -2  0],[-1 -2 -3  1 -2  0  2  0  1],[-1 -1 -1  0 -1 -1  0 -1  0]]","[[ 0  2  2  1  1  0 -1 -2 -3],[-2  0  1  0 -1  0 -2 -2 -3],[-2 -1  0  0 -2 -1 -2 -2 -3],[-1  0  0  0 -1 -1 -1 -1 -1],[-1  1  2  1  0  0 -2 -2 -3],[ 0  0  1  1  0  0  0 -1 -1],[ 1  2  2  1  2  0  0 -2 -2],[ 2  2  2  1  2  1  2  0  1],[ 3  3  3  1  3  1  2 -1  0]]",True,"[-2,-2,-1,-1,0,1,2,3,-1,0,1,0,2,2,3,0,2,1,2,2,3,1,1,1,1,1,0,2,2,3,0,1,1,2,2,-1]","[-3,-2,-1,0,1,1,2,2,-1,2,1,1,3,3,3,2,1,1,2,2,2,0,1,2,2,2,1,0,0,1,-1,0,0,1,2,1]",t^8+74t^6+152t^4+69t^2+1,"[-3,-2,-1,0,1,1,2,2,2,0,2,1,3,2,2,-1,1,1,2,2,2,1,0,1,1,1,1,0,1,2,-1,-1,0,1,1,1]","[-2,-2,-1,-1,0,1,2,3,-1,-1,1,1,1,2,2,0,1,2,1,2,2,1,1,0,1,1,0,1,2,3,1,1,2,-1,0,2]","[-3,-2,-1,0,1,1,2,2,-1,2,1,1,3,3,3,2,1,1,2,2,2,0,1,2,2,2,1,0,0,1,-1,0,0,1,2,1]",c,"[[{8, 2}, {1, 7}, {4, 6}, {3, 5}], [{8, 2}, {1, 7}, {4, 6}, {5}, {3}], [{8, 3}, {1, 7}, {4, 6}, {2, 5}], [{8, 3}, {1, 7}, {4, 6}, {5}, {2}], [{8, 5}, {1, 7}, {4, 6}, {2, 3}], [{8}, {1, 7}, {4, 6}, {5}, {2, 3}]]",1,12 K_1^3 + 12 K_1^2 K_2 + 8 K_1^2 K_3 - 26 K_1^2 - 26 K_1 K_2 - 8 K_1 K_3 - 4 K_1 K_4 + 4 K_1 - 4 K_2 K_3 + 11 K_2 + 8 K_3 + K_4 + 2 K_5 + 11,O1O2O3O4O5O6U4U6U7U1U5O8O7U8U2U3,O1O2O3O4O5U4U1U5U6U7U2O6O7O8U3U8,O1O2O3O4O5U6U3O6O7O8U4U7U8U1U5U2,c,{'O1O2O3O4O5O6U4U5U7O8O7U2U6U8U1U3'},1,"<a href=""/flatknot/8.166501"">8.166501</a>",t^9-78t^7-354t^6-491t^5-6t^4+416t^3+246t^2+30t,t^3-t^2-t,,
8.166502,O1O2O3O4O5O6U4U5U7O8O7U2U8U1U3U6,3,9z^2+38z+41,-12w^4z^2+21w^3z^2-44w^3z+82w^2z+41w,False,False,"[[ 0 -2 -3  1 -2  0  5  1  0],[ 2  0 -1  2 -1  1  5  3  0],[ 3  1  0  2 -1  1  5  3  0],[-1 -2 -2  0 -1  1  3  0 -1],[ 2  1  1  1  0  1  2  2  0],[ 0 -1 -1 -1 -1  0  1  0  0],[-5 -5 -5 -3 -2 -1  0 -4 -1],[-1 -3 -3  0 -2  0  4  0  0],[ 0  0  0  1  0  0  1  0  0]]","[[ 0  5  1  1  0  0 -2 -2 -3],[-5  0 -3 -4 -1 -1 -2 -5 -5],[-1  3  0  0  1 -1 -1 -2 -2],[-1  4  0  0  0  0 -2 -3 -3],[ 0  1 -1  0  0  0 -1 -1 -1],[ 0  1  1  0  0  0  0  0  0],[ 2  2  1  2  1  0  0  1  1],[ 2  5  2  3  1  0 -1  0 -1],[ 3  5  2  3  1  0 -1  1  0]]",True,"[-5,-1,-1,0,0,2,2,3,3,4,1,1,2,5,5,0,-1,1,1,2,2,0,0,2,3,3,0,1,1,1,0,0,0,-1,-1,1]","[-5,-1,-1,0,0,2,2,3,0,1,4,4,2,5,3,0,1,1,0,1,1,0,2,1,2,2,0,2,2,3,1,1,2,-1,0,2]",t^8+120t^6+242t^4+73t^2,"[-3,-2,-2,0,0,1,1,5,0,2,2,3,1,2,3,1,1,2,0,1,2,1,2,1,2,5,0,1,2,4,1,0,4,0,0,1]","[-5,-1,-1,0,0,2,2,3,0,1,4,4,2,5,3,0,1,1,0,1,1,0,2,1,2,2,0,2,2,3,1,1,2,-1,0,2]","[-3,-2,-2,0,0,1,1,5,-1,1,0,1,2,3,5,1,0,1,1,2,2,0,1,2,3,5,0,1,0,1,-1,0,1,0,3,4]",c,"[[{8, 4}, {1, 7}, {2, 6}, {3, 5}]]",1,- 8 K_1^3 K_2 + 28 K_1^3 - 8 K_1^2 K_2^2 + 12 K_1^2 K_2 + 12 K_1^2 K_3 + 4 K_1^2 K_4 - 12 K_1^2 + 4 K_1 K_2 K_3 - 24 K_1 K_2 - 6 K_1 K_3 - 4 K_1 K_4 - 2 K_1 K_5 - 8 K_1 - 4 K_2^2 + 4 K_2 + 4 K_3 + 2 K_4 + 7,O1O2O3O4O5O6U1U4U6U7U5O8O7U8U2U3,O1O2O3O4O5U3U1U4U6U7U5O6O7O8U2U8,O1O2O3O4O5U6U4O6O7O8U1U7U8U2U5U3,c,{'O1O2O3O4O5O6U4U5U7O8O7U2U8U1U3U6'},1,"<a href=""/flatknot/8.166502"">8.166502</a>",t^9-110t^7-568t^6-580t^5+684t^4+981t^3+116t^2+164t+160,-t^5+t^3+2t^2-2t,,
8.166503,O1O2O3O4O5O6U4U5U7O8O7U2U8U1U6U3,3,14z^2+49z+43,-2w^4z^2+16w^3z^2-10w^3z+59w^2z+43w,False,False,"[[ 0 -2 -3  2 -2  0  4  1  0],[ 2  0 -1  3 -1  1  4  3  0],[ 3  1  0  3 -1  1  4  3  0],[-2 -3 -3  0 -2  0  2 -1 -1],[ 2  1  1  2  0  1  2  2  0],[ 0 -1 -1  0 -1  0  1  0  0],[-4 -4 -4 -2 -2 -1  0 -3 -1],[-1 -3 -3  1 -2  0  3  0  0],[ 0  0  0  1  0  0  1  0  0]]","[[ 0  4  2  1  0  0 -2 -2 -3],[-4  0 -2 -3 -1 -1 -2 -4 -4],[-2  2  0 -1  0 -1 -2 -3 -3],[-1  3  1  0  0  0 -2 -3 -3],[ 0  1  0  0  0  0 -1 -1 -1],[ 0  1  1  0  0  0  0  0  0],[ 2  2  2  2  1  0  0  1  1],[ 2  4  3  3  1  0 -1  0 -1],[ 3  4  3  3  1  0 -1  1  0]]",True,"[-4,-2,-1,0,0,2,2,3,2,3,1,1,2,4,4,1,0,1,2,3,3,0,0,2,3,3,0,1,1,1,0,0,0,-1,-1,1]","[-4,-2,-1,0,0,2,2,3,0,0,3,3,2,4,3,0,1,2,1,2,2,1,1,0,1,1,0,2,2,3,1,1,2,-1,0,2]",t^8+103t^6+110t^4+24t^2,"[-3,-2,-2,0,0,1,2,4,0,2,2,3,1,2,3,1,1,2,0,1,2,1,2,1,2,4,0,1,2,3,1,1,3,0,0,0]","[-4,-2,-1,0,0,2,2,3,0,0,3,3,2,4,3,0,1,2,1,2,2,1,1,0,1,1,0,2,2,3,1,1,2,-1,0,2]","[-3,-2,-2,0,0,1,2,4,-1,1,0,1,3,3,4,1,0,1,2,2,2,0,1,3,3,4,0,0,1,1,0,0,1,1,3,2]",c,"[[{8, 1}, {2, 7}, {3, 6}, {4, 5}], [{8, 1}, {2, 7}, {3, 6}, {5}, {4}], [{8, 1}, {2, 7}, {4, 6}, {3, 5}], [{8, 1}, {2, 7}, {4, 6}, {5}, {3}], [{8, 1}, {2, 7}, {5, 6}, {3, 4}], [{8, 1}, {2, 7}, {5, 6}, {4}, {3}], [{8, 1}, {2, 7}, {6}, {3, 5}, {4}], [{8, 1}, {2, 7}, {6}, {4, 5}, {3}], [{8, 1}, {2, 7}, {6}, {5}, {3, 4}], [{8, 1}, {2, 7}, {6}, {5}, {4}, {3}], [{8, 1}, {3, 7}, {2, 6}, {4, 5}], [{8, 1}, {3, 7}, {2, 6}, {5}, {4}], [{8, 1}, {3, 7}, {4, 6}, {2, 5}], [{8, 1}, {3, 7}, {4, 6}, {5}, {2}], [{8, 1}, {3, 7}, {5, 6}, {2, 4}], [{8, 1}, {3, 7}, {5, 6}, {4}, {2}], [{8, 1}, {3, 7}, {6}, {2, 5}, {4}], [{8, 1}, {3, 7}, {6}, {4, 5}, {2}], [{8, 1}, {3, 7}, {6}, {5}, {2, 4}], [{8, 1}, {3, 7}, {6}, {5}, {4}, {2}], [{8, 1}, {4, 7}, {2, 6}, {3, 5}], [{8, 1}, {4, 7}, {2, 6}, {5}, {3}], [{8, 1}, {4, 7}, {3, 6}, {2, 5}], [{8, 1}, {4, 7}, {3, 6}, {5}, {2}], [{8, 1}, {4, 7}, {5, 6}, {2, 3}], [{8, 1}, {4, 7}, {5, 6}, {3}, {2}], [{8, 1}, {4, 7}, {6}, {2, 5}, {3}], [{8, 1}, {4, 7}, {6}, {3, 5}, {2}], [{8, 1}, {4, 7}, {6}, {5}, {2, 3}], [{8, 1}, {4, 7}, {6}, {5}, {3}, {2}], [{8, 1}, {5, 7}, {2, 6}, {3, 4}], [{8, 1}, {5, 7}, {2, 6}, {4}, {3}], [{8, 1}, {5, 7}, {3, 6}, {2, 4}], [{8, 1}, {5, 7}, {3, 6}, {4}, {2}], [{8, 1}, {5, 7}, {4, 6}, {2, 3}], [{8, 1}, {5, 7}, {4, 6}, {3}, {2}], [{8, 1}, {5, 7}, {6}, {2, 4}, {3}], [{8, 1}, {5, 7}, {6}, {3, 4}, {2}], [{8, 1}, {5, 7}, {6}, {4}, {2, 3}], [{8, 1}, {5, 7}, {6}, {4}, {3}, {2}], [{8, 1}, {6, 7}, {2, 5}, {3, 4}], [{8, 1}, {6, 7}, {2, 5}, {4}, {3}], [{8, 1}, {6, 7}, {3, 5}, {2, 4}], [{8, 1}, {6, 7}, {3, 5}, {4}, {2}], [{8, 1}, {6, 7}, {4, 5}, {2, 3}], [{8, 1}, {6, 7}, {4, 5}, {3}, {2}], [{8, 1}, {6, 7}, {5}, {2, 4}, {3}], [{8, 1}, {6, 7}, {5}, {3, 4}, {2}], [{8, 1}, {6, 7}, {5}, {4}, {2, 3}], [{8, 1}, {6, 7}, {5}, {4}, {3}, {2}], [{8, 1}, {7}, {2, 6}, {3, 5}, {4}], [{8, 1}, {7}, {2, 6}, {4, 5}, {3}], [{8, 1}, {7}, {2, 6}, {5}, {3, 4}], [{8, 1}, {7}, {2, 6}, {5}, {4}, {3}], [{8, 1}, {7}, {3, 6}, {2, 5}, {4}], [{8, 1}, {7}, {3, 6}, {4, 5}, {2}], [{8, 1}, {7}, {3, 6}, {5}, {2, 4}], [{8, 1}, {7}, {3, 6}, {5}, {4}, {2}], [{8, 1}, {7}, {4, 6}, {2, 5}, {3}], [{8, 1}, {7}, {4, 6}, {3, 5}, {2}], [{8, 1}, {7}, {4, 6}, {5}, {2, 3}], [{8, 1}, {7}, {4, 6}, {5}, {3}, {2}], [{8, 1}, {7}, {5, 6}, {2, 4}, {3}], [{8, 1}, {7}, {5, 6}, {3, 4}, {2}], [{8, 1}, {7}, {5, 6}, {4}, {2, 3}], [{8, 1}, {7}, {5, 6}, {4}, {3}, {2}], [{8, 1}, {7}, {6}, {2, 5}, {3, 4}], [{8, 1}, {7}, {6}, {2, 5}, {4}, {3}], [{8, 1}, {7}, {6}, {3, 5}, {2, 4}], [{8, 1}, {7}, {6}, {3, 5}, {4}, {2}], [{8, 1}, {7}, {6}, {4, 5}, {2, 3}], [{8, 1}, {7}, {6}, {4, 5}, {3}, {2}], [{8, 1}, {7}, {6}, {5}, {2, 4}, {3}], [{8, 1}, {7}, {6}, {5}, {3, 4}, {2}], [{8, 1}, {7}, {6}, {5}, {4}, {2, 3}], [{8, 1}, {7}, {6}, {5}, {4}, {3}, {2}], [{8, 2}, {1, 7}, {3, 6}, {4, 5}], [{8, 2}, {1, 7}, {3, 6}, {5}, {4}], [{8, 2}, {1, 7}, {4, 6}, {3, 5}], [{8, 2}, {1, 7}, {4, 6}, {5}, {3}], [{8, 2}, {1, 7}, {5, 6}, {3, 4}], [{8, 2}, {1, 7}, {5, 6}, {4}, {3}], [{8, 2}, {1, 7}, {6}, {3, 5}, {4}], [{8, 2}, {1, 7}, {6}, {4, 5}, {3}], [{8, 2}, {1, 7}, {6}, {5}, {3, 4}], [{8, 2}, {1, 7}, {6}, {5}, {4}, {3}], [{8, 2}, {3, 7}, {1, 6}, {4, 5}], [{8, 2}, {3, 7}, {4, 6}, {1, 5}], [{8, 2}, {3, 7}, {5, 6}, {1, 4}], [{8, 2}, {4, 7}, {1, 6}, {3, 5}], [{8, 2}, {4, 7}, {3, 6}, {1, 5}], [{8, 2}, {4, 7}, {5, 6}, {1, 3}], [{8, 2}, {5, 7}, {1, 6}, {3, 4}], [{8, 2}, {5, 7}, {3, 6}, {1, 4}], [{8, 2}, {5, 7}, {4, 6}, {1, 3}], [{8, 2}, {5, 7}, {4, 6}, {3}, {1}], [{8, 2}, {6, 7}, {1, 5}, {3, 4}], [{8, 2}, {6, 7}, {3, 5}, {1, 4}], [{8, 2}, {6, 7}, {4, 5}, {1, 3}], [{8, 2}, {6, 7}, {5}, {3, 4}, {1}], [{8, 2}, {7}, {1, 6}, {5}, {3, 4}], [{8, 2}, {7}, {4, 6}, {1, 5}, {3}], [{8, 3}, {1, 7}, {2, 6}, {4, 5}], [{8, 3}, {1, 7}, {4, 6}, {2, 5}], [{8, 3}, {1, 7}, {5, 6}, {2, 4}], [{8, 3}, {2, 7}, {1, 6}, {4, 5}], [{8, 3}, {2, 7}, {1, 6}, {5}, {4}], [{8, 3}, {2, 7}, {4, 6}, {1, 5}], [{8, 3}, {2, 7}, {4, 6}, {5}, {1}], [{8, 3}, {2, 7}, {5, 6}, {1, 4}], [{8, 3}, {2, 7}, {5, 6}, {4}, {1}], [{8, 3}, {2, 7}, {6}, {1, 5}, {4}], [{8, 3}, {2, 7}, {6}, {4, 5}, {1}], [{8, 3}, {2, 7}, {6}, {5}, {1, 4}], [{8, 3}, {2, 7}, {6}, {5}, {4}, {1}], [{8, 3}, {4, 7}, {1, 6}, {2, 5}], [{8, 3}, {4, 7}, {2, 6}, {1, 5}], [{8, 3}, {4, 7}, {2, 6}, {5}, {1}], [{8, 3}, {4, 7}, {5, 6}, {1, 2}], [{8, 3}, {5, 7}, {1, 6}, {2, 4}], [{8, 3}, {5, 7}, {2, 6}, {1, 4}], [{8, 3}, {5, 7}, {4, 6}, {1, 2}], [{8, 3}, {6, 7}, {1, 5}, {2, 4}], [{8, 3}, {6, 7}, {2, 5}, {1, 4}], [{8, 3}, {6, 7}, {4, 5}, {1, 2}], [{8, 3}, {6, 7}, {5}, {2, 4}, {1}], [{8, 3}, {7}, {1, 6}, {4, 5}, {2}], [{8, 4}, {1, 7}, {2, 6}, {3, 5}], [{8, 4}, {1, 7}, {3, 6}, {2, 5}], [{8, 4}, {1, 7}, {5, 6}, {2, 3}], [{8, 4}, {2, 7}, {1, 6}, {3, 5}], [{8, 4}, {2, 7}, {1, 6}, {5}, {3}], [{8, 4}, {2, 7}, {3, 6}, {1, 5}], [{8, 4}, {2, 7}, {3, 6}, {5}, {1}], [{8, 4}, {2, 7}, {5, 6}, {1, 3}], [{8, 4}, {2, 7}, {5, 6}, {3}, {1}], [{8, 4}, {2, 7}, {6}, {1, 5}, {3}], [{8, 4}, {2, 7}, {6}, {3, 5}, {1}], [{8, 4}, {2, 7}, {6}, {5}, {1, 3}], [{8, 4}, {2, 7}, {6}, {5}, {3}, {1}], [{8, 4}, {3, 7}, {1, 6}, {2, 5}], [{8, 4}, {3, 7}, {1, 6}, {5}, {2}], [{8, 4}, {3, 7}, {2, 6}, {1, 5}], [{8, 4}, {3, 7}, {5, 6}, {1, 2}], [{8, 4}, {5, 7}, {1, 6}, {2, 3}], [{8, 4}, {5, 7}, {2, 6}, {1, 3}], [{8, 4}, {5, 7}, {3, 6}, {1, 2}], [{8, 4}, {6, 7}, {1, 5}, {2, 3}], [{8, 4}, {6, 7}, {2, 5}, {1, 3}], [{8, 4}, {6, 7}, {3, 5}, {1, 2}], [{8, 4}, {6, 7}, {3, 5}, {2}, {1}], [{8, 4}, {7}, {1, 6}, {5}, {2, 3}], [{8, 4}, {7}, {2, 6}, {3, 5}, {1}], [{8, 5}, {1, 7}, {2, 6}, {3, 4}], [{8, 5}, {1, 7}, {3, 6}, {2, 4}], [{8, 5}, {1, 7}, {4, 6}, {2, 3}], [{8, 5}, {1, 7}, {4, 6}, {3}, {2}], [{8, 5}, {2, 7}, {1, 6}, {3, 4}], [{8, 5}, {2, 7}, {1, 6}, {4}, {3}], [{8, 5}, {2, 7}, {3, 6}, {1, 4}], [{8, 5}, {2, 7}, {3, 6}, {4}, {1}], [{8, 5}, {2, 7}, {4, 6}, {1, 3}], [{8, 5}, {2, 7}, {4, 6}, {3}, {1}], [{8, 5}, {2, 7}, {6}, {1, 4}, {3}], [{8, 5}, {2, 7}, {6}, {3, 4}, {1}], [{8, 5}, {2, 7}, {6}, {4}, {1, 3}], [{8, 5}, {2, 7}, {6}, {4}, {3}, {1}], [{8, 5}, {3, 7}, {1, 6}, {2, 4}], [{8, 5}, {3, 7}, {2, 6}, {1, 4}], [{8, 5}, {3, 7}, {2, 6}, {4}, {1}], [{8, 5}, {3, 7}, {4, 6}, {1, 2}], [{8, 5}, {4, 7}, {1, 6}, {2, 3}], [{8, 5}, {4, 7}, {1, 6}, {3}, {2}], [{8, 5}, {4, 7}, {2, 6}, {1, 3}], [{8, 5}, {4, 7}, {3, 6}, {1, 2}], [{8, 5}, {6, 7}, {1, 4}, {2, 3}], [{8, 5}, {6, 7}, {2, 4}, {1, 3}], [{8, 5}, {6, 7}, {3, 4}, {1, 2}], [{8, 5}, {6, 7}, {4}, {2, 3}, {1}], [{8, 5}, {7}, {1, 6}, {2, 4}, {3}], [{8, 5}, {7}, {4, 6}, {3}, {1, 2}], [{8, 6}, {1, 7}, {2, 5}, {3, 4}], [{8, 6}, {1, 7}, {3, 5}, {2, 4}], [{8, 6}, {1, 7}, {4, 5}, {2, 3}], [{8, 6}, {1, 7}, {5}, {3, 4}, {2}], [{8, 6}, {2, 7}, {1, 5}, {3, 4}], [{8, 6}, {2, 7}, {1, 5}, {4}, {3}], [{8, 6}, {2, 7}, {3, 5}, {1, 4}], [{8, 6}, {2, 7}, {3, 5}, {4}, {1}], [{8, 6}, {2, 7}, {4, 5}, {1, 3}], [{8, 6}, {2, 7}, {4, 5}, {3}, {1}], [{8, 6}, {2, 7}, {5}, {1, 4}, {3}], [{8, 6}, {2, 7}, {5}, {3, 4}, {1}], [{8, 6}, {2, 7}, {5}, {4}, {1, 3}], [{8, 6}, {2, 7}, {5}, {4}, {3}, {1}], [{8, 6}, {3, 7}, {1, 5}, {2, 4}], [{8, 6}, {3, 7}, {2, 5}, {1, 4}], [{8, 6}, {3, 7}, {4, 5}, {1, 2}], [{8, 6}, {3, 7}, {5}, {1, 4}, {2}], [{8, 6}, {4, 7}, {1, 5}, {2, 3}], [{8, 6}, {4, 7}, {1, 5}, {3}, {2}], [{8, 6}, {4, 7}, {2, 5}, {1, 3}], [{8, 6}, {4, 7}, {3, 5}, {1, 2}], [{8, 6}, {5, 7}, {1, 4}, {2, 3}], [{8, 6}, {5, 7}, {2, 4}, {1, 3}], [{8, 6}, {5, 7}, {3, 4}, {1, 2}], [{8, 6}, {7}, {1, 5}, {2, 4}, {3}], [{8, 6}, {7}, {4, 5}, {1, 3}, {2}], [{8, 6}, {7}, {5}, {1, 4}, {2, 3}], [{8, 6}, {7}, {5}, {3, 4}, {1, 2}], [{8, 7}, {1, 6}, {2, 5}, {3, 4}], [{8, 7}, {1, 6}, {3, 5}, {2, 4}], [{8, 7}, {1, 6}, {4, 5}, {2, 3}], [{8, 7}, {1, 6}, {5}, {3, 4}, {2}], [{8, 7}, {2, 6}, {1, 5}, {3, 4}], [{8, 7}, {2, 6}, {3, 5}, {1, 4}], [{8, 7}, {2, 6}, {4, 5}, {1, 3}], [{8, 7}, {2, 6}, {5}, {3, 4}, {1}], [{8, 7}, {3, 6}, {1, 5}, {2, 4}], [{8, 7}, {3, 6}, {2, 5}, {1, 4}], [{8, 7}, {3, 6}, {4, 5}, {1, 2}], [{8, 7}, {3, 6}, {5}, {4}, {1, 2}], [{8, 7}, {4, 6}, {1, 5}, {2, 3}], [{8, 7}, {4, 6}, {1, 5}, {3}, {2}], [{8, 7}, {4, 6}, {2, 5}, {1, 3}], [{8, 7}, {4, 6}, {2, 5}, {3}, {1}], [{8, 7}, {4, 6}, {3, 5}, {1, 2}], [{8, 7}, {4, 6}, {5}, {3}, {1, 2}], [{8, 7}, {5, 6}, {1, 4}, {2, 3}], [{8, 7}, {5, 6}, {2, 4}, {1, 3}], [{8, 7}, {5, 6}, {3, 4}, {1, 2}], [{8, 7}, {5, 6}, {4}, {3}, {1, 2}], [{8, 7}, {6}, {3, 5}, {4}, {1, 2}], [{8, 7}, {6}, {4, 5}, {3}, {1, 2}], [{8, 7}, {6}, {5}, {3, 4}, {1, 2}], [{8, 7}, {6}, {5}, {4}, {3}, {1, 2}], [{8}, {1, 7}, {2, 6}, {5}, {3, 4}], [{8}, {1, 7}, {4, 6}, {2, 5}, {3}], [{8}, {2, 7}, {1, 6}, {3, 5}, {4}], [{8}, {2, 7}, {1, 6}, {4, 5}, {3}], [{8}, {2, 7}, {1, 6}, {5}, {3, 4}], [{8}, {2, 7}, {1, 6}, {5}, {4}, {3}], [{8}, {2, 7}, {3, 6}, {1, 5}, {4}], [{8}, {2, 7}, {3, 6}, {4, 5}, {1}], [{8}, {2, 7}, {3, 6}, {5}, {1, 4}], [{8}, {2, 7}, {3, 6}, {5}, {4}, {1}], [{8}, {2, 7}, {4, 6}, {1, 5}, {3}], [{8}, {2, 7}, {4, 6}, {3, 5}, {1}], [{8}, {2, 7}, {4, 6}, {5}, {1, 3}], [{8}, {2, 7}, {4, 6}, {5}, {3}, {1}], [{8}, {2, 7}, {5, 6}, {1, 4}, {3}], [{8}, {2, 7}, {5, 6}, {3, 4}, {1}], [{8}, {2, 7}, {5, 6}, {4}, {1, 3}], [{8}, {2, 7}, {5, 6}, {4}, {3}, {1}], [{8}, {2, 7}, {6}, {1, 5}, {3, 4}], [{8}, {2, 7}, {6}, {1, 5}, {4}, {3}], [{8}, {2, 7}, {6}, {3, 5}, {1, 4}], [{8}, {2, 7}, {6}, {3, 5}, {4}, {1}], [{8}, {2, 7}, {6}, {4, 5}, {1, 3}], [{8}, {2, 7}, {6}, {4, 5}, {3}, {1}], [{8}, {2, 7}, {6}, {5}, {1, 4}, {3}], [{8}, {2, 7}, {6}, {5}, {3, 4}, {1}], [{8}, {2, 7}, {6}, {5}, {4}, {1, 3}], [{8}, {2, 7}, {6}, {5}, {4}, {3}, {1}], [{8}, {3, 7}, {2, 6}, {1, 5}, {4}], [{8}, {4, 7}, {2, 6}, {5}, {1, 3}], [{8}, {5, 7}, {4, 6}, {3}, {1, 2}], [{8}, {6, 7}, {1, 5}, {4}, {2, 3}], [{8}, {6, 7}, {3, 5}, {1, 4}, {2}], [{8}, {6, 7}, {5}, {2, 4}, {1, 3}], [{8}, {6, 7}, {5}, {3, 4}, {1, 2}], [{8}, {7}, {2, 6}, {3, 5}, {1, 4}]]",2,12 K_1^3 + 8 K_1^2 K_2 - 12 K_1^2 + 4 K_1 K_2^2 - 8 K_1 K_2 - 2 K_1 K_3 - 2 K_1 K_4 - 6 K_1 - 4 K_2^2 - 2 K_2 K_3 + 3 K_2 + K_3 + K_4 + K_5 + 7,O1O2O3O4O5O6U4U1U6U7U5O8O7U8U2U3,O1O2O3O4O5U3U1U5U6U7U4O6O7O8U2U8,O1O2O3O4O5U6U4O6O7O8U2U7U8U1U5U3,c,"{'O1O2O3O4O5U3O6U5U7O8O7U2U8U1U4U6', 'O1O2O3O4O5O6U4U5U7O8O7U2U8U1U6U3'}",2,"<a href=""/flatknot/8.166503"">8.166503</a>",t^9-99t^7-488t^6-795t^5-336t^4+134t^3-44t^2-84t+16,-t^4+t^3+t^2-t,,
