name,gcode,vgenus,jk_poly_normed,en_poly_normed,is_cc,is_ac,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,reverse,mirror_img,rev_mir_img,diag_sym_type,r3_orbit,r3_orbit_length,namelink,outPoly,uPoly,cable_arr_poly,slice
8.1232001,O1O2U3O4U1O5U4U6O3O7U5O8U2U8O6U7,4,2z^3+25z^2+104z+125,2w^4z^3+25w^3z^2+104w^2z+125w,False,False,"[[ 0 -1  0 -1  0  0  0  1  1],[ 1  0  1  0  1  0  1  1  1],[ 0 -1  0  1 -1  0 -1  2  1],[ 1  0 -1  0  0 -1  1  1  1],[ 0 -1  1  0  0  1 -1  1  0],[ 0  0  0  1 -1  0  0  0  0],[ 0 -1  1 -1  1  0  0  1  1],[-1 -1 -2 -1 -1  0 -1  0  0],[-1 -1 -1 -1  0  0 -1  0  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  0  0  0 -1 -1 -1 -1],[-1  0  0  0 -1 -1 -2 -1 -1],[ 0  0  0  0 -1  0  0  1  0],[ 0  0  1  1  0 -1  1  0 -1],[ 0  1  1  0  1  0  1 -1 -1],[ 0  1  2  0 -1 -1  0  1 -1],[ 1  1  1 -1  0  1 -1  0  0],[ 1  1  1  0  1  1  1  0  0]]",True,"[-1,-1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,2,1,1,1,0,0,-1,0,1,-1,0,1,-1,1,1,-1,1,0]","[-1,-1,0,0,0,0,1,1,0,-1,-1,0,1,1,1,0,1,1,1,1,1,0,-1,0,0,0,-1,-1,1,2,-1,0,1,1,1,0]",t^8+22t^6+111t^4+30t^2+1,"[-1,-1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,2,2,1,1,-1,-1,0,0,0,-1,-1,0,1,0,-1,0,1,1,0]","[-1,-1,0,0,0,0,1,1,0,-1,0,0,1,1,1,0,0,1,1,1,1,-1,-1,0,0,2,1,0,0,0,1,0,1,1,2,0]","[-1,-1,0,0,0,0,1,1,0,-1,-1,0,1,1,1,0,1,1,1,1,1,0,-1,0,0,0,-1,-1,1,2,-1,0,1,1,1,0]",c,"[[{8, 3}, {1, 7}, {4, 6}, {2, 5}]]",1,- 12 K_1^2 + 6 K_2 + 7,O1O2U3O4U5U1O5U6O3O7U4U8O6U2O8U7,O1O2U3O4U5U1O6U7O5U8O7O3U6U4O8U2,O1O2U3O4U2O5U6U4O7U1O8O6U8O3U7U5,c,{'O1O2U3O4U1O5U4U6O3O7U5O8U2U8O6U7'},1,"<a href=""/flatknot/8.1232001"">8.1232001</a>",t^9-22t^7-44t^6+15t^5+64t^4-11t^3-26t^2+8t,0,,
8.1232002,O1O2U3O4U1O5U4U6O3O7U5O8U7U8O6U2,4,13z^2+90z+129,13w^3z^2+90w^2z+129w,False,False,"[[ 0 -1  1 -1  0  0  0  0  1],[ 1  0  1  0  1  0  2  0  0],[-1 -1  0 -1 -1  0 -1  0  1],[ 1  0  1  0  0 -1  1 -1  1],[ 0 -1  1  0  0  1 -1  1  0],[ 0  0  0  1 -1  0 -1  1  1],[ 0 -2  1 -1  1  1  0  1  0],[ 0  0  0  1 -1 -1 -1  0  1],[-1  0 -1 -1  0 -1  0 -1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  1  0  0 -1 -1 -1 -1],[-1 -1  0 -1 -1  0  0  0 -1],[ 0  0  1  0  1 -1 -1  0  1],[ 0  0  1 -1  0 -1 -1  0  1],[ 0  1  0  1  1  0  1 -2 -1],[ 0  1  0  1  1 -1  0 -1  0],[ 1  1  0  0  0  2  1  0  0],[ 1  1  1 -1 -1  1  0  0  0]]",True,"[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,1,1,1,1,0,0,0,1,-1,1,1,0,-1,1,1,0,-1,-1,2,1,1,0,0]","[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,1,1,1,1,0,0,0,1,-1,1,1,0,-1,1,1,0,-1,-1,2,1,1,0,0]",t^8+22t^6+108t^4+58t^2+1,"[-1,-1,0,0,0,0,1,1,0,-1,0,1,1,1,2,0,1,2,2,1,1,-1,-1,-1,0,1,-1,-1,0,1,-1,1,0,1,0,-1]","[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,1,2,1,1,0,0,1,1,-1,-1,-1,2,1,-1,-1,2,1,-1,1,0,0,-1,0]","[-1,-1,0,0,0,0,1,1,0,-1,-1,0,1,1,1,0,0,1,2,0,1,-1,-1,-1,1,0,-1,-1,1,0,-1,0,1,0,1,-1]",c,"[[{8, 1}, {4, 7}, {2, 6}, {3, 5}], [{8, 1}, {4, 7}, {3, 6}, {2, 5}], [{8, 1}, {4, 7}, {5, 6}, {2, 3}]]",1,- 16 K_1^2 + 8 K_2 + 9,O1O2U1O3U4U5O4U6O5O7U3U8O6U2O8U7,O1O2U3O4U5U4O6U7O5U8O7O3U6U1O8U2,O1O2U3O4U2O5U6U4O6U1O7O8U7O3U8U5,c,{'O1O2U3O4U1O5U4U6O3O7U5O8U7U8O6U2'},1,"<a href=""/flatknot/8.1232002"">8.1232002</a>",t^9-22t^7-34t^6+42t^5+80t^4+37t^3+72t^2+82t+22,0,,
8.1232003,O1O2U3O4U1O5U6U7O3O6U8O7U4U5O8U2,4,4z^3+37z^2+110z+105,4w^4z^3+37w^3z^2+110w^2z+105w,False,False,"[[ 0 -1  1 -1  0  1  0  1 -1],[ 1  0  1  1  0  0  2  2  0],[-1 -1  0 -1 -1  1 -1  0 -2],[ 1 -1  1  0  2  2  0  0  1],[ 0  0  1 -2  0  1 -1  1  0],[-1  0 -1 -2 -1  0 -2  0  0],[ 0 -2  1  0  1  2  0  0 -2],[-1 -2  0  0 -1  0  0  0 -3],[ 1  0  2 -1  0  0  2  3  0]]","[[ 0  1  1  1  0  0 -1 -1 -1],[-1  0  1  0 -1 -1 -1 -1 -2],[-1 -1  0  0 -1 -2  0 -2  0],[-1  0  0  0 -1  0 -2  0 -3],[ 0  1  1  1  0 -1  0 -2  0],[ 0  1  2  0  1  0 -2  0 -2],[ 1  1  0  2  0  2  0  1  0],[ 1  1  2  0  2  0 -1  0  1],[ 1  2  0  3  0  2  0 -1  0]]",True,"[-1,-1,-1,0,0,1,1,1,-1,0,1,1,1,1,2,0,1,2,0,2,0,1,0,2,0,3,1,0,2,0,2,0,2,-1,0,-1]","[-1,-1,-1,0,0,1,1,1,-1,0,-1,0,0,2,2,0,0,0,1,0,1,1,0,2,-1,0,1,1,-1,-1,-1,1,1,1,-1,0]",t^8+47t^6+509t^4+306t^2+16,"[-1,-1,-1,0,0,1,1,1,-1,0,-1,1,0,1,2,-1,1,-1,2,1,0,-1,1,-1,0,2,-1,1,0,-1,0,0,0,0,0,-1]","[-1,-1,-1,0,0,1,1,1,-1,0,-1,0,0,2,2,0,0,0,1,0,1,1,0,2,-1,0,1,1,-1,-1,-1,1,1,1,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,0,2,0,2,3,-1,2,0,2,1,0,0,2,0,1,2,-1,1,1,1,2,1,0,-1,0,0]",c,"[[{8, 1}, {5, 7}, {4, 6}, {2, 3}], [{8, 5}, {1, 7}, {4, 6}, {2, 3}], [{8, 7}, {4, 6}, {1, 5}, {2, 3}], [{8, 7}, {6}, {1, 5}, {4}, {2, 3}]]",1,- 8 K_1^2 + 4 K_2 + 5,O1O2U1O3U4U5O6U3O7O8U6U7O4U2O5U8,O1O2U3O4U5U4O6U1O5U2O7O8U6U7O3U8,O1O2U3O4U5O6U7U4O7U8O3O5U1O8U2U6,c,{'O1O2U3O4U1O5U6U7O3O6U8O7U4U5O8U2'},1,"<a href=""/flatknot/8.1232003"">8.1232003</a>",t^9-47t^7-48t^6+269t^5+400t^4-142t^3-222t^2+47t+6,0,,
8.1232004,O1O2U3O4U1O5U6U7O3O6U8O7U5U4O8U2,4,14z^2+83z+111,14w^3z^2+83w^2z+111w,False,False,"[[ 0 -1  1 -1  1  0  0  1 -1],[ 1  0  1  1  0 -1  2  2  0],[-1 -1  0 -1  0  0 -1  0 -2],[ 1 -1  1  0  2  2  0  0  1],[-1  0  0 -2  0  0 -2  0 -1],[ 0  1  0 -2  0  0 -1  1  1],[ 0 -2  1  0  2  1  0  0 -2],[-1 -2  0  0  0 -1  0  0 -3],[ 1  0  2 -1  1 -1  2  3  0]]","[[ 0  1  1  1  0  0 -1 -1 -1],[-1  0  0  0  0 -1  0 -2 -3],[-1  0  0  0 -1  0 -1 -1 -2],[-1  0  0  0 -2  0 -2  0 -1],[ 0  0  1  2  0  1  0 -2 -2],[ 0  1  0  0 -1  0 -2  1  1],[ 1  0  1  2  0  2  0 -1  1],[ 1  2  1  0  2 -1  1  0  0],[ 1  3  2  1  2 -1 -1  0  0]]",True,"[-1,-1,-1,0,0,1,1,1,0,0,0,1,0,2,3,0,1,0,1,1,2,2,0,2,0,1,-1,0,2,2,2,-1,-1,1,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,-1,2,0,1,2,-1,1,-1,2,1,0,-1,2,-1,0,1,-1,1,0,-1,0,1,1,0,0,0]",t^8+47t^6+508t^4+160t^2+9,"[-1,-1,-1,0,0,1,1,1,-1,0,-1,2,0,1,2,-1,1,-1,2,1,0,-1,2,-1,0,1,-1,1,0,-1,0,1,1,0,0,0]","[-1,-1,-1,0,0,1,1,1,0,0,-1,1,0,1,2,0,0,1,1,0,1,1,0,2,-1,0,1,1,-1,-1,-1,2,2,1,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,-1,2,1,2,3,-1,2,0,2,1,0,-1,2,0,1,2,-1,0,0,1,2,1,0,0,0,0]",c,"[[{8, 7}, {5, 6}, {3, 4}, {1, 2}]]",0,- 8 K_1^2 + 4 K_2 + 5,O1O2U1O3U4U5O6U3O7O8U6U7O5U2O4U8,O1O2U3O4U5U4O6U2O5U1O7O8U6U7O3U8,O1O2U3O4U5O6U7U4O7U8O5O3U1O8U2U6,c,{'O1O2U3O4U1O5U6U7O3O6U8O7U5U4O8U2'},1,"<a href=""/flatknot/8.1232004"">8.1232004</a>",t^9-47t^7-60t^6+260t^5+76t^4-196t^3+12t^2+7t-6,0,,
8.1232005,O1O2U3O4U1O5U6U7O3O6U2O8U4U5O7U8,3,18z^2+83z+95,18w^3z^2+83w^2z+95w,False,False,"[[ 0 -1  0 -1  0  1  0  0  1],[ 1  0  0  1  1  1  2  0  1],[ 0  0  0 -1  0  1  1  0  1],[ 1 -1  1  0  1  1  0  1  0],[ 0 -1  0 -1  0  1  0  0  1],[-1 -1 -1 -1 -1  0 -1  0  0],[ 0 -2 -1  0  0  1  0 -1  2],[ 0  0  0 -1  0  0  1  0  1],[-1 -1 -1  0 -1  0 -2 -1  0]]","[[ 0  1  1  0  0  0 -1 -1],[-1  0  0  0 -1 -1 -1 -1],[-1  0  0 -1 -1 -2  0 -1],[ 0  0  1  0  0  1 -1  0],[ 0  1  1  0  0  1 -1  0],[ 0  1  2 -1 -1  0  0 -2],[ 1  1  0  1  1  0  0 -1],[ 1  1  1  0  0  2  1  0]]",False,"[-1,-1,0,0,0,1,1,0,0,1,1,1,1,1,1,2,0,1,0,-1,1,0,-1,1,0,0,2,1]","[-1,-1,0,0,0,1,1,-1,-1,1,1,1,1,1,0,0,1,2,1,1,0,-1,0,0,0,1,0,0]",t^7+20t^5+70t^3+28t,"[-1,-1,0,0,0,1,1,-1,-1,1,1,1,1,1,0,0,1,2,1,1,0,-1,0,0,0,1,0,0]","[-1,-1,0,0,0,1,1,0,-1,0,0,1,2,0,0,1,1,1,-1,-1,-1,1,0,1,0,1,0,1]","[-1,-1,0,0,0,1,1,-1,0,1,1,0,1,2,0,0,1,1,-1,-1,2,1,0,1,0,1,1,0]",c,"[[{8, 1}, {4, 7}, {2, 6}, {3, 5}], [{8, 1}, {7}, {2, 6}, {3, 5}, {4}], [{8, 3}, {2, 7}, {4, 6}, {1, 5}], [{8, 3}, {2, 7}, {6}, {1, 5}, {4}], [{8, 7}, {1, 6}, {4, 5}, {2, 3}], [{8, 7}, {1, 6}, {5}, {4}, {2, 3}]]",1,- 8 K_1^2 + 4 K_2 + 5,O1O2U3O4U5U6O3U1O7O8U4U7O5U2O6U8,O1O2U3O4U5U6O7U1O5U2O8O3U7U8O6U4,O1O2U3O4U5O6U7U4O8U1O3O5U8O7U2U6,c,{'O1O2U3O4U1O5U6U7O3O6U2O8U4U5O7U8'},1,"<a href=""/flatknot/8.1232005"">8.1232005</a>",t^8-20t^6-28t^5+40t^4+68t^3-23t^2-22t+8,0,,
8.1232006,O1O2U3O4U1O5U6U7O3O6U4O8U5U2O7U8,4,7z^3+41z^2+89z+71,7w^4z^3+41w^3z^2+89w^2z+71w,False,False,"[[ 0 -1  1 -1  0  0  0  0  1],[ 1  0  1  1  0  0  2  0  1],[-1 -1  0  0 -2  0  0 -1  1],[ 1 -1  0  0  1  0  0  1  1],[ 0  0  2 -1  0  1  0  0  0],[ 0  0  0  0 -1  0  0  1  0],[ 0 -2  0  0  0  0  0 -1  2],[ 0  0  1 -1  0 -1  1  0  1],[-1 -1 -1 -1  0  0 -2 -1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  1  0  0 -1 -2  0 -1],[-1 -1  0  0 -2 -1  0 -1 -1],[ 0  0  0  0  0  1 -1  0  0],[ 0  0  2  0  0 -1  0  0 -2],[ 0  1  1 -1  1  0  0 -1  0],[ 0  2  0  1  0  0  0 -1  0],[ 1  0  1  0  0  1  1  0 -1],[ 1  1  1  0  2  0  0  1  0]]",True,"[-1,-1,0,0,0,0,1,1,-1,0,0,1,2,0,1,0,2,1,0,1,1,0,-1,1,0,0,1,0,0,2,0,1,0,1,0,1]","[-1,-1,0,0,0,0,1,1,-1,-1,0,1,1,1,1,1,0,-1,1,1,2,-1,0,0,-1,1,0,-1,1,0,1,1,0,1,1,1]",t^8+24t^6+148t^4+235t^2,"[-1,-1,0,0,0,0,1,1,-1,-1,1,1,1,1,1,1,0,0,1,1,2,0,1,0,-1,1,0,-1,1,-1,1,0,0,1,1,1]","[-1,-1,0,0,0,0,1,1,-1,-1,0,1,1,1,1,1,0,-1,1,1,2,-1,0,0,-1,1,0,-1,1,0,1,1,0,1,1,1]","[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,0,1,0,2,0,0,1,1,0,-1,1,0,0,0,-1,0,2,0,2,0,1,1,1]",c,"[[{8, 1}, {4, 7}, {5, 6}, {2, 3}], [{8, 1}, {4, 7}, {6}, {5}, {2, 3}], [{8, 3}, {6, 7}, {4, 5}, {1, 2}]]",1,- 4 K_1^2 + 2 K_2 + 3,O1O2U3O4U1U5O3U6O7O8U4U7O5U2O6U8,O1O2U3O4U5U2O6U7O5U1O8O3U6U8O7U4,O1O2U3O4U5O6U7U4O8U1O7O3U8O5U2U6,c,{'O1O2U3O4U1O5U6U7O3O6U4O8U5U2O7U8'},1,"<a href=""/flatknot/8.1232006"">8.1232006</a>",t^9-24t^7-20t^6+98t^5+108t^4-73t^3-76t^2+18t+16,0,,
8.1232007,O1O2U3O4U1O5U6U7O3O6U4O8U5U8O7U2,4,13z^2+82z+113,13w^3z^2+82w^2z+113w,False,False,"[[ 0 -1  1 -1  0  0  0  0  1],[ 1  0  1  1  0  0  2  1  0],[-1 -1  0 -1 -1  0 -1 -1  1],[ 1 -1  1  0  1  0  0  1  0],[ 0  0  1 -1  0  1  0  0  1],[ 0  0  0  0 -1  0  0  0  1],[ 0 -2  1  0  0  0  0 -1  1],[ 0 -1  1 -1  0  0  1  0  1],[-1  0 -1  0 -1 -1 -1 -1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  1  0 -1 -1 -1 -1 -1],[-1 -1  0 -1 -1 -1 -1  0  0],[ 0  0  1  0  0  0 -1  0  0],[ 0  1  1  0  0  1  0 -1 -1],[ 0  1  1  0 -1  0  0  0 -2],[ 0  1  1  1  0  0  0 -1  0],[ 1  1  0  0  1  0  1  0 -1],[ 1  1  0  0  1  2  0  1  0]]",True,"[-1,-1,0,0,0,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,0,1,1,0,0,2,1,0,1]","[-1,-1,0,0,0,0,1,1,-1,-1,0,1,1,1,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1]",t^8+20t^6+76t^4+55t^2+4,"[-1,-1,0,0,0,0,1,1,-1,-1,0,1,1,1,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1]","[-1,-1,0,0,0,0,1,1,-1,0,0,0,0,2,2,0,0,0,1,1,1,-1,0,0,-1,1,0,0,0,0,1,1,0,1,1,1]","[-1,-1,0,0,0,0,1,1,-1,0,0,1,1,0,1,0,2,0,1,0,1,0,-1,0,1,0,0,-1,1,1,0,1,1,1,1,-1]",c,"[[{8, 3}, {4, 7}, {5, 6}, {1, 2}], [{8, 3}, {5, 7}, {4, 6}, {1, 2}], [{8, 7}, {1, 6}, {2, 5}, {3, 4}]]",1,- 8 K_1^2 + 4 K_2 + 5,O1O2U1O3U4U5O4U6O7O8U3U7O5U2O6U8,O1O2U3O4U5U4O6U7O5U1O8O3U6U8O7U2,O1O2U3O4U5O6U7U4O7U1O8O3U8O5U2U6,c,{'O1O2U3O4U1O5U6U7O3O6U4O8U5U8O7U2'},1,"<a href=""/flatknot/8.1232007"">8.1232007</a>",t^9-20t^7-30t^6+50t^5+114t^4+22t^3-68t^2-54t-12,0,,
8.1232008,O1O2U3O4U1O5U6U5O3O7U2O6U8U4O8U7,3,3z^2+56z+101,3w^3z^2+56w^2z+101w,False,False,"[[ 0 -1  0 -1  1  1  0  1 -1],[ 1  0  0  1  1  0  1  2  0],[ 0  0  0  0 -1  0  0  1 -1],[ 1 -1  0  0  2  1  1  1  1],[-1 -1  1 -2  0  1 -2 -1 -1],[-1  0  0 -1 -1  0 -1 -1 -1],[ 0 -1  0 -1  2  1  0  1 -1],[-1 -2 -1 -1  1  1 -1  0 -1],[ 1  0  1 -1  1  1  1  1  0]]","[[ 0  1  1  1  0  0 -1 -1 -1],[-1  0  1  1 -1 -1 -1 -1 -2],[-1 -1  0  1  1 -2 -1 -2 -1],[-1 -1 -1  0  0 -1 -1 -1  0],[ 0  1 -1  0  0  0 -1  0  0],[ 0  1  2  1  0  0 -1 -1 -1],[ 1  1  1  1  1  1  0 -1  0],[ 1  1  2  1  0  1  1  0 -1],[ 1  2  1  0  0  1  0  1  0]]",True,"[-1,-1,-1,0,0,1,1,1,-1,-1,1,1,1,1,2,-1,-1,2,1,2,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1]","[-1,-1,-1,0,0,1,1,1,-1,-1,0,1,1,1,2,-1,-1,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,-1,0]",t^8+31t^6+145t^4+87t^2,"[-1,-1,-1,0,0,1,1,1,-1,0,0,1,0,1,2,-1,0,1,1,0,1,0,0,1,1,1,0,0,-1,0,0,2,1,-1,-1,-1]","[-1,-1,-1,0,0,1,1,1,-1,-1,0,1,1,1,2,-1,-1,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,1,1,1,1,1,-1,0,1,1,1,2,0,1,0,2,1,0,0,1,-1,1,1,2,-1,-1,1]",c,"[[{8, 7}, {2, 6}, {1, 5}, {3, 4}], [{8, 7}, {2, 6}, {3, 5}, {1, 4}]]",0,- 16 K_1^2 + 8 K_2 + 9,O1O2U3O4U5U4O6U1O3O7U8U6O8U2O5U7,O1O2U1O3U4U5O6U2O4U7O8O7U6U3O5U8,O1O2U1O3U4O5U6U3O7U8O4O8U2O6U7U5,c,{'O1O2U3O4U1O5U6U5O3O7U2O6U8U4O8U7'},1,"<a href=""/flatknot/8.1232008"">8.1232008</a>",t^9-31t^7-84t^6-25t^5+98t^4+45t^3-32t^2-4t,0,,
8.1232009,O1O2U3O4U1O5U6U5O3O7U4O6U8U2O8U7,4,10z^2+79z+119,10w^3z^2+79w^2z+119w,False,False,"[[ 0 -1  1 -1  0  1  0  1 -1],[ 1  0  1  1  0  0  1  2  0],[-1 -1  0 -1  0  1 -2  0 -1],[ 1 -1  1  0  0  1  2  1  0],[ 0  0  0  0  0  0 -1  0  0],[-1  0 -1 -1  0  0 -1 -1 -1],[ 0 -1  2 -2  1  1  0  1 -1],[-1 -2  0 -1  0  1 -1  0 -1],[ 1  0  1  0  0  1  1  1  0]]","[[ 0  1  1  1  0  0 -1 -1 -1],[-1  0  1  0  0 -1 -1 -1 -2],[-1 -1  0 -1  0 -1 -1 -1  0],[-1  0  1  0  0 -2 -1 -1 -1],[ 0  0  0  0  0 -1  0  0  0],[ 0  1  1  2  1  0 -1 -2 -1],[ 1  1  1  1  0  1  0  0  0],[ 1  1  1  1  0  2  0  0 -1],[ 1  2  0  1  0  1  0  1  0]]",True,"[-1,-1,-1,0,0,1,1,1,-1,0,0,1,1,1,2,1,0,1,1,1,0,0,2,1,1,1,1,0,0,0,1,2,1,0,0,1]","[-1,-1,-1,0,0,1,1,1,-1,-1,0,1,1,1,2,0,-1,1,1,1,1,0,1,1,1,0,1,-1,0,0,1,1,1,0,-1,0]",t^8+27t^6+88t^4+48t^2,"[-1,-1,-1,0,0,1,1,1,-1,0,0,1,0,1,2,0,-1,1,1,1,1,0,1,1,1,1,-1,0,-1,0,1,1,1,0,-1,-1]","[-1,-1,-1,0,0,1,1,1,-1,-1,0,1,1,1,2,0,-1,1,1,1,1,0,1,1,1,0,1,-1,0,0,1,1,1,0,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,0,0,2,1,1,1,0,0,1,0,1,2,0,1,1,1,1,-1,0,0,0,1,2,1,-1,-1,0]",c,"[[{8, 7}, {4, 6}, {1, 5}, {2, 3}]]",0,- 16 K_1^2 + 8 K_2 + 9,O1O2U3O4U1U4O5U6O3O7U8U5O8U2O6U7,O1O2U1O3U4U2O5U6O4U7O8O7U5U3O6U8,O1O2U1O3U4O5U6U3O7U8O6O8U2O4U7U5,c,{'O1O2U3O4U1O5U6U5O3O7U4O6U8U2O8U7'},1,"<a href=""/flatknot/8.1232009"">8.1232009</a>",t^9-27t^7-54t^6+22t^5+60t^4-6t^3+2t^2+8t,0,,
8.1232010,O1O2U3O4U1O5U6U5O3O7U4O6U8U7O8U2,3,14z^2+87z+119,14w^3z^2+87w^2z+119w,False,False,"[[ 0 -1  1 -1  0  1  0  1 -1],[ 1  0  1  1  0  0  1  1  1],[-1 -1  0 -1 -1  1 -1  1 -2],[ 1 -1  1  0  0  1  2  1  0],[ 0  0  1  0  0  0 -1  0 -1],[-1  0 -1 -1  0  0 -1 -1 -1],[ 0 -1  1 -2  1  1  0  1  0],[-1 -1 -1 -1  0  1 -1  0 -1],[ 1 -1  2  0  1  1  0  1  0]]","[[ 0  1  1  1  0  0 -1 -1 -1],[-1  0  1  1 -1 -1 -1 -1 -2],[-1 -1  0  1  0 -1 -1 -1 -1],[-1 -1 -1  0  0 -1  0 -1 -1],[ 0  1  0  0  0 -1  0  0 -1],[ 0  1  1  1  1  0 -1 -2  0],[ 1  1  1  0  0  1  0  1  1],[ 1  1  1  1  0  2 -1  0  0],[ 1  2  1  1  1  0 -1  0  0]]",True,"[-1,-1,-1,0,0,1,1,1,-1,-1,1,1,1,1,2,-1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,2,0,-1,-1,0]","[-1,-1,-1,0,0,1,1,1,-1,-1,0,1,1,1,2,-1,0,1,1,1,1,0,0,0,1,1,1,1,-1,0,0,1,1,0,-1,-1]",t^8+27t^6+120t^4+89t^2,"[-1,-1,-1,0,0,1,1,1,-1,-1,0,1,1,1,2,0,-1,1,1,1,1,1,0,0,1,1,-1,0,0,0,0,1,1,-1,-1,-1]","[-1,-1,-1,0,0,1,1,1,-1,-1,0,1,1,1,2,-1,0,1,1,1,1,0,0,0,1,1,1,1,-1,0,0,1,1,0,-1,-1]","[-1,-1,-1,0,0,1,1,1,-1,0,0,1,1,1,2,1,1,0,0,1,1,2,0,1,1,1,1,1,1,1,0,0,1,-1,-1,-1]",c,"[[{8, 7}, {4, 6}, {1, 5}, {2, 3}]]",0,- 20 K_1^2 + 10 K_2 + 11,O1O2U1O3U4U3O5U6O4O7U8U5O8U2O6U7,O1O2U1O3U4U3O5U6O4U7O8O7U5U2O6U8,O1O2U1O3U4O5U6U3O6U7O8O7U2O4U8U5,c,{'O1O2U3O4U1O5U6U5O3O7U4O6U8U7O8U2'},1,"<a href=""/flatknot/8.1232010"">8.1232010</a>",t^9-27t^7-60t^6+22t^5+120t^4+23t^3-22t^2+32t,0,,
