name,gcode,vgenus,jk_poly_normed,en_poly_normed,is_cc,is_ac,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,inv_phi,bar_phi,invbar_phi,matrix_sym_type,fillings,alg_genus,arrowpoly,reverse,mirror_img,rev_mir_img,diag_sym_type,r3_orbit,r3_orbit_length,namelink,outPoly,uPoly,cable_arr_poly,slice
8.1226501,O1O2U3O4U5O6O7U2U8O5U1O3U7O8U4U6,3,9z^2+54z+73,-4w^4z^2+13w^3z^2-4w^3z+58w^2z+73w,False,False,"[[ 0 -1 -1  0  0  0  1  1  0],[ 1  0  1  0  1  0  1  0  2],[ 1 -1  0  2  0  1  1 -1  2],[ 0  0 -2  0  0  0  1  2 -1],[ 0 -1  0  0  0  0  0  0  0],[ 0  0 -1  0  0  0  1  1  0],[-1 -1 -1 -1  0 -1  0  1 -2],[-1  0  1 -2  0 -1 -1  0 -1],[ 0 -2 -2  1  0  0  2  1  0]]","[[ 0  1  1  0  0 -1 -1],[-1  0  1 -1 -2 -1 -1],[-1 -1  0 -2 -1  1  0],[ 0  1  2  0 -1 -2  0],[ 0  2  1  1  0 -2 -2],[ 1  1 -1  2  2  0 -1],[ 1  1  0  0  2  1  0]]",False,"[-1,-1,0,0,1,1,-1,1,2,1,1,2,1,-1,0,1,2,0,2,2,1]","[-1,-1,0,0,1,1,-1,-1,0,2,3,0,-1,1,1,-1,1,-1,-1,-1,1]",t^6+28t^4+77t^2+1,"[-1,-1,0,0,1,1,-1,-1,1,1,2,-1,-1,1,3,-1,-1,0,0,-1,-1]","[-1,-1,0,0,1,1,-1,-1,0,2,3,0,-1,1,1,-1,1,-1,-1,-1,1]","[-1,-1,0,0,1,1,-1,2,2,-1,1,0,2,0,1,-1,2,1,1,2,-1]",c,"[[{8, 1}, {2, 7}, {3, 6}, {4, 5}], [{8, 1}, {2, 7}, {6}, {4, 5}, {3}], [{8, 2}, {3, 7}, {1, 6}, {4, 5}], [{8, 2}, {3, 7}, {5, 6}, {1, 4}], [{8, 3}, {1, 7}, {2, 6}, {4, 5}], [{8, 3}, {2, 7}, {1, 6}, {4, 5}], [{8, 3}, {6, 7}, {4, 5}, {1, 2}], [{8, 4}, {1, 7}, {2, 6}, {3, 5}], [{8, 6}, {2, 7}, {4, 5}, {1, 3}], [{8, 6}, {2, 7}, {4, 5}, {3}, {1}], [{8, 7}, {1, 6}, {4, 5}, {2, 3}], [{8}, {2, 7}, {1, 6}, {4, 5}, {3}], [{8}, {3, 7}, {1, 6}, {4, 5}, {2}], [{8}, {3, 7}, {5, 6}, {1, 4}, {2}], [{8}, {7}, {1, 6}, {4, 5}, {2, 3}]]",1,- 8 K_1^2 + 4 K_2 + 5,O1O2U3O4U5O6O7U2U4O8U1O5U7O3U8U6,O1O2U3O4U5O6U2O7O8U4U1O5U7O3U8U6,O1O2U3O4U5O6U7O3O8U4U1O7U2O5U8U6,c,"{'O1O2U3O4U1O5U6O3U7U5O8O6U2U4O7U8', 'O1O2U3O4U5O6O7U2U8O5U1O3U7O8U4U6'}",2,"<a href=""/flatknot/8.1226501"">8.1226501</a>",t^7-28t^5-68t^4-5t^3+106t^2+94t+36,0,,
8.1226502,O1O2U3O4U5O6O7U2U8O5U1O3U7O8U6U4,3,6z^2+33z+43,-4w^4z^2+10w^3z^2-6w^3z+39w^2z+43w,False,False,"[[ 0 -1 -1  0  1  0  0  1  0],[ 1  0  1  0  2  0  0  0  2],[ 1 -1  0  2  1  1  0 -1  2],[ 0  0 -2  0  0  0  1  2 -1],[-1 -2 -1  0  0  0 -1  0 -1],[ 0  0 -1  0  0  0  0  1  0],[ 0  0  0 -1  1  0  0  1 -1],[-1  0  1 -2  0 -1 -1  0 -1],[ 0 -2 -2  1  1  0  1  1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  0  0  0 -1 -1 -1 -2],[-1  0  0 -1 -2 -1 -1  1  0],[ 0  0  1  0  0  0  0 -1  0],[ 0  0  2  0  0  1 -1 -2  0],[ 0  1  1  0 -1  0 -1  0  0],[ 0  1  1  0  1  1  0 -2 -2],[ 1  1 -1  1  2  0  2  0 -1],[ 1  2  0  0  0  0  2  1  0]]",True,"[-1,-1,0,0,0,0,1,1,0,0,0,1,1,1,2,1,2,1,1,-1,0,0,0,0,1,0,-1,1,2,0,1,0,0,2,2,1]","[-1,-1,0,0,0,0,1,1,-1,-1,1,1,1,0,2,-1,-1,0,1,1,3,-1,0,-1,0,0,0,-1,1,-1,0,1,0,0,0,0]",t^8+32t^6+203t^4+132t^2,"[-1,-1,0,0,0,0,1,1,-1,-1,1,1,1,0,2,-1,-1,0,1,1,3,-1,0,-1,0,0,0,-1,1,-1,0,1,0,0,0,0]","[-1,-1,0,0,0,0,1,1,0,-1,0,0,0,2,3,1,0,0,1,0,1,-1,1,0,1,-1,1,0,-1,-1,0,1,1,1,0,1]","[-1,-1,0,0,0,0,1,1,-1,0,1,2,2,-1,1,0,0,0,2,0,2,0,-1,-1,1,1,0,0,1,0,-1,2,0,1,1,0]",c,"[[{8, 6}, {2, 7}, {3, 5}, {1, 4}], [{8, 6}, {2, 7}, {5}, {1, 4}, {3}]]",0,- 8 K_1^2 + 4 K_2 + 5,O1O2U3O4U5O6O7U4U2O8U1O5U7O3U8U6,O1O2U3O4U5O6U2O7O8U4U1O5U8O3U7U6,O1O2U3O4U5O6U7O3O8U4U2O7U1O5U8U6,c,"{'O1O2U3U4O5O6U1U7O4O3U8U6O7U5O8U2', 'O1O2U3O4U5O6O7U2U8O5U1O3U7O8U6U4', 'O1O2U3O4U1O5U6O3U7U5O8O6U4U2O7U8'}",3,"<a href=""/flatknot/8.1226502"">8.1226502</a>",t^9-32t^7-62t^6+111t^5+368t^4+252t^3-70t^2-144t-40,0,,
8.1226503,O1O2U3O4U5O6O7U4U1O5U7O3U6O8U2U8,3,10z^2+55z+71,10w^3z^2+55w^2z+71w,False,False,"[[ 0 -1  0  0 -1  0  0  1  1],[ 1  0  1  1  0  0  1  1  1],[ 0 -1  0  1 -1  1 -1  0  1],[ 0 -1 -1  0 -1  0  0  1  1],[ 1  0  1  1  0  1  1  0  0],[ 0  0 -1  0 -1  0 -1  1  1],[ 0 -1  1  0 -1  1  0  0  0],[-1 -1  0 -1  0 -1  0  0  0],[-1 -1 -1 -1  0 -1  0  0  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  0  0  0 -1 -1  0 -1],[-1  0  0  0 -1 -1 -1  0 -1],[ 0  0  0  0  1  1  0 -1 -1],[ 0  0  1 -1  0  1  1 -1 -1],[ 0  1  1 -1 -1  0  0 -1  0],[ 0  1  1  0 -1  0  0 -1 -1],[ 1  0  0  1  1  1  1  0  0],[ 1  1  1  1  1  0  1  0  0]]",True,"[-1,-1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,-1,-1,0,1,1,-1,-1,1,1,0,1,0,1,1,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,1,1,-1,0,-1,1,1,-1,-1,0,1,0,0,0,0,0,0]",t^8+18t^6+69t^4+44t^2,"[-1,-1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,1,1,-1,0,-1,1,1,-1,-1,0,1,0,0,0,0,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,1,1,2,0,0,1,1,1,2,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,0,0]","[-1,-1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,-1,-1,0,1,1,-1,1,0,1,0,0,0,1,1,0]",c,"[[{8, 1}, {4, 7}, {5, 6}, {2, 3}], [{8, 1}, {4, 7}, {6}, {5}, {2, 3}], [{8, 2}, {5, 7}, {4, 6}, {1, 3}], [{8, 2}, {5, 7}, {6}, {4}, {1, 3}], [{8, 6}, {3, 7}, {1, 5}, {2, 4}], [{8}, {3, 7}, {6}, {1, 5}, {2, 4}]]",1,- 4 K_1^2 + 2 K_2 + 3,O1O2U3O4U5O6O7U8U6O8U2O5U1O3U7U4,O1O2U3O4U5O6U7O8O7U2U8O5U1O3U6U4,O1O2U1O3U4O5U6O7O8U5U3O6U8O4U2U7,c,"{'O1O2U3O4U5O6O7U4U1O5U7O3U6O8U2U8', 'O1O2U1O3U4U3O5O6U2O7U8U7O4O8U6U5'}",2,"<a href=""/flatknot/8.1226503"">8.1226503</a>",t^9-18t^7-24t^6+27t^5+16t^4-30t^3+12t^2,0,,
8.1226504,O1O2U3O4U5O6O7U4U1O5U8O3U6O8U2U7,4,3z^3+30z^2+106z+117,3w^4z^3+30w^3z^2+106w^2z+117w,False,False,"[[ 0 -1  0  0 -1  0  0  2  0],[ 1  0  0  2  0  0  0  2  1],[ 0  0  0  0  0  0  0  1  0],[ 0 -2  0  0 -2  1  0  2  0],[ 1  0  0  2  0  1  0  1  0],[ 0  0  0 -1 -1  0  0  1  1],[ 0  0  0  0  0  0  0  0  0],[-2 -2 -1 -2 -1 -1  0  0 -2],[ 0 -1  0  0  0 -1  0  2  0]]","[[ 0  2  0  0  0  0 -1 -1],[-2  0 -1 -1 -2 -2 -1 -2],[ 0  1  0  0  1 -1 -1  0],[ 0  1  0  0  0  0  0  0],[ 0  2 -1  0  0  0  0 -1],[ 0  2  1  0  0  0 -2 -2],[ 1  1  1  0  0  2  0  0],[ 1  2  0  0  1  2  0  0]]",False,"[-2,0,0,0,0,1,1,1,1,2,2,1,2,0,-1,1,1,0,0,0,0,0,0,0,1,2,2,0]","[-2,0,0,0,0,1,1,0,0,1,1,1,2,0,-1,0,0,1,1,0,-1,-1,0,1,0,1,1,0]",t^7+27t^5+106t^3+31t,"[-1,-1,0,0,0,0,2,0,-1,0,1,1,1,-1,1,0,1,2,0,-1,0,0,1,0,0,0,1,1]","[-2,0,0,0,0,1,1,0,0,1,1,1,2,0,-1,0,0,1,1,0,-1,-1,0,1,0,1,1,0]","[-1,-1,0,0,0,0,2,0,0,0,1,2,1,0,1,0,2,2,0,0,0,1,-1,0,2,-1,1,2]",c,"[[{8, 5}, {3, 7}, {1, 6}, {2, 4}], [{8, 5}, {3, 7}, {6}, {2, 4}, {1}], [{8, 6}, {1, 7}, {4, 5}, {2, 3}], [{8, 6}, {2, 7}, {4, 5}, {1, 3}], [{8, 6}, {4, 7}, {1, 5}, {2, 3}], [{8, 6}, {5, 7}, {1, 4}, {2, 3}], [{8}, {1, 7}, {6}, {4, 5}, {2, 3}], [{8}, {2, 7}, {6}, {4, 5}, {1, 3}], [{8}, {4, 7}, {6}, {1, 5}, {2, 3}], [{8}, {5, 7}, {6}, {1, 4}, {2, 3}]]",1,- 14 K_1^2 + 7 K_2 + 8,O1O2U3O4U5O6O7U1U6O8U2O5U8O3U7U4,O1O2U3O4U5O6U4O7O8U2U7O5U1O3U6U8,O1O2U3O4U5O3U6O7O8U1U4O6U8O5U2U7,c,{'O1O2U3O4U5O6O7U4U1O5U8O3U6O8U2U7'},1,"<a href=""/flatknot/8.1226504"">8.1226504</a>",t^8-25t^6-46t^5+29t^4+66t^3-15t^2-14t+1,-t^2+2t,,
8.1226505,O1O2U3O4U5O6O7U4U1O5U8O3U6O8U7U2,4,2z^3+22z^2+85z+99,2w^4z^3+22w^3z^2+85w^2z+99w,False,False,"[[ 0 -1  1  0 -1  0  0  1  0],[ 1  0  1  2  0  0  0  1  1],[-1 -1  0  0 -1  0 -1  0 -1],[ 0 -2  0  0 -2  1  0  1  0],[ 1  0  1  2  0  1  0  1  0],[ 0  0  0 -1 -1  0  0  0  1],[ 0  0  1  0  0  0  0  0  0],[-1 -1  0 -1 -1  0  0  0 -1],[ 0 -1  1  0  0 -1  0  1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  0  0  0 -1 -1 -1 -1],[-1  0  0  0 -1  0 -1 -1 -1],[ 0  0  0  0  0 -1  1  0 -1],[ 0  0  1  0  0  0  0  0  0],[ 0  1  0  1  0  0  0 -2 -2],[ 0  1  1 -1  0  0  0 -1  0],[ 1  1  1  0  0  2  1  0  0],[ 1  1  1  1  0  2  0  0  0]]",True,"[-1,-1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,-1,0,1,0,0,0,0,0,2,2,1,0,0]","[-1,-1,0,0,0,0,1,1,0,-1,0,1,1,1,1,-1,1,0,1,1,1,-1,0,0,0,1,-1,0,1,1,0,0,0,1,0,0]",t^8+20t^6+76t^4+59t^2+4,"[-1,-1,0,0,0,0,1,1,0,-1,0,1,1,1,1,-1,1,0,1,1,1,-1,0,0,0,1,-1,0,1,1,0,0,0,1,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1,0,1,0,0,1,1,1,-1,-1,1,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,1,2,1,1,0,1,0,2,1,1,0,0,0,0,1,-1,0,1,1,-1,0,0,1,0,0]",c,"[[{8, 3}, {1, 7}, {5, 6}, {2, 4}], [{8, 5}, {1, 7}, {3, 6}, {2, 4}], [{8, 5}, {4, 7}, {3, 6}, {1, 2}], [{8, 6}, {4, 7}, {3, 5}, {1, 2}]]",1,- 12 K_1^2 + 6 K_2 + 7,O1O2U3O4U5O6O7U6U1O8U2O5U8O3U7U4,O1O2U3O4U5O6U4O7O8U2U8O5U1O3U6U7,O1O2U3O4U5O3U6O7O8U2U4O6U8O5U1U7,c,{'O1O2U3O4U5O6O7U4U1O5U8O3U6O8U7U2'},1,"<a href=""/flatknot/8.1226505"">8.1226505</a>",t^9-20t^7-16t^6+44t^5+8t^4-7t^3-6t^2-6t+4,0,,
8.1226506,O1O2U3O4U5O6O7U4U1O5U8O3U7O8U2U6,3,9z^2+44z+53,-4w^4z^2+13w^3z^2-14w^3z+58w^2z+53w,False,False,"[[ 0 -1  0  0 -1  0  1  1  0],[ 1  0  0  2  0  0  2  0  1],[ 0  0  0  0  0  0  0  0  0],[ 0 -2  0  0 -2  1  1  1  0],[ 1  0  0  2  0  1  1  0  0],[ 0  0  0 -1 -1  0  0  1  1],[-1 -2  0 -1 -1  0  0  1 -2],[-1  0  0 -1  0 -1 -1  0 -1],[ 0 -1  0  0  0 -1  2  1  0]]","[[ 0  1  1  0  0  0 -1 -1],[-1  0  1  0 -1 -2 -1 -2],[-1 -1  0 -1 -1 -1  0  0],[ 0  0  1  0 -1  1 -1  0],[ 0  1  1  1  0  0 -2 -2],[ 0  2  1 -1  0  0  0 -1],[ 1  1  0  1  2  0  0  0],[ 1  2  0  0  2  1  0  0]]",False,"[-1,-1,0,0,0,1,1,-1,0,1,2,1,2,1,1,1,0,0,1,-1,1,0,0,2,2,0,1,0]","[-1,-1,0,0,0,1,1,-1,0,0,0,2,2,-1,0,1,0,1,0,-1,0,1,1,-1,-1,1,0,0]",t^7+26t^5+115t^3+35t,"[-1,-1,0,0,0,1,1,0,-1,0,1,0,2,-1,1,0,1,2,0,-1,0,0,1,-1,0,1,0,-1]","[-1,-1,0,0,0,1,1,-1,0,0,0,2,2,-1,0,1,0,1,0,-1,0,1,1,-1,-1,1,0,0]","[-1,-1,0,0,0,1,1,0,0,1,2,0,1,1,0,2,0,2,-1,0,1,2,-1,1,0,1,1,-1]",c,"[[{8, 3}, {4, 7}, {1, 6}, {2, 5}], [{8, 3}, {4, 7}, {1, 6}, {5}, {2}]]",0,1,O1O2U3O4U5O6O7U2U6O8U1O5U8O3U7U4,O1O2U3O4U5O6U4O7O8U2U7O5U1O3U8U6,O1O2U3O4U5O3U6O7O8U4U1O6U8O5U2U7,c,"{'O1O2U3O4U5O6O7U4U1O5U8O3U7O8U2U6', 'O1O2U3O4U1O3U5U6O7U4O6U8O5U2O8U7'}",2,"<a href=""/flatknot/8.1226506"">8.1226506</a>",t^8-26t^6-32t^5+73t^4+72t^3-11t^2-56t-32,0,,
8.1226507,O1O2U3O4U5O6O7U4U1O5U8O3U7O8U6U2,4,4z^3+37z^2+110z+105,4w^4z^3+37w^3z^2+110w^2z+105w,False,False,"[[ 0 -1  1  0 -1  0  0  1  0],[ 1  0  1  2  0  0  1  0  1],[-1 -1  0  0 -1  0 -1  0 -1],[ 0 -2  0  0 -2  1  0  1  0],[ 1  0  1  2  0  1  1  0  0],[ 0  0  0 -1 -1  0 -1  1  1],[ 0 -1  1  0 -1  1  0  1 -1],[-1  0  0 -1  0 -1 -1  0 -1],[ 0 -1  1  0  0 -1  1  1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  0  0  0 -1 -1 -1 -1],[-1  0  0 -1 -1 -1 -1  0  0],[ 0  0  1  0  1  0  0 -2 -2],[ 0  0  1 -1  0  1 -1  0 -1],[ 0  1  1  0 -1  0  1 -1  0],[ 0  1  1  0  1 -1  0 -1 -1],[ 1  1  0  2  0  1  1  0  0],[ 1  1  0  2  1  0  1  0  0]]",True,"[-1,-1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,-1,0,0,2,2,-1,1,0,1,-1,1,0,1,1,0]","[-1,-1,0,0,0,0,1,1,0,-1,0,0,1,1,2,-1,0,1,0,1,2,0,-1,0,1,0,-1,1,0,0,-1,1,0,0,0,0]",t^8+24t^6+118t^4+128t^2+1,"[-1,-1,0,0,0,0,1,1,0,-1,0,0,1,1,2,-1,0,1,0,1,2,0,-1,0,1,0,-1,1,0,0,-1,1,0,0,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,1,1,1,-1,0,1,0,0,0,-1,0,1,1,-1,-1,1,0,0]","[-1,-1,0,0,0,0,1,1,0,0,1,1,2,0,1,1,0,1,2,0,1,-1,1,0,1,1,-1,-1,1,0,0,1,1,1,0,0]",c,"[[{8, 6}, {1, 7}, {3, 5}, {2, 4}]]",1,- 4 K_1^2 + 2 K_2 + 3,O1O2U3O4U5O6O7U6U2O8U1O5U8O3U7U4,O1O2U3O4U5O6U4O7O8U2U8O5U1O3U7U6,O1O2U3O4U5O3U6O7O8U4U2O6U8O5U1U7,c,{'O1O2U3O4U5O6O7U4U1O5U8O3U7O8U6U2'},1,"<a href=""/flatknot/8.1226507"">8.1226507</a>",t^9-24t^7-26t^6+60t^5+82t^4+t^3-82t^2-48t+20,0,,
8.1226508,O1O2U3O4U5O6O7U4U2O5U1O3U7O8U6U8,4,z^3+20z^2+86z+101,w^4z^3+20w^3z^2+86w^2z+101w,False,False,"[[ 0 -1  0  0 -1  0  0  1  1],[ 1  0  1  0  1 -1  2  1  1],[ 0 -1  0  1  0 -1  1  0  1],[ 0  0 -1  0 -2  1 -1  1  0],[ 1 -1  0  2  0  1  1  0  1],[ 0  1  1 -1 -1  0 -1  1  0],[ 0 -2 -1  1 -1  1  0  0  1],[-1 -1  0 -1  0 -1  0  0  0],[-1 -1 -1  0 -1  0 -1  0  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  0  0  0 -1 -1  0 -1],[-1  0  0 -1 -1  0  0 -1 -1],[ 0  0  1  0  1  1 -1  0 -1],[ 0  0  1 -1  0  1  1 -1 -2],[ 0  1  0 -1 -1  0  1 -2  0],[ 0  1  0  1 -1 -1  0 -1  1],[ 1  0  1  0  1  2  1  0 -1],[ 1  1  1  1  2  0 -1  1  0]]",True,"[-1,-1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,-1,-1,1,0,1,-1,-1,1,2,-1,2,0,1,-1,1]","[-1,-1,0,0,0,0,1,1,-1,-1,0,1,2,1,1,0,1,-1,0,1,2,1,-1,-1,0,1,-1,1,0,1,-1,1,0,1,0,0]",t^8+26t^6+129t^4+92t^2+4,"[-1,-1,0,0,0,0,1,1,-1,-1,0,1,2,1,1,0,1,-1,0,1,2,1,-1,-1,0,1,-1,1,0,1,-1,1,0,1,0,0]","[-1,-1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,2,-1,1,1,-1,0,-1,1,0,1,-1,2,0,1,-1,1]","[-1,-1,0,0,0,0,1,1,-1,0,1,1,2,0,1,1,-1,2,0,1,1,-1,1,1,0,1,-1,-1,1,0,1,0,1,1,0,0]",c,"[[{8, 1}, {4, 7}, {2, 6}, {3, 5}], [{8, 1}, {4, 7}, {5, 6}, {2, 3}], [{8, 2}, {5, 7}, {4, 6}, {1, 3}], [{8, 4}, {1, 7}, {5, 6}, {2, 3}], [{8, 6}, {3, 7}, {1, 5}, {2, 4}]]",1,- 12 K_1^2 + 6 K_2 + 7,O1O2U3O4U5O6O7U8U2O8U1O5U7O3U6U4,O1O2U3O4U5O6U7O8O7U4U2O5U1O3U8U6,O1O2U1O3U4O5U6O7O8U3U2O6U8O4U7U5,c,{'O1O2U3O4U5O6O7U4U2O5U1O3U7O8U6U8'},1,"<a href=""/flatknot/8.1226508"">8.1226508</a>",t^9-26t^7-52t^6+9t^5+60t^4+48t^3+24t^2-20t,0,,
8.1226509,O1O2U3O4U5O6O7U4U2O5U8O3U1O8U6U7,4,5z^3+31z^2+85z+87,5w^4z^3+31w^3z^2+85w^2z+87w,False,False,"[[ 0 -1  0  0 -1  0  0  2  0],[ 1  0  2  0  1 -1  0  1  2],[ 0 -2  0  1  0 -1  0  1  1],[ 0  0 -1  0 -2  1  1  2 -1],[ 1 -1  0  2  0  1  0  1  1],[ 0  1  1 -1 -1  0  0  1  0],[ 0  0  0 -1  0  0  0  1  0],[-2 -1 -1 -2 -1 -1 -1  0 -2],[ 0 -2 -1  1 -1  0  0  2  0]]","[[ 0  2  0  0  0  0  0 -1 -1],[-2  0 -1 -1 -1 -2 -2 -1 -1],[ 0  1  0  1  0  0 -1  1 -1],[ 0  1 -1  0  0  1  1 -2  0],[ 0  1  0  0  0  0 -1  0  0],[ 0  2  0 -1  0  0  1 -2 -1],[ 0  2  1 -1  1 -1  0  0 -2],[ 1  1 -1  2  0  2  0  0  1],[ 1  1  1  0  0  1  2 -1  0]]",True,"[-2,0,0,0,0,0,1,1,1,1,1,2,2,1,1,-1,0,0,1,-1,1,0,-1,-1,2,0,0,1,0,0,-1,2,1,0,2,-1]","[-2,0,0,0,0,0,1,1,0,0,1,1,1,2,2,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,0,1,-1,0,0,2,1,1,-1]",t^8+35t^6+268t^4+183t^2+4,"[-1,-1,0,0,0,0,0,2,-1,-1,-1,1,1,2,2,0,1,-1,1,0,2,1,-1,0,0,0,-1,0,1,1,-1,-1,0,0,1,1]","[-2,0,0,0,0,0,1,1,0,0,1,1,1,2,2,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,0,1,-1,0,0,2,1,1,-1]","[-1,-1,0,0,0,0,0,2,-1,0,0,1,1,2,1,0,2,-1,2,0,1,0,0,0,-1,1,-1,1,1,1,0,-1,1,1,2,2]",c,"[[{8, 5}, {1, 7}, {2, 6}, {3, 4}], [{8, 5}, {1, 7}, {2, 6}, {4}, {3}], [{8, 5}, {1, 7}, {3, 6}, {2, 4}], [{8, 5}, {1, 7}, {4, 6}, {2, 3}], [{8, 5}, {1, 7}, {6}, {3, 4}, {2}], [{8, 5}, {2, 7}, {3, 6}, {1, 4}], [{8, 5}, {3, 7}, {2, 6}, {1, 4}], [{8, 5}, {3, 7}, {6}, {1, 4}, {2}], [{8, 5}, {4, 7}, {1, 6}, {2, 3}], [{8, 5}, {4, 7}, {2, 6}, {1, 3}], [{8, 5}, {4, 7}, {2, 6}, {3}, {1}], [{8, 5}, {4, 7}, {3, 6}, {1, 2}], [{8, 5}, {4, 7}, {6}, {1, 3}, {2}], [{8, 5}, {6, 7}, {1, 4}, {2, 3}], [{8, 5}, {7}, {2, 6}, {1, 4}, {3}], [{8, 7}, {3, 6}, {4, 5}, {1, 2}]]",1,- 18 K_1^2 + 9 K_2 + 10,O1O2U3O4U5O6O7U1U2O8U7O5U8O3U6U4,O1O2U3O4U5O6U4O7O8U6U2O5U1O3U7U8,O1O2U3O4U5O3U6O7O8U1U2O6U8O5U7U4,c,{'O1O2U3O4U5O6O7U4U2O5U8O3U1O8U6U7'},1,"<a href=""/flatknot/8.1226509"">8.1226509</a>",t^9-33t^7-88t^6-9t^5+184t^4+182t^3+2t^2-28t+10,-t^2+2t,,
8.1226510,O1O2U3O4U5O6O7U4U2O5U8O3U1O8U7U6,4,4z^3+28z^2+85z+91,4w^4z^3+28w^3z^2+85w^2z+91w,False,False,"[[ 0 -1  0  0 -1  0  1  1  0],[ 1  0  2  0  1 -1  1  0  2],[ 0 -2  0  1  0 -1  1  0  1],[ 0  0 -1  0 -2  1  1  2 -1],[ 1 -1  0  2  0  1  1  0  1],[ 0  1  1 -1 -1  0  0  1  0],[-1 -1 -1 -1 -1  0  0  0 -1],[-1  0  0 -2  0 -1  0  0 -1],[ 0 -2 -1  1 -1  0  1  1  0]]","[[ 0  1  1  0  0  0  0 -1 -1],[-1  0  0  0 -1 -1 -1 -1 -1],[-1  0  0 -1  0 -1 -2  0  0],[ 0  0  1  0  1  0 -1  1 -1],[ 0  1  0 -1  0  1  1 -2  0],[ 0  1  1  0 -1  0  1 -2 -1],[ 0  1  2  1 -1 -1  0  0 -2],[ 1  1  0 -1  2  2  0  0  1],[ 1  1  0  1  0  1  2 -1  0]]",True,"[-1,-1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,2,0,0,-1,0,1,-1,1,-1,-1,2,0,-1,2,1,0,2,-1]","[-1,-1,0,0,0,0,1,1,-1,-1,-1,1,2,1,2,0,1,-1,0,1,2,1,-1,0,0,0,-1,1,0,1,-1,0,-1,1,0,0]",t^8+32t^6+208t^4+107t^2+4,"[-1,-1,0,0,0,0,1,1,-1,-1,-1,1,2,1,2,0,1,-1,0,1,2,1,-1,0,0,0,-1,1,0,1,-1,0,-1,1,0,0]","[-1,-1,0,0,0,0,1,1,0,-1,0,0,1,2,2,0,0,1,0,1,1,-1,1,-1,-1,1,0,-1,0,-1,1,0,2,1,-1,-1]","[-1,-1,0,0,0,0,1,1,-1,0,1,1,2,0,1,2,-1,2,0,0,1,-1,1,1,0,1,0,-1,1,0,1,1,1,2,1,0]",c,"[[{8, 5}, {4, 7}, {1, 6}, {2, 3}]]",0,- 16 K_1^2 + 8 K_2 + 9,O1O2U3O4U5O6O7U2U1O8U7O5U8O3U6U4,O1O2U3O4U5O6U4O7O8U6U2O5U1O3U8U7,O1O2U3O4U5O3U6O7O8U2U1O6U8O5U7U4,c,{'O1O2U3O4U5O6O7U4U2O5U8O3U1O8U7U6'},1,"<a href=""/flatknot/8.1226510"">8.1226510</a>",t^9-32t^7-62t^6+82t^5+214t^4+65t^3-54t^2-10t,0,,
